   -0.1788746639E+00    0.2787070016E+00    0.3732480528E+01    0.5008052752E+00
    0.4075977695E-01    0.2787070016E+00    0.3732480528E+01    0.4734526274E+00
    0.4766019829E-01    0.2787070016E+00    0.3732480528E+01    0.4544296149E+00
    0.6410067445E-01    0.2787070016E+00    0.3732480528E+01    0.4369731349E+00
    0.4780548828E+00    0.1465735112E+00    0.1757182250E+01    0.5399550621E+00
    0.4417880435E+00    0.1465735112E+00    0.1757182250E+01    0.4888876963E+00
    0.3463381208E+00    0.1465735112E+00    0.1757182250E+01    0.5163196919E+00
    0.3516450281E+00    0.1465735112E+00    0.1757182250E+01    0.4867835748E+00
   -0.9597725642E-01    0.2413251099E+00    0.3264979616E+01    0.5222275780E+00
    0.5985893879E-02    0.2413251099E+00    0.3264979616E+01    0.4884547781E+00
    0.5621590714E-01    0.2413251099E+00    0.3264979616E+01    0.4701138314E+00
    0.6877773799E-01    0.2413251099E+00    0.3264979616E+01    0.4383059161E+00
    0.2444764534E+00    0.3230545423E+00    0.4217278550E+01    0.5327485619E+00
    0.1103430547E+00    0.3230545423E+00    0.4217278550E+01    0.5068353678E+00
    0.1005914876E+00    0.3230545423E+00    0.4217278550E+01    0.4843464375E+00
    0.1299863060E+00    0.3230545423E+00    0.4217278550E+01    0.4666890446E+00
    0.1063183795E+01    0.4211328026E+00    0.4940384584E+01    0.5154388689E+00
    0.6602230460E+00    0.4211328026E+00    0.4940384584E+01    0.4881211191E+00
    0.5268127177E+00    0.4211328026E+00    0.4940384584E+01    0.4615343575E+00
    0.4199947647E+00    0.4211328026E+00    0.4940384584E+01    0.4733597568E+00
    0.9374028011E+00    0.2816687205E+00    0.3924164194E+01    0.5554449625E+00
    0.5648582490E+00    0.2816687205E+00    0.3924164194E+01    0.5198448420E+00
    0.5047384613E+00    0.2816687205E+00    0.3924164194E+01    0.5077152197E+00
    0.3970064148E+00    0.2816687205E+00    0.3924164194E+01    0.4985648112E+00
    0.9825461107E+00    0.2227239254E+00    0.4636151554E+01    0.5334624652E+00
    0.6332557631E+00    0.2227239254E+00    0.4636151554E+01    0.5227361764E+00
    0.4891137483E+00    0.2227239254E+00    0.4636151554E+01    0.5071795474E+00
    0.4843693354E+00    0.2227239254E+00    0.4636151554E+01    0.4766587460E+00
   -0.1143346175E+00    0.3345740107E+00    0.3729672133E+01    0.6546083973E+00
   -0.1346382371E+00    0.3345740107E+00    0.3729672133E+01    0.6272635979E+00
   -0.4588194453E-01    0.3345740107E+00    0.3729672133E+01    0.6124753097E+00
   -0.2122388218E-01    0.3345740107E+00    0.3729672133E+01    0.5803557364E+00
    0.3621935430E+00    0.4450218838E+00    0.4596841455E+01    0.3747171833E+00
    0.6867904648E-01    0.4450218838E+00    0.4596841455E+01    0.3641763805E+00
    0.2138076848E-01    0.4450218838E+00    0.4596841455E+01    0.3539105279E+00
   -0.7714378266E-01    0.4450218838E+00    0.4596841455E+01    0.3412206458E+00
    0.6440445862E-01    0.3949313595E+00    0.4373136181E+01    0.4836666373E+00
    0.1620357614E+00    0.3949313595E+00    0.4373136181E+01    0.4581581864E+00
    0.8993623977E-01    0.3949313595E+00    0.4373136181E+01    0.4382309674E+00
    0.1345741695E+00    0.3949313595E+00    0.4373136181E+01    0.4209326688E+00
    0.8315645841E+00    0.3102162149E+00    0.4074487372E+01    0.4534664379E+00
    0.4481918965E+00    0.3102162149E+00    0.4074487372E+01    0.4411273269E+00
    0.2336871270E+00    0.3102162149E+00    0.4074487372E+01    0.4196768267E+00
    0.2485470720E+00    0.3102162149E+00    0.4074487372E+01    0.3981741161E+00
    0.3981875429E+00    0.4189540386E+00    0.4951454048E+01    0.5133729660E+00
    0.2485532762E+00    0.4189540386E+00    0.4951454048E+01    0.4961406137E+00
    0.3498409404E+00    0.4189540386E+00    0.4951454048E+01    0.4680517668E+00
    0.3373258368E+00    0.4189540386E+00    0.4951454048E+01    0.4605641980E+00
   -0.3611295215E+00    0.3545771606E+00    0.5189775566E+01    0.5856327105E+00
   -0.1682466944E+00    0.3545771606E+00    0.5189775566E+01    0.5716385317E+00
    0.2011075606E-01    0.3545771606E+00    0.5189775566E+01    0.5475666440E+00
    0.9242837284E-02    0.3545771606E+00    0.5189775566E+01    0.5297984113E+00
    0.7401356488E+00    0.2364336862E+00    0.3156239910E+01    0.4967073456E+00
    0.2714132899E+00    0.2364336862E+00    0.3156239910E+01    0.4747776022E+00
    0.2298203897E+00    0.2364336862E+00    0.3156239910E+01    0.4468923781E+00
    0.2432422914E+00    0.2364336862E+00    0.3156239910E+01    0.4399127881E+00
    0.9368425452E+00    0.2877720068E+00    0.3889111719E+01    0.4762174896E+00
    0.4363764735E+00    0.2877720068E+00    0.3889111719E+01    0.4588298815E+00
    0.2841757777E+00    0.2877720068E+00    0.3889111719E+01    0.4339669907E+00
    0.2069653825E+00    0.2877720068E+00    0.3889111719E+01    0.4177201086E+00
   -0.2089789323E+00    0.3325871320E+00    0.3767625109E+01    0.5243279835E+00
    0.3515741873E+00    0.3325871320E+00    0.3767625109E+01    0.5274169897E+00
    0.1142208018E+00    0.3325871320E+00    0.3767625109E+01    0.5063732296E+00
   -0.2603302813E+01    0.3443782561E+00    0.3559226076E+01    0.4075514216E+00
   -0.1370239189E+01    0.3443782561E+00    0.3559226076E+01    0.4026645942E+00
   -0.2875530453E+00    0.3443782561E+00    0.3559226076E+01    0.3937685727E+00
   -0.9644845525E+00    0.2338766768E+00    0.3022751854E+01    0.4382081541E+00
   -0.4214540506E+00    0.2338766768E+00    0.3022751854E+01    0.4314050332E+00
   -0.3798770158E+00    0.2338766768E+00    0.3022751854E+01    0.4169366145E+00
   -0.4345582716E-01    0.2338766768E+00    0.3022751854E+01    0.4108489689E+00
   -0.4747772917E+00    0.2616204938E+00    0.3544018894E+01    0.3214113872E+00
   -0.7314503132E+00    0.2616204938E+00    0.3544018894E+01    0.3163925322E+00
   -0.1286575111E-01    0.2616204938E+00    0.3544018894E+01    0.3016187037E+00
   -0.1119860094E+00    0.2616204938E+00    0.3544018894E+01    0.2890571019E+00
   -0.1765804414E+01    0.3078074536E+00    0.3972184987E+01    0.4601348191E+00
    0.1975690090E+00    0.3078074536E+00    0.3972184987E+01    0.4252834859E+00
    0.3002532748E+00    0.3078074536E+00    0.3972184987E+01    0.4107290425E+00
   -0.7767849571E+00    0.3022094029E+00    0.3625555225E+01    0.4451144982E+00
    0.1096858343E+00    0.3022094029E+00    0.3625555225E+01    0.4380976207E+00
    0.5604510177E-01    0.3022094029E+00    0.3625555225E+01    0.4325196528E+00
    0.2848458732E+00    0.3022094029E+00    0.3625555225E+01    0.4171773580E+00
   -0.8572508423E+00    0.3085666329E+00    0.3914153932E+01    0.4621512965E+00
   -0.4208414955E+00    0.3085666329E+00    0.3914153932E+01    0.4576567277E+00
    0.2528217295E+00    0.3085666329E+00    0.3914153932E+01    0.4210869238E+00
    0.4388088475E+00    0.3085666329E+00    0.3914153932E+01    0.4062202082E+00
    0.2417956794E+00    0.2595922908E+00    0.3495656444E+01    0.4297446942E+00
   -0.2499881804E+00    0.2595922908E+00    0.3495656444E+01    0.4288912792E+00
    0.2323845895E+00    0.2595922908E+00    0.3495656444E+01    0.4206574650E+00
    0.2807271928E+00    0.2595922908E+00    0.3495656444E+01    0.4094917337E+00
   -0.1478004572E+01    0.3444260148E+00    0.3466923631E+01    0.3636688749E+00
   -0.7592041426E+00    0.3444260148E+00    0.3466923631E+01    0.3523407193E+00
   -0.1609854560E+00    0.3444260148E+00    0.3466923631E+01    0.3552237213E+00
    0.1063209230E+01    0.3672673967E+00    0.3780784140E+01    0.6883823689E+00
    0.6669153997E+00    0.3672673967E+00    0.3780784140E+01    0.6688910860E+00
    0.5098791370E+00    0.3672673967E+00    0.3780784140E+01    0.6513273173E+00
    0.4108466648E+00    0.3672673967E+00    0.3780784140E+01    0.6449763929E+00
   -0.6764482659E+00    0.3027638879E+00    0.3536605199E+01    0.5417729474E+00
    0.3425740740E+00    0.3027638879E+00    0.3536605199E+01    0.5158465385E+00
    0.3491353689E+00    0.3027638879E+00    0.3536605199E+01    0.4987166732E+00
   -0.1455654186E+00    0.3284740340E+00    0.4507170820E+01    0.5171722354E+00
   -0.5737939494E+00    0.3284740340E+00    0.4507170820E+01    0.5005016760E+00
   -0.2407139072E+00    0.3284740340E+00    0.4507170820E+01    0.4847638945E+00
   -0.4260962567E+00    0.3284740340E+00    0.4507170820E+01    0.4738950188E+00
    0.8748577027E-01    0.2749807226E+00    0.4121675859E+01    0.5439972822E+00
    0.2239890482E+00    0.2749807226E+00    0.4121675859E+01    0.5298342743E+00
    0.3085187172E+00    0.2749807226E+00    0.4121675859E+01    0.5087320839E+00
    0.9594345120E+00    0.2771813215E+00    0.3414515729E+01    0.6911944657E+00
    0.8897224897E+00    0.2771813215E+00    0.3414515729E+01    0.6566490401E+00
    0.8016244585E+00    0.2771813215E+00    0.3414515729E+01    0.6129629206E+00
    0.1888099115E+00    0.2610439651E+00    0.3699938440E+01    0.6218981315E+00
    0.1448704795E+00    0.2610439651E+00    0.3699938440E+01    0.6040596997E+00
    0.8727337827E-01    0.2610439651E+00    0.3699938440E+01    0.5816248099E+00
    0.5359143331E-01    0.2610439651E+00    0.3699938440E+01    0.5588076990E+00
   -0.3625808960E+00    0.2403955482E+00    0.3485871407E+01    0.5186472528E+00
   -0.1589505626E+01    0.2403955482E+00    0.3485871407E+01    0.5335160973E+00
    0.3924165063E+00    0.2403955482E+00    0.3485871407E+01    0.4811898419E+00
    0.3650879723E+00    0.2403955482E+00    0.3485871407E+01    0.4658220710E+00
   -0.1751675614E+00    0.1878509943E+00    0.2387426078E+01    0.4360631393E+00
   -0.9015398921E-01    0.1878509943E+00    0.2387426078E+01    0.4072199634E+00
   -0.5614213917E-01    0.1878509943E+00    0.2387426078E+01    0.3919768886E+00
   -0.2824068476E+00    0.1878509943E+00    0.2387426078E+01    0.3766989684E+00
   -0.1038854075E+00    0.2594652327E+00    0.3766929638E+01    0.4219617226E+00
   -0.3731512802E-01    0.2594652327E+00    0.3766929638E+01    0.4056912989E+00
   -0.1691052119E+00    0.2594652327E+00    0.3766929638E+01    0.3941507753E+00
   -0.1954950323E+00    0.2594652327E+00    0.3766929638E+01    0.3784580722E+00
   -0.5290930856E+00    0.2273710929E+00    0.3328423789E+01    0.4791081583E+00
   -0.1359349221E+00    0.2273710929E+00    0.3328423789E+01    0.4479468202E+00
   -0.5654239691E-01    0.2273710929E+00    0.3328423789E+01    0.4469438258E+00
   -0.6831175202E-01    0.2273710929E+00    0.3328423789E+01    0.4363250579E+00
    0.1011311512E+00    0.1954293849E+00    0.2486419100E+01    0.4034729306E+00
   -0.2374726791E+00    0.1954293849E+00    0.2486419100E+01    0.3960948760E+00
   -0.3054853259E+00    0.1954293849E+00    0.2486419100E+01    0.3760139294E+00
   -0.3448240016E+00    0.1954293849E+00    0.2486419100E+01    0.3573889586E+00
   -0.6584621786E+00    0.3317205813E+00    0.3986466669E+01    0.5925477502E+00
   -0.2525074814E+00    0.3317205813E+00    0.3986466669E+01    0.5761499021E+00
   -0.3414442383E+00    0.3317205813E+00    0.3986466669E+01    0.5688530448E+00
   -0.2083939827E+01    0.3157037518E+00    0.3762674365E+01    0.5469879455E+00
   -0.4692592526E+00    0.3157037518E+00    0.3762674365E+01    0.5451318595E+00
    0.8734900551E-01    0.3157037518E+00    0.3762674365E+01    0.5328940076E+00
    0.9418763954E-01    0.3157037518E+00    0.3762674365E+01    0.5210052480E+00
   -0.9643497782E+00    0.3303093446E+00    0.4095975658E+01    0.6153377074E+00
   -0.1241603873E+00    0.3303093446E+00    0.4095975658E+01    0.5944156471E+00
    0.2753716227E-01    0.3303093446E+00    0.4095975658E+01    0.5734316046E+00
   -0.7242221268E-01    0.3298606503E+00    0.3828056152E+01    0.3098313613E+00
   -0.8718325030E+00    0.3298606503E+00    0.3828056152E+01    0.3132917915E+00
   -0.2469757772E+00    0.3298606503E+00    0.3828056152E+01    0.3091211951E+00
   -0.1471468028E+00    0.2044568413E+00    0.2298758467E+01    0.4536943215E+00
    0.2081230484E+00    0.2044568413E+00    0.2298758467E+01    0.4158047219E+00
    0.3678792982E+00    0.2044568413E+00    0.2298758467E+01    0.3748559066E+00
   -0.2862844176E+00    0.3142538753E+00    0.3922492071E+01    0.5217192541E+00
    0.3385211735E-01    0.3142538753E+00    0.3922492071E+01    0.5040610277E+00
    0.4297132330E+00    0.3142538753E+00    0.3922492071E+01    0.4966134727E+00
   -0.3406556634E+00    0.2859480900E+00    0.3424555088E+01    0.4424520868E+00
    0.1254253809E+00    0.2859480900E+00    0.3424555088E+01    0.4269515262E+00
    0.3179995513E+00    0.2859480900E+00    0.3424555088E+01    0.4128525119E+00
    0.4313477696E+00    0.2859480900E+00    0.3424555088E+01    0.4018984527E+00
    0.8258003730E-01    0.2833372116E+00    0.3225030144E+01    0.4053969073E+00
    0.4534236097E-01    0.2833372116E+00    0.3225030144E+01    0.4016967869E+00
    0.1712993215E+00    0.2833372116E+00    0.3225030144E+01    0.3910033825E+00
    0.7932141594E+00    0.2817476750E+00    0.5415721241E+01    0.5669481257E+00
    0.4510078292E+00    0.2817476750E+00    0.5415721241E+01    0.5400045182E+00
    0.2475530438E+00    0.2817476750E+00    0.5415721241E+01    0.5237516366E+00
    0.2734287210E+00    0.2817476750E+00    0.5415721241E+01    0.5121302885E+00
    0.8814273860E+00    0.3581536491E+00    0.3908439163E+01    0.5343697685E+00
    0.4850770997E+00    0.3581536491E+00    0.3908439163E+01    0.5161850618E+00
    0.3260085241E+00    0.3581536491E+00    0.3908439163E+01    0.4972929539E+00
    0.2425381940E+00    0.3581536491E+00    0.3908439163E+01    0.4890720396E+00
    0.4826197669E+00    0.3718495726E+00    0.4445680833E+01    0.5128947362E+00
    0.2612540608E+00    0.3718495726E+00    0.4445680833E+01    0.4693639504E+00
    0.2671825376E+00    0.3718495726E+00    0.4445680833E+01    0.4485540007E+00
    0.2732472872E+00    0.3718495726E+00    0.4445680833E+01    0.4358592395E+00
   -0.1421366773E+01    0.2235963786E+00    0.3326954653E+01    0.3319291971E+00
   -0.5681027434E+00    0.2235963786E+00    0.3326954653E+01    0.3204582921E+00
   -0.3853495244E+00    0.2235963786E+00    0.3326954653E+01    0.3176416137E+00
   -0.1255967994E-01    0.2235963786E+00    0.3326954653E+01    0.3154384647E+00
    0.7600219834E-01    0.2297041672E+00    0.3043908536E+01    0.3617813625E+00
   -0.2469363500E+00    0.2297041672E+00    0.3043908536E+01    0.3489798198E+00
   -0.2656865700E+00    0.2297041672E+00    0.3043908536E+01    0.3325728253E+00
   -0.2627333673E+00    0.2297041672E+00    0.3043908536E+01    0.3272745584E+00
    0.8272714300E-01    0.4366542656E+00    0.2802817078E+01    0.5225299723E+00
   -0.1968195520E+00    0.4366542656E+00    0.2802817078E+01    0.5036946957E+00
   -0.2098615908E+00    0.4366542656E+00    0.2802817078E+01    0.4823933172E+00
   -0.2336875837E+00    0.4366542656E+00    0.2802817078E+01    0.4652511242E+00
   -0.2847855010E+00    0.2764086500E+00    0.3435493542E+01    0.5970738463E+00
    0.4871248761E+00    0.2764086500E+00    0.3435493542E+01    0.5702509802E+00
    0.4920664217E+00    0.2764086500E+00    0.3435493542E+01    0.5522395151E+00
    0.6192114123E+00    0.2764086500E+00    0.3435493542E+01    0.5304389474E+00
    0.1006526821E+00    0.3110851219E+00    0.3302930159E+01    0.4720322047E+00
   -0.1935546025E-01    0.3110851219E+00    0.3302930159E+01    0.4482447899E+00
   -0.1412638646E+00    0.3110851219E+00    0.3302930159E+01    0.4263217684E+00
   -0.1088914335E+00    0.3110851219E+00    0.3302930159E+01    0.4114860705E+00
   -0.5989476850E+00    0.2675163184E+00    0.3327333445E+01    0.5472916073E+00
   -0.5887349576E-01    0.2675163184E+00    0.3327333445E+01    0.5238917651E+00
   -0.8607561293E-01    0.2675163184E+00    0.3327333445E+01    0.4945158549E+00
   -0.1644240429E+00    0.2675163184E+00    0.3327333445E+01    0.4879303497E+00
   -0.1199176652E+01    0.3260433000E+00    0.5321697650E+01    0.5971013440E+00
   -0.3582562016E+00    0.3260433000E+00    0.5321697650E+01    0.5757171657E+00
   -0.3505040228E+00    0.3260433000E+00    0.5321697650E+01    0.5516770981E+00
   -0.3234485901E+00    0.3260433000E+00    0.5321697650E+01    0.5360713934E+00
    0.1009800816E+01    0.3967099303E+00    0.5217413493E+01    0.5990639102E+00
    0.7375058119E+00    0.3967099303E+00    0.5217413493E+01    0.5607882642E+00
    0.6473572069E+00    0.3967099303E+00    0.5217413493E+01    0.5290317726E+00
    0.5904749390E+00    0.3967099303E+00    0.5217413493E+01    0.5067195986E+00
   -0.7877983157E+00    0.2791805944E+00    0.4125275529E+01    0.5581701166E+00
    0.2618355692E+00    0.2791805944E+00    0.4125275529E+01    0.5275349161E+00
    0.2978514141E+00    0.2791805944E+00    0.4125275529E+01    0.5187586656E+00
    0.2823555549E+00    0.3260463368E+00    0.3957808345E+01    0.3873216156E+00
   -0.1626589714E-01    0.3260463368E+00    0.3957808345E+01    0.3705072055E+00
   -0.1929009546E+00    0.3260463368E+00    0.3957808345E+01    0.3603406289E+00
   -0.1788196403E+00    0.3260463368E+00    0.3957808345E+01    0.3503461563E+00
   -0.6887153446E+00    0.3355740794E+00    0.3487954185E+01    0.5252543400E+00
   -0.6621721091E+00    0.3355740794E+00    0.3487954185E+01    0.5281550129E+00
    0.5085584212E-01    0.3355740794E+00    0.3487954185E+01    0.4774439136E+00
    0.1086627720E+00    0.3355740794E+00    0.3487954185E+01    0.4609139944E+00
    0.5135190619E+00    0.3161627558E+00    0.3205181748E+01    0.4631667184E+00
    0.2131976833E+00    0.3161627558E+00    0.3205181748E+01    0.4354483124E+00
    0.1964057119E+00    0.3161627558E+00    0.3205181748E+01    0.4173338756E+00
    0.1300181084E+00    0.3161627558E+00    0.3205181748E+01    0.3993695101E+00
   -0.5465772841E+00    0.2286268574E+00    0.3275289028E+01    0.4884411224E+00
    0.4837870199E-01    0.2286268574E+00    0.3275289028E+01    0.4780763591E+00
