     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3        descriptor_4        descriptor_5
       557   -0.9136757252E+01   -0.8907611316E+01    0.1160451812E+02    0.1426984127E+02    0.8317460318E+01    0.6640000000E+00    0.4524187909E+00
       558   -0.7847924599E+01   -0.7567343471E+01    0.7736345414E+01    0.1392063492E+02    0.8031746032E+01    0.6640000000E+00    0.4319279669E+00
       559   -0.7113297276E+01   -0.6889477516E+01    0.5802259061E+01    0.1326984127E+02    0.7523809524E+01    0.6640000000E+00    0.4167190696E+00
       560   -0.6644294001E+01   -0.6436742518E+01    0.4641807249E+01    0.1325396825E+02    0.7682539682E+01    0.6640000000E+00    0.3999028222E+00
       561   -0.9383465942E+01   -0.8971976254E+01    0.1160451812E+02    0.1506349206E+02    0.8634920635E+01    0.6680000000E+00    0.4642622520E+00
       562   -0.7939353893E+01   -0.7624848686E+01    0.7736345414E+01    0.1498412698E+02    0.8571428571E+01    0.6680000000E+00    0.4426741044E+00
       563   -0.7161881886E+01   -0.6898787876E+01    0.5802259061E+01    0.1450793651E+02    0.8507936508E+01    0.6680000000E+00    0.4264823801E+00
       564   -0.6664023213E+01   -0.6519517201E+01    0.4641807249E+01    0.1380952381E+02    0.7619047619E+01    0.6680000000E+00    0.4065897710E+00
       565   -0.1042153586E+02   -0.9052259765E+01    0.1160451812E+02    0.1360317460E+02    0.8222222222E+01    0.5220000000E+00    0.5612388215E+00
       566   -0.7920485328E+01   -0.7684292428E+01    0.7736345414E+01    0.1295238095E+02    0.7904761905E+01    0.5220000000E+00    0.5401170415E+00
       567   -0.7118161792E+01   -0.6942585567E+01    0.5802259061E+01    0.1255555556E+02    0.7809523809E+01    0.5220000000E+00    0.5116839618E+00
       568   -0.6763143983E+01   -0.6468344600E+01    0.4641807249E+01    0.1231746032E+02    0.7904761905E+01    0.5220000000E+00    0.4914411138E+00
       569   -0.8707016819E+01   -0.8785439478E+01    0.1160451812E+02    0.1386419753E+02    0.9901234568E+01    0.6000000000E+00    0.5259899020E+00
       570   -0.7450341128E+01   -0.7412706605E+01    0.7736345414E+01    0.1298765432E+02    0.9234567901E+01    0.6000000000E+00    0.4911124539E+00
       571   -0.6828553140E+01   -0.6698353734E+01    0.5802259061E+01    0.1253086420E+02    0.9012345679E+01    0.6000000000E+00    0.4692804019E+00
       572   -0.6432394960E+01   -0.6262116571E+01    0.4641807249E+01    0.1229629630E+02    0.8888888889E+01    0.6000000000E+00    0.4517511903E+00
       573   -0.8395680232E+01   -0.8722684760E+01    0.1160451812E+02    0.1502469136E+02    0.1185185185E+02    0.5850000000E+00    0.5710117442E+00
       574   -0.7353216004E+01   -0.7384121736E+01    0.7736345414E+01    0.1450617284E+02    0.1145679012E+02    0.5850000000E+00    0.5519517028E+00
       575   -0.6832541411E+01   -0.6702853299E+01    0.5802259061E+01    0.1379012346E+02    0.1081481481E+02    0.5850000000E+00    0.5298375287E+00
       576   -0.6415076070E+01   -0.6307790189E+01    0.4641807249E+01    0.1376543210E+02    0.1061728395E+02    0.5850000000E+00    0.5162523256E+00
       577   -0.8302116490E+01   -0.8706893506E+01    0.1160451812E+02    0.1453086420E+02    0.1120987654E+02    0.6700000000E+00    0.5325597522E+00
       578   -0.7336711096E+01   -0.7413780153E+01    0.7736345414E+01    0.1387654321E+02    0.1049382716E+02    0.6700000000E+00    0.5192407382E+00
       579   -0.6701819414E+01   -0.6700964787E+01    0.5802259061E+01    0.1371604938E+02    0.1046913580E+02    0.6700000000E+00    0.4972430945E+00
       580   -0.6401984851E+01   -0.6298101708E+01    0.4641807249E+01    0.1325925926E+02    0.9925925926E+01    0.6700000000E+00    0.4779214114E+00
       581   -0.8570806016E+01   -0.8669201971E+01    0.1160451812E+02    0.1449382716E+02    0.1148148148E+02    0.6150000000E+00    0.5435458209E+00
       582   -0.7389049609E+01   -0.7338276801E+01    0.7736345414E+01    0.1419753086E+02    0.1111111111E+02    0.6150000000E+00    0.5195072414E+00
       583   -0.6893833538E+01   -0.6636763797E+01    0.5802259061E+01    0.1427160494E+02    0.1135802469E+02    0.6150000000E+00    0.5088887981E+00
       584   -0.6415590287E+01   -0.6252458729E+01    0.4641807249E+01    0.1320987654E+02    0.1022222222E+02    0.6150000000E+00    0.4875454573E+00
       585   -0.8803186025E+01   -0.8839441675E+01    0.1160451812E+02    0.1111111111E+02    0.3703703704E+01    0.2448148148E+00    0.3432897858E+00
       586   -0.7556402437E+01   -0.7669089263E+01    0.7736345414E+01    0.1074074074E+02    0.2444444444E+01    0.2448148148E+00    0.3368259532E+00
       587   -0.7120786013E+01   -0.6911790271E+01    0.5802259061E+01    0.9777777778E+01    0.2296296296E+01    0.2448148148E+00    0.3233684611E+00
       588   -0.6483463641E+01   -0.6464467346E+01    0.4641807249E+01    0.1014814815E+02    0.2740740741E+01    0.2448148148E+00    0.3095608841E+00
       589   -0.8686950609E+01   -0.8883199708E+01    0.1160451812E+02    0.1416049383E+02    0.1014814815E+02    0.8150000000E+00    0.5360954297E+00
       590   -0.7532229186E+01   -0.7534637247E+01    0.7736345414E+01    0.1358024691E+02    0.9827160494E+01    0.8150000000E+00    0.5200320386E+00
       591   -0.6928567458E+01   -0.6809528773E+01    0.5802259061E+01    0.1344444444E+02    0.9876543210E+01    0.8150000000E+00    0.4962225660E+00
       592   -0.6533142102E+01   -0.6429791612E+01    0.4641807249E+01    0.1304938272E+02    0.9432098765E+01    0.8150000000E+00    0.4903041137E+00
       593   -0.8423701938E+01   -0.8836502237E+01    0.1160451812E+02    0.1429629630E+02    0.1118518519E+02    0.8350000000E+00    0.5710361557E+00
       594   -0.7383399426E+01   -0.7483807048E+01    0.7736345414E+01    0.1365432099E+02    0.1069135802E+02    0.8350000000E+00    0.5451887598E+00
       595   -0.6800189058E+01   -0.6758605156E+01    0.5802259061E+01    0.1339506173E+02    0.1066666667E+02    0.8350000000E+00    0.5221955558E+00
       596   -0.6385856727E+01   -0.6355475419E+01    0.4641807249E+01    0.1267901235E+02    0.1000000000E+02    0.8350000000E+00    0.5065488958E+00
       597   -0.8621110305E+01   -0.8795952508E+01    0.1160451812E+02    0.1416049383E+02    0.1037037037E+02    0.1045000000E+01    0.4753369919E+00
       598   -0.7419940493E+01   -0.7411900879E+01    0.7736345414E+01    0.1353086420E+02    0.1002469136E+02    0.1045000000E+01    0.4445734115E+00
       599   -0.7002072112E+01   -0.6752516670E+01    0.5802259061E+01    0.1300000000E+02    0.9432098765E+01    0.1045000000E+01    0.4268097454E+00
       600   -0.6457283855E+01   -0.6284396135E+01    0.4641807249E+01    0.1250617284E+02    0.9283950617E+01    0.1045000000E+01    0.4054084048E+00
       601   -0.9921215773E+01   -0.1002460453E+02    0.1160451812E+02    0.2256000000E+02    0.6720000000E+01    0.4891666667E+00    0.4982919287E+00
       602   -0.8249319134E+01   -0.8637857716E+01    0.7736345414E+01    0.2064000000E+02    0.5600000000E+01    0.4891666667E+00    0.4753104754E+00
       603   -0.7571915471E+01   -0.7933269911E+01    0.5802259061E+01    0.1984000000E+02    0.5120000000E+01    0.4891666667E+00    0.4568666180E+00
       604   -0.7039490001E+01   -0.7489271389E+01    0.4641807249E+01    0.1904000000E+02    0.4720000000E+01    0.4891666667E+00    0.4437949214E+00
       605   -0.1100939035E+02   -0.1038365537E+02    0.1160451812E+02    0.2440000000E+02    0.4640000000E+01    0.4625000000E+00    0.4475538668E+00
       606   -0.9400269191E+01   -0.8993084656E+01    0.7736345414E+01    0.2436000000E+02    0.5280000000E+01    0.4625000000E+00    0.4490811958E+00
       607   -0.8320318054E+01   -0.8275961724E+01    0.5802259061E+01    0.2448000000E+02    0.5680000000E+01    0.4625000000E+00    0.4391803971E+00
       608   -0.7739859056E+01   -0.7819685550E+01    0.4641807249E+01    0.2356000000E+02    0.5360000000E+01    0.4625000000E+00    0.4310610282E+00
       609   -0.9966122819E+01   -0.8954733918E+01    0.7736345414E+01    0.2380000000E+02    0.2933333333E+01    0.2711904762E+00    0.3422601430E+00
       610   -0.8819911747E+01   -0.8404663462E+01    0.5802259061E+01    0.2386666667E+02    0.2400000000E+01    0.2711904762E+00    0.3490634022E+00
       611   -0.7930618650E+01   -0.8021690857E+01    0.4641807249E+01    0.2426666667E+02    0.2666666667E+01    0.2711904762E+00    0.3507501347E+00
       612   -0.1007241047E+02   -0.9997102756E+01    0.1160451812E+02    0.2320000000E+02    0.4600000000E+01    0.4290000000E+00    0.3362423367E+00
       613   -0.8477713377E+01   -0.8637919891E+01    0.7736345414E+01    0.2155000000E+02    0.3600000000E+01    0.4290000000E+00    0.3207032717E+00
       614   -0.7890951063E+01   -0.7852995767E+01    0.5802259061E+01    0.2090000000E+02    0.3900000000E+01    0.4290000000E+00    0.3092789916E+00
       615   -0.7167136168E+01   -0.7375152578E+01    0.4641807249E+01    0.1980000000E+02    0.3600000000E+01    0.4290000000E+00    0.3010216903E+00
       616   -0.1090669876E+02   -0.1058800814E+02    0.1160451812E+02    0.2588888889E+02    0.2000000000E+01    0.2147222222E+00    0.3460599133E+00
       617   -0.8528006444E+01   -0.8276365432E+01    0.5802259061E+01    0.2288888889E+02    0.2000000000E+01    0.2147222222E+00    0.3209765666E+00
       618   -0.7762226339E+01   -0.7716539413E+01    0.4641807249E+01    0.2144444444E+02    0.2000000000E+01    0.2147222222E+00    0.3110840516E+00
       619   -0.9576325666E+01   -0.9272555096E+01    0.7736345414E+01    0.2578947368E+02    0.6105263158E+01    0.4666666667E+00    0.5573560089E+00
       620   -0.7897357569E+01   -0.8478337380E+01    0.5802259061E+01    0.2457894737E+02    0.6000000000E+01    0.4666666667E+00    0.5415243664E+00
       621   -0.7324989775E+01   -0.7958020412E+01    0.4641807249E+01    0.2426315789E+02    0.6315789474E+01    0.4666666667E+00    0.5184671433E+00
       622   -0.8819737157E+01   -0.8181613004E+01    0.7736345414E+01    0.1640000000E+02    0.6240000000E+01    0.2100000000E+00    0.5496119303E+00
       623   -0.7803542649E+01   -0.7692451020E+01    0.5802259061E+01    0.1544000000E+02    0.4160000000E+01    0.2100000000E+00    0.5321457253E+00
       624   -0.7421083365E+01   -0.7273595259E+01    0.4641807249E+01    0.1624000000E+02    0.4720000000E+01    0.2100000000E+00    0.5188459159E+00
       625   -0.1084483459E+02   -0.1060361089E+02    0.1160451812E+02    0.2676923077E+02    0.3846153846E+01    0.3120000000E+00    0.4128937601E+00
       626   -0.9032169082E+01   -0.9191150476E+01    0.7736345414E+01    0.2630769231E+02    0.4307692308E+01    0.3120000000E+00    0.4124982197E+00
       627   -0.7969454804E+01   -0.8495836467E+01    0.5802259061E+01    0.2523076923E+02    0.3538461539E+01    0.3120000000E+00    0.3923514502E+00
       628   -0.7251466192E+01   -0.7895860526E+01    0.4641807249E+01    0.2453846154E+02    0.4461538461E+01    0.3120000000E+00    0.3891440356E+00
       629   -0.8711198539E+01   -0.8343717507E+01    0.7736345414E+01    0.1800000000E+02    0.3200000000E+01    0.4530000000E+00    0.3215778212E+00
       630   -0.7647430285E+01   -0.7587592519E+01    0.5802259061E+01    0.1706666667E+02    0.2800000000E+01    0.4530000000E+00    0.2916951989E+00
       631   -0.6971389356E+01   -0.7144349199E+01    0.4641807249E+01    0.1626666667E+02    0.2666666667E+01    0.4530000000E+00    0.2954936046E+00
       632   -0.9122247996E+01   -0.9316377718E+01    0.1160451812E+02    0.1168000000E+02    0.2400000000E+01    0.1366666667E+00    0.4608726363E+00
       633   -0.7712870982E+01   -0.7864350986E+01    0.7736345414E+01    0.1060000000E+02    0.2320000000E+01    0.1366666667E+00    0.4370809241E+00
       634   -0.7110512917E+01   -0.7157644934E+01    0.5802259061E+01    0.1028000000E+02    0.2160000000E+01    0.1366666667E+00    0.4163753925E+00
       635   -0.6594166819E+01   -0.6688070449E+01    0.4641807249E+01    0.9400000000E+01    0.1840000000E+01    0.1366666667E+00    0.4007379727E+00
       636   -0.1044099602E+02   -0.1006390152E+02    0.1160451812E+02    0.2177777778E+02    0.1777777778E+01    0.1763636364E+00    0.2932886322E+00
       637   -0.9214511057E+01   -0.8729192175E+01    0.7736345414E+01    0.2100000000E+02    0.1111111111E+01    0.1763636364E+00    0.2704948585E+00
       638   -0.8100820455E+01   -0.7955789520E+01    0.5802259061E+01    0.2000000000E+02    0.1333333333E+01    0.1763636364E+00    0.2746851339E+00
       639   -0.7404426550E+01   -0.7646597131E+01    0.4641807249E+01    0.2033333333E+02    0.1111111111E+01    0.1763636364E+00    0.2808965505E+00
       640   -0.8608926974E+01   -0.9230706941E+01    0.1160451812E+02    0.1406000000E+02    0.9960000000E+01    0.3100000000E+00    0.7599811456E+00
       641   -0.7737540157E+01   -0.7856536395E+01    0.7736345414E+01    0.1428000000E+02    0.1028000000E+02    0.3100000000E+00    0.7372673664E+00
       642   -0.7085556388E+01   -0.7161545491E+01    0.5802259061E+01    0.1396000000E+02    0.1008000000E+02    0.3100000000E+00    0.7191471660E+00
       643   -0.6753307786E+01   -0.6765810057E+01    0.4641807249E+01    0.1320000000E+02    0.9280000000E+01    0.3100000000E+00    0.7003677784E+00
       644   -0.9402411704E+01   -0.8855538338E+01    0.7736345414E+01    0.2160000000E+02    0.4000000000E+00    0.1143137255E+00    0.2644577250E+00
       645   -0.8805285348E+01   -0.8008377470E+01    0.5802259061E+01    0.2020000000E+02    0.8000000000E+00    0.1143137255E+00    0.2654409798E+00
       646   -0.7706929864E+01   -0.7685527460E+01    0.4641807249E+01    0.2240000000E+02    0.2000000000E+01    0.1143137255E+00    0.2715418101E+00
       647   -0.9358526045E+01   -0.9117849911E+01    0.7736345414E+01    0.2124000000E+02    0.4960000000E+01    0.3950000000E+00    0.6317784321E+00
       648   -0.8047086130E+01   -0.8215094482E+01    0.5802259061E+01    0.2048000000E+02    0.5600000000E+01    0.3950000000E+00    0.5953423371E+00
       649   -0.7362308168E+01   -0.7878837168E+01    0.4641807249E+01    0.2016000000E+02    0.4880000000E+01    0.3950000000E+00    0.5878193185E+00
       650   -0.8197859484E+01   -0.8451155135E+01    0.5802259061E+01    0.2568421053E+02    0.6000000000E+01    0.4875000000E+00    0.4776232263E+00
       651   -0.7387915916E+01   -0.7879209747E+01    0.4641807249E+01    0.2500000000E+02    0.6526315789E+01    0.4875000000E+00    0.4615672832E+00
       652   -0.1055677961E+02   -0.1018560533E+02    0.1160451812E+02    0.2133333333E+02    0.6666666667E+00    0.1173529412E+00    0.3060666505E+00
       653   -0.8603075751E+01   -0.8857078423E+01    0.7736345414E+01    0.2100000000E+02    0.6666666667E+00    0.1173529412E+00    0.3076780018E+00
       654   -0.7583883114E+01   -0.7835568005E+01    0.5802259061E+01    0.1766666667E+02    0.6666666667E+00    0.1173529412E+00    0.2938187025E+00
       655   -0.7403321587E+01   -0.7538494058E+01    0.4641807249E+01    0.1816666667E+02    0.3333333333E+00    0.1173529412E+00    0.2910179740E+00
       656   -0.8628705927E+01   -0.8981796801E+01    0.7736345414E+01    0.2707692308E+02    0.2307692308E+01    0.3430357143E+00    0.1589380897E+00
       657   -0.7832356951E+01   -0.8284746252E+01    0.5802259061E+01    0.2669230769E+02    0.2307692308E+01    0.3430357143E+00    0.1551882250E+00
       658   -0.7255515648E+01   -0.7689190763E+01    0.4641807249E+01    0.2561538462E+02    0.2923076923E+01    0.3430357143E+00    0.1517893808E+00
       659   -0.1086044925E+02   -0.9867295400E+01    0.1160451812E+02    0.1654000000E+02    0.7800000000E+01    0.6500000000E+00    0.7373702628E+00
       660   -0.8675341685E+01   -0.8613430968E+01    0.7736345414E+01    0.1682000000E+02    0.7400000000E+01    0.6500000000E+00    0.7193723068E+00
       661   -0.7862371385E+01   -0.7849758158E+01    0.5802259061E+01    0.1646000000E+02    0.7720000000E+01    0.6500000000E+00    0.7055731340E+00
       662   -0.7332850860E+01   -0.7416972367E+01    0.4641807249E+01    0.1674000000E+02    0.7960000000E+01    0.6500000000E+00    0.6893605236E+00
       663   -0.9126167436E+01   -0.8583033687E+01    0.7736345414E+01    0.2033333333E+02    0.1000000000E+01    0.1157843137E+00    0.2395240975E+00
       664   -0.8172966102E+01   -0.7767596494E+01    0.5802259061E+01    0.1933333333E+02    0.1333333333E+01    0.1157843137E+00    0.2324273677E+00
       665   -0.7684392987E+01   -0.7456856636E+01    0.4641807249E+01    0.1900000000E+02    0.3333333333E+00    0.1157843137E+00    0.2191589359E+00
       666   -0.9910129562E+01   -0.8675933161E+01    0.7736345414E+01    0.2040000000E+02    0.1200000000E+01    0.1248161765E+00    0.2877215174E+00
       667   -0.7898239256E+01   -0.7905001991E+01    0.5802259061E+01    0.1840000000E+02    0.4000000000E+00    0.1248161765E+00    0.2737259276E+00
       668   -0.7403513324E+01   -0.7287968226E+01    0.4641807249E+01    0.1740000000E+02    0.1200000000E+01    0.1248161765E+00    0.2690937448E+00
       669   -0.9339819415E+01   -0.8991628560E+01    0.1160451812E+02    0.1470000000E+02    0.7160000000E+01    0.4600000000E+00    0.4306022073E+00
       670   -0.7618535614E+01   -0.7619860768E+01    0.7736345414E+01    0.1416000000E+02    0.6840000000E+01    0.4600000000E+00    0.4027863040E+00
       671   -0.8103555900E+01   -0.6982714158E+01    0.5802259061E+01    0.1394000000E+02    0.6600000000E+01    0.4600000000E+00    0.4027863040E+00
       672   -0.6658150066E+01   -0.6542474353E+01    0.4641807249E+01    0.1388000000E+02    0.6680000000E+01    0.4600000000E+00    0.3884387474E+00
       673   -0.9434565758E+01   -0.9598191212E+01    0.1160451812E+02    0.1464705882E+02    0.3823529412E+01    0.3116666667E+00    0.5120328055E+00
       674   -0.8134175826E+01   -0.8135420084E+01    0.7736345414E+01    0.1347058824E+02    0.3823529412E+01    0.3116666667E+00    0.4928174572E+00
       675   -0.7355911941E+01   -0.7438779448E+01    0.5802259061E+01    0.1273529412E+02    0.3352941176E+01    0.3116666667E+00    0.4755371403E+00
       676   -0.6870023462E+01   -0.6910127160E+01    0.4641807249E+01    0.1264705882E+02    0.3882352941E+01    0.3116666667E+00    0.4520783453E+00
       677   -0.1045242357E+02   -0.9903061696E+01    0.1160451812E+02    0.2340000000E+02    0.6240000000E+01    0.4533333333E+00    0.3845847869E+00
       678   -0.9255312634E+01   -0.8690518583E+01    0.7736345414E+01    0.2312000000E+02    0.5520000000E+01    0.4533333333E+00    0.3893369514E+00
       679   -0.8574625819E+01   -0.8015961970E+01    0.5802259061E+01    0.2320000000E+02    0.5760000000E+01    0.4533333333E+00    0.3896866593E+00
       680   -0.7634187925E+01   -0.7637372022E+01    0.4641807249E+01    0.2264000000E+02    0.5040000000E+01    0.4533333333E+00    0.3744534395E+00
       681   -0.8764466155E+01   -0.8867838879E+01    0.1160451812E+02    0.1112000000E+02    0.2640000000E+01    0.3433333333E+00    0.2734218773E+00
       682   -0.7431850894E+01   -0.7615481925E+01    0.7736345414E+01    0.1136000000E+02    0.2480000000E+01    0.3433333333E+00    0.2727315127E+00
       683   -0.6847206895E+01   -0.6968519629E+01    0.5802259061E+01    0.1116000000E+02    0.2160000000E+01    0.3433333333E+00    0.2626399070E+00
       684   -0.6471648977E+01   -0.6485441248E+01    0.4641807249E+01    0.1036000000E+02    0.2080000000E+01    0.3433333333E+00    0.2525181711E+00
       685   -0.7718153387E+01   -0.8495675863E+01    0.1160451812E+02    0.5680000000E+01    0.1120000000E+01    0.3616666667E+00    0.2554683460E+00
       686   -0.6917179144E+01   -0.7119092544E+01    0.7736345414E+01    0.5680000000E+01    0.1280000000E+01    0.3616666667E+00    0.2315005564E+00
       687   -0.6410039637E+01   -0.6500747068E+01    0.5802259061E+01    0.5400000000E+01    0.8000000000E+00    0.3616666667E+00    0.2273927133E+00
       688   -0.6049060864E+01   -0.6052266098E+01    0.4641807249E+01    0.5000000000E+01    0.8000000000E+00    0.3616666667E+00    0.2195328064E+00
       689   -0.1099963488E+02   -0.9564960930E+01    0.1160451812E+02    0.1438235294E+02    0.8529411765E+01    0.1866666667E+00    0.8212994922E+00
       690   -0.7889474795E+01   -0.8195313629E+01    0.7736345414E+01    0.1414705882E+02    0.8588235294E+01    0.1866666667E+00    0.8044457970E+00
       691   -0.7726757108E+01   -0.7627206107E+01    0.5802259061E+01    0.1432352941E+02    0.7882352941E+01    0.1866666667E+00    0.7878942016E+00
       692   -0.7090648239E+01   -0.7247817898E+01    0.4641807249E+01    0.1297058824E+02    0.6588235294E+01    0.1866666667E+00    0.7717163588E+00
       693   -0.7981129738E+01   -0.8884100729E+01    0.7736345414E+01    0.2150000000E+02    0.1333333333E+01    0.1119934641E+00    0.3395007685E+00
       694   -0.8350088493E+01   -0.8132838885E+01    0.5802259061E+01    0.2100000000E+02    0.1666666667E+01    0.1119934641E+00    0.3380792257E+00
       695   -0.7779640923E+01   -0.7845206385E+01    0.4641807249E+01    0.2116666667E+02    0.1000000000E+01    0.1119934641E+00    0.3334032403E+00
       696   -0.8400459150E+01   -0.8519802660E+01    0.5802259061E+01    0.2308000000E+02    0.6080000000E+01    0.4566666667E+00    0.6322180507E+00
       697   -0.7484906264E+01   -0.7990917654E+01    0.4641807249E+01    0.2140000000E+02    0.5440000000E+01    0.4566666667E+00    0.6064058907E+00
       698   -0.1085070667E+02   -0.1056695429E+02    0.1160451812E+02    0.2427272727E+02    0.3272727273E+01    0.2695238095E+00    0.4785136133E+00
       699   -0.9409070618E+01   -0.9219382617E+01    0.7736345414E+01    0.2472727273E+02    0.3818181818E+01    0.2695238095E+00    0.4709327559E+00
       700   -0.8038778162E+01   -0.8450137221E+01    0.5802259061E+01    0.2263636364E+02    0.2727272727E+01    0.2695238095E+00    0.4436335589E+00
       701   -0.8075708321E+01   -0.8039009134E+01    0.4641807249E+01    0.2236363636E+02    0.2727272727E+01    0.2695238095E+00    0.4463083357E+00
       702   -0.8494029552E+01   -0.9068920097E+01    0.1160451812E+02    0.1200000000E+02    0.3529411765E+01    0.2600000000E+00    0.3900422008E+00
       703   -0.7695657194E+01   -0.7736090348E+01    0.7736345414E+01    0.1117647059E+02    0.2941176471E+01    0.2600000000E+00    0.3749475661E+00
       704   -0.7007990507E+01   -0.6979943160E+01    0.5802259061E+01    0.1044117647E+02    0.3000000000E+01    0.2600000000E+00    0.3647740695E+00
       705   -0.6585080940E+01   -0.6493096522E+01    0.4641807249E+01    0.1005882353E+02    0.3117647059E+01    0.2600000000E+00    0.3468401103E+00
       706   -0.1066622064E+02   -0.1028741812E+02    0.1160451812E+02    0.2362500000E+02    0.1750000000E+01    0.2061111111E+00    0.3018996092E+00
       707   -0.9315356502E+01   -0.8940941096E+01    0.7736345414E+01    0.2275000000E+02    0.1250000000E+01    0.2061111111E+00    0.2886494515E+00
       708   -0.7589763726E+01   -0.8061252774E+01    0.5802259061E+01    0.2137500000E+02    0.1500000000E+01    0.2061111111E+00    0.2651546911E+00
       709   -0.6990191031E+01   -0.7585253874E+01    0.4641807249E+01    0.2075000000E+02    0.2000000000E+01    0.2061111111E+00    0.2863485924E+00
       710   -0.1019915610E+02   -0.1042480861E+02    0.1160451812E+02    0.2430769231E+02    0.3692307692E+01    0.3856666667E+00    0.4229329696E+00
       711   -0.8521762615E+01   -0.8936695189E+01    0.7736345414E+01    0.2315384615E+02    0.4000000000E+01    0.3856666667E+00    0.4108464592E+00
       712   -0.7739831939E+01   -0.8316652012E+01    0.5802259061E+01    0.2292307692E+02    0.3076923077E+01    0.3856666667E+00    0.3763426125E+00
       713   -0.7319691681E+01   -0.7723453075E+01    0.4641807249E+01    0.2300000000E+02    0.4769230769E+01    0.3856666667E+00    0.3898171813E+00
       714   -0.9349048570E+01   -0.9871639351E+01    0.1160451812E+02    0.1629411765E+02    0.9529411765E+01    0.2166666667E+00    0.9267488936E+00
       715   -0.8105191825E+01   -0.8478923915E+01    0.7736345414E+01    0.1697058824E+02    0.1035294118E+02    0.2166666667E+00    0.9070937519E+00
       716   -0.7624023707E+01   -0.7834934152E+01    0.5802259061E+01    0.1667647059E+02    0.9882352941E+01    0.2166666667E+00    0.8931019925E+00
       717   -0.7547792117E+01   -0.7477952945E+01    0.4641807249E+01    0.1614705882E+02    0.9000000000E+01    0.2166666667E+00    0.8757917570E+00
       718   -0.1050351240E+02   -0.1035382829E+02    0.1160451812E+02    0.2400000000E+02    0.4900000000E+01    0.4015000000E+00    0.4782107736E+00
       719   -0.8435551455E+01   -0.9033498842E+01    0.7736345414E+01    0.2225000000E+02    0.3700000000E+01    0.4015000000E+00    0.4714845609E+00
       720   -0.7829759552E+01   -0.8295326668E+01    0.5802259061E+01    0.2220000000E+02    0.4100000000E+01    0.4015000000E+00    0.4599873896E+00
       721   -0.7496648396E+01   -0.7866859635E+01    0.4641807249E+01    0.2115000000E+02    0.3600000000E+01    0.4015000000E+00    0.4584697910E+00
       722   -0.9042986948E+01   -0.8870993086E+01    0.7736345414E+01    0.2190000000E+02    0.1600000000E+01    0.1844545455E+00    0.3211135033E+00
       723   -0.8232647532E+01   -0.8233517896E+01    0.5802259061E+01    0.2230000000E+02    0.1600000000E+01    0.1844545455E+00    0.3084801659E+00
       724   -0.7480485740E+01   -0.7685499753E+01    0.4641807249E+01    0.2110000000E+02    0.1800000000E+01    0.1844545455E+00    0.3053070933E+00
       725   -0.8854068309E+01   -0.9472503929E+01    0.1160451812E+02    0.1097058824E+02    0.5764705882E+01    0.8000000000E-01    0.7775356533E+00
       726   -0.7866398342E+01   -0.8244394944E+01    0.7736345414E+01    0.1002941176E+02    0.4294117647E+01    0.8000000000E-01    0.7581892786E+00
       727   -0.7487959563E+01   -0.7486559012E+01    0.5802259061E+01    0.1008823529E+02    0.4823529412E+01    0.8000000000E-01    0.7414100483E+00
       728   -0.6930963314E+01   -0.7221960127E+01    0.4641807249E+01    0.9441176471E+01    0.3294117647E+01    0.8000000000E-01    0.7291088258E+00
       729   -0.8993126366E+01   -0.9157374573E+01    0.1160451812E+02    0.1532000000E+02    0.7240000000E+01    0.3350000000E+00    0.4998761318E+00
       730   -0.7932108228E+01   -0.7766201885E+01    0.7736345414E+01    0.1484000000E+02    0.7240000000E+01    0.3350000000E+00    0.4808699842E+00
       731   -0.7201180612E+01   -0.7123600109E+01    0.5802259061E+01    0.1424000000E+02    0.6440000000E+01    0.3350000000E+00    0.4605508120E+00
       732   -0.6856359940E+01   -0.6629902955E+01    0.4641807249E+01    0.1360000000E+02    0.6440000000E+01    0.3350000000E+00    0.4437335561E+00
       733   -0.8617600992E+01   -0.9186029684E+01    0.1160451812E+02    0.1164705882E+02    0.3000000000E+01    0.2750000000E+00    0.4210348359E+00
       734   -0.7573713648E+01   -0.7780516990E+01    0.7736345414E+01    0.1167647059E+02    0.3411764706E+01    0.2750000000E+00    0.3988750740E+00
       735   -0.7056646663E+01   -0.7022420757E+01    0.5802259061E+01    0.1120588235E+02    0.3588235294E+01    0.2750000000E+00    0.3834672950E+00
       736   -0.6648089807E+01   -0.6649537042E+01    0.4641807249E+01    0.1029411765E+02    0.2588235294E+01    0.2750000000E+00    0.3688659803E+00
       737   -0.7322772665E+01   -0.8173331910E+01    0.1160451812E+02    0.1256666667E+02    0.1084444444E+02   -0.4090909091E-01    0.4796399569E+00
       738   -0.6625547438E+01   -0.6916752667E+01    0.7736345414E+01    0.1182222222E+02    0.9688888889E+01   -0.4090909091E-01    0.4588360273E+00
       739   -0.6181957624E+01   -0.6251119978E+01    0.5802259061E+01    0.1086666667E+02    0.8844444444E+01   -0.4090909091E-01    0.4415006331E+00
       740   -0.5889564131E+01   -0.5812000445E+01    0.4641807249E+01    0.1054444444E+02    0.8711111111E+01   -0.4090909091E-01    0.4259830409E+00
       741   -0.9513329671E+01   -0.9510483302E+01    0.1160451812E+02    0.1258823529E+02    0.2117647059E+01    0.9833333333E-01    0.4933331427E+00
