,Li-Li,Li-Si,Li-Cl,Si-Si,Si-Cl,Cl-Cl,r
59,0.9880563052842855,0.9903915647119409,1.0356956418425174,1.0048195346218296,0.9932659230135624,0.947983070342309,5.9
60,0.9895415833081129,0.9975208085962335,1.0294547605067026,0.989317459436536,0.998593695665149,0.9478137487488005,6.0
61,0.9899588828043526,1.005721989233434,1.0221584625730111,0.97343529221576,1.0042160041763568,0.9483116300080988,6.1000000000000005
62,0.9896300885708674,1.014217844843427,1.0144922453914478,0.9585832216766057,1.009856438304811,0.9501737398021459,6.2
63,0.9890568848040581,1.021520310623881,1.0078512262130765,0.9459350312305196,1.015072216631006,0.9534851220532112,6.300000000000001
64,0.9884224169271659,1.0263200585012975,1.0032783753960968,0.9355274616766387,1.0193581618077525,0.9579922585147671,6.4
65,0.9876314188118783,1.028286752908777,1.000687563295886,0.9263096090385321,1.0225430314499717,0.9632081573314283,6.5
66,0.9866584299355204,1.0280627677148604,0.9989083855861145,0.9171389700938831,1.0248105577800684,0.9681766101876409,6.6000000000000005
67,0.9854872712727715,1.026872087277254,0.9964113373373358,0.907753939638964,1.026367162776439,0.9716979728832247,6.7
68,0.9840751763782356,1.026196314581078,0.9923985334853321,0.8988416435751635,1.027499533743252,0.9732804631389607,6.800000000000001
69,0.9827019044643136,1.02718200214386,0.9874793919567196,0.8912372112783008,1.0289889464303474,0.9738139270512066,6.9
70,0.9820109980976489,1.029856083272305,0.9830998563508844,0.8849335564341385,1.0318292261596471,0.975024873628268,7.0
71,0.9823349316195189,1.0331451202142337,0.9801780541865672,0.8788753628918082,1.0361492514175448,0.9780260631367804,7.1000000000000005
72,0.983135005042739,1.0360202450644183,0.9783891201253232,0.8719261612957535,1.0409120571368584,0.9822690793716979,7.2
73,0.9834364709979777,1.0385208293721195,0.9766841901976108,0.8639789687921077,1.0450656192592542,0.986068733668529,7.300000000000001
74,0.9827946812724936,1.041375238341696,0.9742774757131352,0.8559745268727734,1.0485776705732488,0.9883911052223218,7.4
75,0.9815460572842912,1.0447800750549072,0.9712600990154135,0.8490684787790616,1.0521577743014427,0.9897879569124479,7.5
76,0.9801304637212396,1.0480333505886685,0.9685282105876076,0.8439926959266045,1.056512156945078,0.9911512320480682,7.6000000000000005
77,0.978537867256713,1.050468166708786,0.9670432047442373,0.8408734035227059,1.0620314598918958,0.9920429805048379,7.7
78,0.9765565848942537,1.0522492423772682,0.9669851645338335,0.8391286265666821,1.0685367382185103,0.9909512813906624,7.800000000000001
79,0.9743054797245998,1.0539047069137455,0.9677066297646495,0.8374386167057016,1.0749053642452449,0.9869321395330112,7.9
80,0.9723053410940744,1.0554353735669268,0.9686190451558995,0.834246337264121,1.0793848979512013,0.9805716280616088,8.0
81,0.9710726170209991,1.0563619832238509,0.9698739651484292,0.8288979147201713,1.0808548851783497,0.9736286772087823,8.1
82,0.9706705790017801,1.0565603547385296,0.9718212940758814,0.8223929869881074,1.0798215424286126,0.9680000456105627,8.200000000000001
83,0.9706688437070926,1.0565923833772348,0.9740870775381858,0.8165275076569993,1.0780047037024607,0.9647159610639142,8.3
84,0.9706878995486757,1.0570109501540554,0.9758053003260725,0.8120670080217617,1.0770092344380753,0.9635851691001464,8.4
85,0.9710171929696775,1.0576170835313576,0.9767649223031959,0.8081336755463998,1.0774590755189049,0.9634834054620808,8.5
86,0.9723749780594021,1.0577107118122986,0.9777117057433101,0.8035204873256919,1.0790640447864848,0.9628453432445099,8.6
87,0.9748617916946621,1.0569592904423006,0.9792708662366837,0.7982262979154049,1.0810448990693626,0.9604099726151052,8.700000000000001
88,0.9774726763753975,1.0557920060370056,0.981013542101587,0.7935092407666736,1.082498532098742,0.9561505820231133,8.8
89,0.9788646361445564,1.054972559699374,0.9819230773191202,0.7906902894305885,1.0827577178607815,0.9515679946987865,8.9
90,0.9784316767146208,1.0548898821959536,0.9815711428111538,0.7901718199819894,1.081715263872042,0.9488179500254093,9.0
91,0.9766470165290984,1.055263993858958,0.9805758571159394,0.7914793274278578,1.0798299280640058,0.9493366753020086,9.1
92,0.9745863498947884,1.055504411979318,0.9800008643360643,0.7939427055254643,1.0777387238437008,0.9530023241489415,9.200000000000001
93,0.9731087215946019,1.0553891442889416,0.9804566193000362,0.7972086219933882,1.0759188698580673,0.9581897223580979,9.3
94,0.9723907706516199,1.055344962534045,0.9816715391382795,0.801128883807346,1.0747078476495886,0.9625386351025593,9.4
95,0.9721245986754871,1.055871195882392,0.9827182782744821,0.805297306134829,1.0743068967593132,0.96424470801141,9.5
96,0.9719852569730009,1.056687618802626,0.9827261444517006,0.8090465030387002,1.0745178188104674,0.9632253044799118,9.600000000000001
97,0.9719283806958698,1.056763957858579,0.9816082490904875,0.8120585367599177,1.0746858392472223,0.9610051331255887,9.700000000000001
98,0.9721896138103033,1.0553858816828272,0.980118500949318,0.8145880933748042,1.074194748150209,0.9592526357608174,9.8
99,0.9728825332700645,1.0530702122267739,0.9790892546059505,0.816797139388467,1.0730911770439675,0.958523969854605,9.9
100,0.9735577298610296,1.0512916645341628,0.978702066771076,0.8182163656519952,1.0721445124605264,0.9584057876969954,10.0
