,Li-Li,Li-Si,Li-I,Si-Si,Si-I,I-I,r
60,0.9999819417342409,0.9937129669795786,0.9744688447078269,0.9212154456858137,0.9224820227509203,0.8142964911215952,6.0
61,0.9959526263135805,0.987729264448606,0.9780980211352377,0.9232115700498231,0.9238045191104355,0.8244323358807797,6.1000000000000005
62,0.9934250580068936,0.9844102473254843,0.9827679258730678,0.9309692913655226,0.9309886852913156,0.8740159212456391,6.2
63,0.9923613780888776,0.984044970209227,0.9895237191704368,0.9446496904271212,0.9423819916840371,0.9398636794835092,6.300000000000001
64,0.9923215448645529,0.9858442567304161,0.9982272223451829,0.9622728168973032,0.9568718891435435,0.9892756611720434,6.4
65,0.9927641976684058,0.988435458134616,1.0068058704341853,0.9792720200386084,0.9734632325902736,0.998220381695308,6.5
66,0.9931830044481332,0.9906436159476051,1.0126933033586405,0.9899456044933943,0.9919833685821464,0.9642269746485066,6.6000000000000005
67,0.9932345373380514,0.9919611415969238,1.0152852351881545,0.9900974977780935,1.012436185044867,0.903438957936862,6.7
68,0.992896538359127,0.9924338895630378,1.0166084406056266,0.9798126666993923,1.0326610557005917,0.8402409312998423,6.800000000000001
69,0.9924202150396629,0.9922812494205303,1.0195203256808858,0.9641919978367026,1.0478625854174846,0.796912071119091,6.9
70,0.9920267489093159,0.9916645193984073,1.0254343656646179,0.9505009406327013,1.053478124696307,0.7799276599533345,7.0
71,0.9916996527833144,0.9906691924425443,1.0336666813984041,0.9439424586807478,1.0485350352736733,0.7711860756587764,7.1000000000000005
72,0.9913150213810333,0.9893880412252872,1.0424575304044081,0.945851236575221,1.0369591376574923,0.7426795184121745,7.2
73,0.9909146896492096,0.9880423813843704,1.0500512066441285,0.9547915593917639,1.0265336735679267,0.6850363149967463,7.300000000000001
74,0.9907652441350672,0.9869964140319808,1.055159963190435,0.9681374943079416,1.025392122429841,0.6156013525433849,7.4
75,0.9911562808831983,0.9865089543466004,1.0574155837303898,0.9827390793025989,1.0370830855455586,0.5581946049821922,7.5
76,0.9921621388910853,0.986471155483716,1.0575421362940018,0.9952837859140604,1.0577120494151708,0.5219927586537165,7.6000000000000005
77,0.9935795335902422,0.9865198994539327,1.0564215941398998,1.003106469623083,1.0782601513751626,0.5002948139840108,7.7
78,0.9950811861835517,0.986484083960601,1.0539293292141567,1.005116338082795,1.0908378093793134,0.4825557675596767,7.800000000000001
79,0.9964373343750288,0.9866342244654851,1.0491925129081652,1.002130643997934,1.0936180984720296,0.46467573302042614,7.9
80,0.9975712783399984,0.9874175430614686,1.041880850782009,0.9963033543380201,1.090285404795261,0.45144621504561444,8.0
81,0.9984201360831937,0.9889814464200942,1.032755285890494,0.9899427847952148,1.0854587692697844,0.45188908037190567,8.1
82,0.9988903481913018,0.990990307500393,1.0230997953336893,0.9846767013952139,1.0809605284170363,0.47148243628514525,8.200000000000001
83,0.9989966234583258,0.9928074162089374,1.0140550183199057,0.981398223781352,1.0755448516050696,0.5073548708022564,8.3
84,0.9988803039272761,0.9938293850001074,1.0064652443246085,0.9802219561575949,1.0674032958275093,0.5494315390598435,8.4
85,0.998591836709125,0.9938747447814958,1.0010237291195951,0.9799637331792079,1.057543038630171,0.5840134941489455,8.5
86,0.998007631075757,0.9934254697042115,0.9983576550330692,0.9782894135879329,1.0510481749798466,0.5978760685545758,8.6
87,0.9970716196318177,0.9933331020237086,0.9987832831900278,0.9733102409967717,1.053685267445724,0.5858258920103525,8.700000000000001
88,0.9959892040486698,0.994022622347862,1.0018144431844596,0.9651393333837023,1.0664271098640248,0.5577560123177411,8.8
89,0.9950523593224151,0.9949313270270171,1.0060882364926327,0.955577440534446,1.0840101814696979,0.5336760694922886,8.9
90,0.9943227389520605,0.9948459173380869,1.010131242893378,0.9465381480890148,1.098786490668591,0.5268666624704086,9.0
91,0.9935478233803737,0.9929524816798044,1.0132469112573668,0.939285216609977,1.1049706971840425,0.5315829144672432,9.1
92,0.9923643677019155,0.9896392926186296,1.015681449892415,0.9348471664954878,1.1002022672917786,0.529345540184405,9.200000000000001
93,0.9906279811224908,0.9862850395111062,1.0181421382193587,0.9341425128818567,1.0866223213517883,0.5075766382197607,9.3
94,0.9886217733118537,0.9843242279220614,1.0210581614180432,0.937242356762895,1.0724530184366725,0.4708475565729544,9.4
95,0.9869268563953473,0.984486022212249,1.023982315001169,0.9429027075520439,1.069984946700961,0.43540399861825196,9.5
96,0.9860169942721325,0.9866019965821685,1.025879663478476,0.9490773114710108,1.0878039621751323,0.4164330411260037,9.600000000000001
97,0.9859582660176123,0.9897785538568595,1.0263620318525446,0.9537698696010842,1.1234371969023587,0.41997885351338116,9.700000000000001
98,0.986467845142029,0.9928392538233859,1.0262836045213954,0.9557244529037949,1.1645810881035328,0.4415589420196375,9.8
99,0.9871394437221094,0.9949443473483581,1.0266320877319615,0.9551466165295603,1.197816611949566,0.4687993143115415,9.9
100,0.9875952839943274,0.9959145045903337,1.0272245032163467,0.9538754449528926,1.2155093802116153,0.48720035169848497,10.0
