,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
81,0.9866840296046454,1.0099134209094032,0.9960419594353345,0.9914677204319445,1.0032413938353728,1.004788412734168,8.1
82,0.9842181065356236,1.0119736222917117,0.9987287467917626,0.9921995572089947,1.0047258630232208,0.9924600105648262,8.200000000000001
83,0.9820163782555642,1.013380429994119,0.9995887623894913,0.9915633364113617,1.007313503299423,0.9812185572288356,8.3
84,0.9796817198428619,1.0141685154238045,0.9991610749773063,0.989384079087409,1.010820081946487,0.9719762565124419,8.4
85,0.977153044154299,1.0144927757137097,0.998135327482247,0.9867298185624055,1.0140516420774333,0.9654185480907002,8.5
86,0.9744587427944066,1.0147717623434602,0.9969664320401987,0.9844303730447911,1.015264676639338,0.9619790341571904,8.6
87,0.9715886179762588,1.0154974459473314,0.9959560126373013,0.98225315554681,1.0133306477517559,0.9613827148947538,8.700000000000001
88,0.9688011539760464,1.0168767937328629,0.9953800045414907,0.9794994835517321,1.0085379265311498,0.9626370905784641,8.8
89,0.9667407696921193,1.018755076898207,0.995404937880936,0.9761078514745373,1.002351639410918,0.9647385541632669,8.9
90,0.9658852135578071,1.0207910356240821,0.9959518244268833,0.9729471217345742,0.9964736341062603,0.9672854520647002,9.0
91,0.965942634253642,1.022602327350955,0.9966833507696895,0.9710871924999044,0.9919683530562786,0.9704710129605163,9.1
92,0.9659761504788122,1.0239424735723772,0.997238138350687,0.9710124952127492,0.9888716081797275,0.9746196496245596,9.200000000000001
93,0.9650324475909577,1.0249582665599133,0.9975381231072435,0.9725841713737944,0.986407278034472,0.9796740592785302,9.3
94,0.9627698508807321,1.0261054492735975,0.9978023144057305,0.9754595071768934,0.9837271263915478,0.9850480066703351,9.4
95,0.9598962433660544,1.0276178053753593,0.9982709717256865,0.9793163257658748,0.980605410363326,0.9898181392153103,9.5
96,0.9579769033909666,1.0291969298070447,0.998993136443752,0.9838101904981973,0.9774736600633324,0.9928510514599161,9.600000000000001
97,0.9583561627737658,1.030352544242004,0.999803925871662,0.9885060973518549,0.9748923210945111,0.9930580026371794,9.700000000000001
98,0.961065536370606,1.0309095783350541,1.0004071302745803,0.9928602144384324,0.9730954957258807,0.9902409567580377,9.8
99,0.964696938092118,1.0310637195697163,1.0006211048001772,0.9962529845439811,0.971997243657919,0.985886463504901,9.9
100,0.9672344211604228,1.0310773915530265,1.0005899087650811,0.99811832560931,0.9714665372776148,0.982660186436778,10.0
