,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
84,0.9829163074060053,1.01549340500993,0.9950897663127838,0.9791424908299408,1.0162460146114602,0.9771944037606949,8.4
85,0.9770185081776019,1.0182729267259165,0.9969821931144633,0.9795761061770986,1.0167471943376014,0.9731571539990724,8.5
86,0.9715739604472943,1.021306528774372,0.9981976540159174,0.9788114046510461,1.0173875987627528,0.9711376314483225,8.6
87,0.9658097048786355,1.0236377089276871,0.9995692830198306,0.976766197098902,1.0174918037134693,0.9741603444163778,8.700000000000001
88,0.959583892772408,1.0245445665129407,1.001397628006082,0.9739234358523173,1.0162092064202195,0.9817838554225297,8.8
89,0.9542767319024238,1.0238458685452148,1.0033068463691506,0.9713563687166207,1.0138038421083604,0.990081446536475,8.9
90,0.9515823171166494,1.0220476078812786,1.0047804106598108,0.970202048576894,1.0117184893751927,0.9950149222109023,9.0
91,0.952096191538162,1.02003786192201,1.0054941627507217,0.9708311717105066,1.0112291674916394,0.9955421282449972,9.1
92,0.9551326005224656,1.0184170595669557,1.0053405878438606,0.9725041125064553,1.0123229723453957,0.9935684033620353,9.200000000000001
93,0.959240586979978,1.0171437509599566,1.0045513669707407,0.9738838791479433,1.0139060283860692,0.9915151398950538,9.3
94,0.9628533230834908,1.0158419490127366,1.0037269584725919,0.9739629102111309,1.0147464032840827,0.9903180474999117,9.4
95,0.9649840747831315,1.0142480660399418,1.0033700246169863,0.9726702796968743,1.0142154984779368,0.9894752864957627,9.5
96,0.9655617930830313,1.012282278403365,1.00337961123598,0.9707245911202748,1.0125035694191509,0.9883401422782726,9.600000000000001
97,0.9652340157680529,1.0099657697422482,1.0032303629092005,0.9689013635961948,1.0103026387562668,0.9868531660087753,9.700000000000001
98,0.9648706668584236,1.0074883251700857,1.0026228806319264,0.9674862627933793,1.0082492378133632,0.9852759117704178,9.8
99,0.964957962310519,1.0052949945868561,1.001773642784539,0.9664420142694182,1.0066936381944427,0.9838775029129041,9.9
100,0.9652585005604096,1.0039805761540852,1.001167233901991,0.9658326199358319,1.0058439330877167,0.9830063446451773,10.0
