,Li-Li,Li-B,B-B,r
82,0.9865375047911401,1.0145187107982003,0.9941096983759253,8.200000000000001
83,0.9820551958035797,1.010762176595195,0.9981617794619331,8.3
84,0.9771887225595169,1.0075221546740933,1.0009332718986708,8.4
85,0.9729337548350473,1.0049085126905584,1.0018083151034003,8.5
86,0.9701532127183723,1.0023819990858736,1.0007184628412056,8.6
87,0.9688981862542115,0.9993114054366958,0.9981871550680554,8.700000000000001
88,0.9683818856853614,0.9954894001227005,0.9950620973286165,8.8
89,0.9676043907222086,0.9912217088003225,0.9920863698399885,8.9
90,0.9660329038228831,0.9870447770372003,0.9895900137752557,9.0
91,0.9639585126401474,0.9833666300192112,0.9875612645452074,9.1
92,0.9624331509564896,0.9802938472204008,0.9859871502237145,9.200000000000001
