,Li-Li,Li-Ti,Li-Si,Ti-Ti,Ti-Si,Si-Si,r
83,0.9727893480612755,1.0581280933123274,1.0140449057497172,0.9077544667806495,0.9851675695795389,0.9984399737589106,8.3
84,0.9733124794180861,1.0541056220256255,1.010235898041546,0.9050567118037599,0.9839132957456301,1.002663286809327,8.4
85,0.973708643357387,1.051095268633054,1.006687766704859,0.9010484165419209,0.9833544385428258,1.0060032635800418,8.5
86,0.973772414605832,1.04926706424541,1.0038425550908683,0.8960703632301732,0.9825968874987177,1.006886175768911,8.6
87,0.9734658389053034,1.0475229233465737,1.0016177094364238,0.8906631852345572,0.9808276995119286,1.0053206837435018,8.700000000000001
88,0.9729818187639236,1.0449206454640787,0.9995635587976716,0.886068431230759,0.977830901455994,1.0024417454239263,8.8
89,0.9726232872068907,1.041575742502086,0.9974605532940797,0.8838950845495679,0.9740421156715677,0.9993023466342137,8.9
90,0.9726886293161984,1.038205623687565,0.995671019277024,0.8851002061280505,0.9704741104482236,0.9960149919795921,9.0
91,0.9733419964203572,1.035257171108183,0.99478600070909,0.8891803928541029,0.9684833096876317,0.9920944463175726,9.1
92,0.9745307439471654,1.0327617310195518,0.9949552566022647,0.8943228660817665,0.9689794853463384,0.9874885236682776,9.200000000000001
93,0.9760673502457461,1.0308224862223236,0.9956102415477928,0.8985210528126167,0.9716531236133729,0.9829205832254285,9.3
94,0.9777537333594295,1.0298005310115943,0.9958411267538821,0.9009738766109091,0.9753657760204704,0.9791264665431338,9.4
95,0.9793853535343433,1.0298181242540685,0.9951439251843606,0.9027503660526462,0.9793794108765139,0.976108109204284,9.5
96,0.980802675099587,1.0302804348223982,0.993935251393536,0.905995663189625,0.9838538117214065,0.9734313311537892,9.600000000000001
97,0.9820874895435494,1.030228329457706,0.9932684077638962,0.9120979415258955,0.9891049339566907,0.971115494432063,9.700000000000001
98,0.983530538935452,1.029230459424267,0.9938685386593812,0.9203662334668128,0.9947226679215005,0.9697767266535854,9.8
99,0.9851402349049208,1.0277661859319898,0.9953906996407056,0.9283316061118347,0.9995553520704457,0.9696975664108731,9.9
100,0.9863059115651543,1.0267278091681338,0.9966588525454606,0.9331889957158422,1.0023512838290507,0.9701540765166755,10.0
