,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
60,0.9583472686203414,1.026204054805996,0.9891935179653287,0.9404901462016875,0.9848890113593977,0.9544529505125048,6.0
61,0.9591841500738462,1.0214940075952963,0.9861444351796883,0.9247553603759725,0.977329083483901,0.9540540783316259,6.1000000000000005
62,0.9593546644401635,1.0182192073652756,0.9849922538144921,0.9116178134755144,0.974159977339088,0.9559443375906893,6.2
63,0.957477622574758,1.0157270801831153,0.9855027891559569,0.9019734401769941,0.9741852044664371,0.9586695192769397,6.300000000000001
64,0.9542820335309496,1.0139194883711042,0.9872894155755353,0.8968291584029334,0.9756686909680181,0.9613503122811257,6.4
65,0.9517691863481951,1.0135046542797554,0.9902151308935163,0.8965112123185145,0.9773686114854113,0.9644312008475032,6.5
66,0.9512876498681764,1.0152683444929065,0.9941526763960019,0.9000328129054299,0.9792054338570415,0.969099416706367,6.6000000000000005
67,0.9525614913365315,1.01917371009089,0.9984512902484842,0.9057601384437195,0.9819533559282271,0.9757318365010426,6.7
68,0.9542498120257534,1.0243153610105884,1.0021469565996732,0.9126948287302068,0.9862909017710642,0.9831189367034561,6.800000000000001
69,0.9551242880032204,1.029656640563964,1.0049233812864848,0.9207841856089624,0.9922042636483249,0.9893408061717461,6.9
70,0.9547751570789557,1.03466138772401,1.0074768797921103,0.9301964362651641,0.9991247386444246,0.9931197367499045,7.0
71,0.9534714476675324,1.0393025500789679,1.0106284943796633,0.9406309954943108,1.0062022750270831,0.9941550968593846,7.1000000000000005
72,0.9516999106269197,1.0436760012242026,1.0143229393378286,0.951082413403298,1.0123800133320502,0.9928041353751677,7.2
73,0.9500598504275996,1.0475673147586233,1.0177516265063762,0.9601169493695225,1.0167018732384847,0.9901173112212858,7.300000000000001
74,0.9492657955575494,1.0502138495831337,1.0201796813689992,0.9668126356901449,1.0188694474072948,0.9878359418003434,7.4
75,0.9497801876657433,1.0505820416849563,1.02136282322224,0.9716483864849774,1.0193569855450841,0.9874452751442426,7.5
76,0.9515485285025852,1.0482749388727455,1.0213635089304436,0.9759887438549825,1.018942355461618,0.9889635994437407,7.6000000000000005
77,0.9542497024788432,1.0443067256008818,1.020352552668406,0.9804087098445974,1.018170354751262,0.9910906256990005,7.7
78,0.957339446985643,1.0406926870740552,1.0186318418397045,0.9839575697532463,1.0169781596179537,0.9926413275442887,7.800000000000001
79,0.9596799447435377,1.038953144387923,1.0166479675977198,0.985372426880756,1.0146777204232846,0.9934660600180173,7.9
80,0.9600247404421738,1.0390058819296806,1.0148254541403328,0.9845399980380689,1.010641013645277,0.9941136186915288,8.0
81,0.9584856187118165,1.0395314822894197,1.0132896577907162,0.9824113553269592,1.0052093687008807,0.9952819927363165,8.1
82,0.9568843714248879,1.0392181531050888,1.0117203081030186,0.9798597532730963,0.9996389910855015,0.9976424552460873,8.200000000000001
83,0.9569714195809967,1.0375633323146072,1.0096052511224014,0.9769555607689275,0.9950060663871481,1.0014407084888037,8.3
84,0.9586347371542461,1.0347966818534131,1.0067651857262045,0.973204572231334,0.9913472473206432,1.005893998841284,8.4
85,0.9602909952736625,1.0314763269303584,1.0036021918684617,0.968345838594686,0.9878775104836138,1.0094423882557524,8.5
86,0.9606373189432693,1.0282148756700804,1.0007807883271296,0.9628935085384845,0.9838169345723038,1.0110410058291883,8.6
87,0.9596582890282506,1.0254537819324636,0.9987424891126565,0.9579216027760313,0.9789718950261241,1.0110874448411589,8.700000000000001
88,0.9583424437628394,1.0233147422968285,0.9975529775405693,0.9544127828130854,0.9738236082410223,1.0108865810506986,8.8
89,0.9578593358167901,1.0217691607588388,0.9969776715024179,0.9528283596623158,0.9692889879185776,1.0113576122770735,8.9
90,0.9588185772331437,1.020928989547159,0.9965792929213844,0.9530228237797037,0.9662667835923952,1.0124208158343704,9.0
91,0.9610511879083932,1.0209810751263966,0.9959867096050172,0.9544130654868614,0.9651323186750944,1.013357619883386,9.1
92,0.9639769563380621,1.0218981883551077,0.9952207282512213,0.9564233263279797,0.9655382332528948,1.0133460276355546,9.200000000000001
93,0.9670176044804092,1.0234484136790245,0.9946244675519893,0.958971236662767,0.9667989610295316,1.0116396863495636,9.3
94,0.9696682433417434,1.025462718769554,0.9945113355901539,0.9625739821508461,0.9686448698535816,1.007707713364878,9.4
95,0.9715584019490114,1.0277735094091762,0.9950991712353205,0.9679158760869656,0.971528128147369,1.0017053579488886,9.5
96,0.9727068230631807,1.0298059316462718,0.9966663948977625,0.9751501478650539,0.9759615799445288,0.9947803702024454,9.600000000000001
97,0.9735544313274824,1.030581785773558,0.9993623771080622,0.9835164458118616,0.981679779968977,0.9885099239629943,9.700000000000001
98,0.9745737210211725,1.0295117502817244,1.002773129626307,0.9916094745709716,0.9876381623163946,0.9838833430791711,9.8
99,0.9757892795248946,1.027223913423169,1.0059180979383429,0.9979631557599371,0.9925757459518606,0.9809869644594477,9.9
100,0.9766851816372915,1.0253693771499188,1.007779798507265,1.0014489097623573,0.9953910119029626,0.9795846739379122,10.0
