,Li-Li,Li-Si,Li-O,Si-Si,Si-O,O-O,r
58,0.9898470128591507,1.0114711349160084,0.9780883963432071,0.9792610253917641,1.003436563996787,1.0065978344378097,5.800000000000001
59,0.9898428799898503,1.0082979904630254,0.9821002834380149,0.9753572267864095,1.005633053886554,1.0039445663000652,5.9
60,0.9893715307589703,1.0064006494402866,0.9858466750368542,0.9740746803004259,1.0077811831500085,0.9988047757138925,6.0
61,0.9881294435762382,1.0055815441240221,0.9887144115161322,0.9756656638886715,1.0105554785513944,0.9922360821189051,6.1000000000000005
62,0.9863971698163355,1.005377863399714,0.9906018014536151,0.9794095466404531,1.0141150350070622,0.9860893114164014,6.2
63,0.98500654198697,1.0055415618193115,0.9916910138146623,0.9839712842854386,1.0177337507243451,0.981507855002306,6.300000000000001
64,0.9846575762465647,1.0062237242781258,0.992291565618449,0.9881280841847891,1.0202231873659229,0.9782011888952863,6.4
65,0.9850724365982202,1.007611926798362,0.9927566785989385,0.991211030017796,1.0209536784802444,0.9753544564717885,6.5
66,0.9852577131368758,1.0095221173535542,0.993303642257131,0.9930514079138734,1.0203793705652955,0.9728928019323009,6.6000000000000005
67,0.984914738674838,1.011417496026395,0.9939483255805228,0.9936296331164195,1.0193982023028367,0.9715453050480662,6.7
68,0.9851133196229889,1.0127604352296353,0.9947148762427797,0.9927715930172126,1.018343832234393,0.9719798654302277,6.800000000000001
69,0.9870845726211032,1.0133541464705493,0.995715695048478,0.9902111292728205,1.0167956975001318,0.9742287786614785,6.9
70,0.9906296194121523,1.0134068177761113,0.9969479652884549,0.9861025518611192,1.0143592271190907,0.9777600057499798,7.0
71,0.9940473595939422,1.0132178657600577,0.9981174865335749,0.9815097943355626,1.011459763499259,0.981720504530299,7.1000000000000005
72,0.9954560009143008,1.012759625935536,0.9986993860788875,0.9780658920660509,1.0091918371032569,0.9851253822981898,7.2
73,0.99405544951872,1.0117096736209437,0.9982157386105249,0.9768366678218147,1.0083289509785238,0.9871413262746104,7.300000000000001
74,0.9904080464610545,1.009979940739609,0.9966037611664502,0.9774666695922152,1.0086540864932039,0.9874672026099666,7.4
75,0.9859219776574801,1.0080655885181857,0.9943515765021378,0.978513137686759,1.0094153617497186,0.9865295811311356,7.5
76,0.9821343702336061,1.006724869192273,0.9922432125382322,0.9786679076225452,1.010251250471158,0.9852502904680098,7.6000000000000005
77,0.9800709076673457,1.0062987662541087,0.9909451235481893,0.9776982325314452,1.0113359904038077,0.9843911562498278,7.7
78,0.9797617942425221,1.0064146894908015,0.9907090494343713,0.9762309245566227,1.0127057133644508,0.9839622096031595,7.800000000000001
79,0.9802516378743,1.0064293880931054,0.9912741801536922,0.9748214815935473,1.0139462587874049,0.9833724418261308,7.9
80,0.9802768427668934,1.0061576703214092,0.9919762441172556,0.9735647702037484,1.0148026324981982,0.9822478955260442,8.0
81,0.9790936098938599,1.006039818244482,0.9920488744830112,0.9725212443068951,1.0157368664899307,0.9809158782817007,8.1
82,0.9768567100766877,1.006533865231505,0.9910814287289209,0.9719819334917142,1.0174370841964315,0.9799281022833564,8.200000000000001
83,0.9745314994607736,1.00753814207182,0.9894222532715625,0.9721346736716412,1.0198239552046795,0.9792856088682405,8.3
84,0.9734962475493104,1.0086261077389684,0.9880357903241386,0.9727863553876999,1.021784237925179,0.9783925896805529,8.4
85,0.9748370053548949,1.0097308702367604,0.9877347459510933,0.9735338978703688,1.021915990338201,0.9768189699130937,8.5
86,0.9786468447179542,1.0113251340375706,0.9885675766033409,0.974080890135187,1.0195488846418885,0.9750633594686288,8.6
87,0.9838951136853651,1.0138720005383852,0.9899200659957729,0.9744804213504817,1.0151852169829567,0.9744553190603573,8.700000000000001
88,0.9889855329325733,1.0171969096658753,0.9909789530342893,0.9753021008369717,1.010088409977534,0.9761144830115549,8.8
89,0.9926271053013634,1.0204990837735863,0.9911260454137452,0.9774086930489927,1.0054520519715977,0.9799370061659236,8.9
90,0.9945018014219165,1.023074630116952,0.9902271292167393,0.9811548792105296,1.001836527009143,0.9846071638876654,9.0
91,0.9952511797794817,1.0249198095260068,0.9886844050947997,0.9857911732498504,0.9991433667933263,0.9884427367744633,9.1
92,0.9957672768585075,1.0263900560696901,0.9871582268727831,0.9899203813552174,0.996931880795158,0.9902297812439007,9.200000000000001
93,0.9964547580331212,1.0273752794755082,0.9862999028841544,0.9925294196240849,0.9947807763527936,0.9897199050187372,9.3
94,0.9970988670880132,1.027235505498738,0.9867059328936051,0.9935176991359007,0.992534598235354,0.9877954058241343,9.4
95,0.9972591658129009,1.0256072323923173,0.9887554160161024,0.9934989852587883,0.9903606703427128,0.9860662837892799,9.5
96,0.9966975326283409,1.0229202926881662,0.9922453931591527,0.9933723885275317,0.9885699953148832,0.9858458236960321,9.600000000000001
97,0.9954975428811519,1.0200376125330461,0.9963406851633051,0.9939326937433216,0.9873268786807228,0.9872755008824113,9.700000000000001
98,0.9939269675959989,1.0176505647904805,1.0000529259879172,0.9954674558313311,0.986541265172184,0.9894585994768826,9.8
99,0.9923730330976038,1.0160627532357027,1.0027285862364264,0.9974858100966503,0.9860394531570026,0.9913447542978122,9.9
100,0.9913681967850045,1.015299148332632,1.0041024108475272,0.9989333379633892,0.9857667780934601,0.992360218189787,10.0
