,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
60,0.989978330331253,1.0046629954661812,0.9983422436215242,0.9532991101638422,0.9922075280184349,0.9311590984139377,6.0
61,0.9893413553941455,1.0030444168836163,0.9985081314510261,0.9432535148417833,0.9878877681221545,0.9191529378966522,6.1000000000000005
62,0.9893971071057064,1.0023268465397825,0.9990176746839827,0.9354018964400505,0.989027340158581,0.9078858888869008,6.2
63,0.9903152071680749,1.0027961809780837,1.000607997706125,0.9301985398955557,0.9931289822403335,0.8937808446741191,6.300000000000001
64,0.9920505429458337,1.0044727033733851,1.0027179451295163,0.9276330578335109,0.9987293660182079,0.8783712264267673,6.4
65,0.9939519197391268,1.0069013460061476,1.0036543286260609,0.9281460413077148,1.005165283018575,0.866149320489567,6.5
66,0.9951285657134303,1.009012601165992,1.0022646204793215,0.932007777486599,1.0116218711249239,0.8594339556167848,6.6000000000000005
67,0.9952545241777488,1.0097420119447458,0.9990798942701631,0.9380668012317549,1.0164557889742771,0.8565626101994603,6.7
68,0.9948444826331121,1.0089565951467916,0.9958800495486099,0.9436538298307424,1.0174740741560782,0.8545902143235897,6.800000000000001
69,0.9947267080711363,1.0075016176090048,0.994457413806887,0.9461666406393389,1.013458158677811,0.8523745213178827,6.9
70,0.9953479888774535,1.0062596802849124,0.9956652928667197,0.944935464594711,1.0060433661348787,0.8508773240980844,7.0
71,0.9965420281610777,1.0054142597545033,0.9991543463297275,0.9415773287084374,0.9998121020343634,0.850979774028672,7.1000000000000005
72,0.9977758629004024,1.0046995906391463,1.003603810971276,0.9386352036821939,0.9995555431579269,0.8514846142314065,7.2
73,0.9985472048134292,1.0040845857219014,1.00738502599794,0.9378835792122266,1.0065150960179665,0.849902993309797,7.300000000000001
74,0.9986338959051985,1.0039474810502667,1.0094980530671411,0.9396355680621206,1.016944500834362,0.8450683591877851,7.4
75,0.9980870264997406,1.0045970840756124,1.0100438055411218,0.9430574884622079,1.0248424036341015,0.8377367664191113,7.5
76,0.9971183750817413,1.005787527621503,1.009738214786058,0.9469156214769531,1.0269245335808008,0.8286521265387917,7.6000000000000005
77,0.9960508427138043,1.006791237995045,1.0091404467783587,0.950259263253088,1.0251033870900554,0.8176494284774476,7.7
78,0.9952844093914981,1.0069623431147292,1.0084704890226113,0.9526436052418673,1.023913699241483,0.8050018165648581,7.800000000000001
79,0.9951628812887993,1.0061900031565412,1.0078295760257008,0.9538824510679677,1.0260947265649534,0.7926886290484689,7.9
80,0.9958175282794823,1.0048398537602878,1.0072008909964425,0.9537012879614518,1.0311707753865411,0.7842464926714731,8.0
81,0.9970923057854036,1.0033992095685662,1.0063462225032074,0.9518303913834849,1.0372598032873261,0.7840569581595297,8.1
82,0.9985200261276731,1.002220859253488,1.0049998480509033,0.9486096947271879,1.0428373672849094,0.7958154154708569,8.200000000000001
83,0.9994170952065513,1.0015068638069204,1.0032726982321858,0.9453214184898864,1.0468296678110018,0.8201108507670277,8.3
84,0.9992748346459969,1.001418071464379,1.0017589665911215,0.9435318411580483,1.048219636007382,0.8533460169989314,8.4
85,0.9982349523076253,1.0020853811477612,1.0010094150795308,0.9441214831371794,1.0464854258187448,0.8895449906720367,8.5
86,0.9970800593087724,1.0034065388216424,1.0008378976648002,0.9470511199189363,1.0424949674382462,0.9232506454767535,8.6
87,0.9966080865733554,1.0048587752083333,1.0003823049891944,0.9516369478664596,1.0384996173321788,0.9508699710461228,8.700000000000001
88,0.997013512858672,1.005710126548687,0.9988900560741908,0.9568062157966479,1.0368926267956753,0.9702807730774565,8.8
89,0.9978632276006072,1.0055701948757885,0.9963547251698669,0.9615444782974097,1.0387976477100904,0.9809421591422492,8.9
90,0.9985564200752836,1.0047020870401262,0.9934677938539758,0.9653426258704673,1.043696130014074,0.9852509915506916,9.0
91,0.9987804718589451,1.0037229097249252,0.9910887197314997,0.9679471806688252,1.0501645273180045,0.9881168036181333,9.1
92,0.9986317393103303,1.0030193052147134,0.9897452068711641,0.9688598505722357,1.0568016969220515,0.9931411954422967,9.200000000000001
93,0.998379995430717,1.0024571477926032,0.989472989928905,0.9675693465178209,1.0625287732305466,0.99938733646959,9.3
94,0.9981389619300787,1.0016047105784784,0.9898485272244023,0.9641524659084724,1.0664736860549562,1.0026929480626912,9.4
95,0.9977424959555335,1.0002156739743873,0.9900816548699233,0.9591165604455052,1.0682749299522283,0.9996422175442101,9.5
96,0.9969242872727158,0.9985483918094118,0.9893444194191434,0.9526087041339563,1.0687050331570935,0.9901084664275193,9.600000000000001
97,0.9956523137511666,0.9972119756507345,0.9872801547364648,0.9443082849697176,1.0693044729383059,0.9774166666750959,9.700000000000001
98,0.9942764672761656,0.9966472720199236,0.9842655601382724,0.9344721892939141,1.070868886126154,0.9664994776055444,9.8
99,0.9932579109084066,0.9967592707198888,0.9812560889258104,0.9249883901019254,1.07275853321682,0.9605183010173385,9.9
100,0.9927820858185413,0.9970402666891782,0.9793698545442887,0.9189989926036846,1.0739377535969072,0.9587250709026566,10.0
