,Zn-Zn,Zn-Si,Si-Si,r
84,0.9842326047677492,1.0162492610955924,0.9743603787351732,8.4
85,0.9856344301328741,1.0161032293459087,0.9749178385325356,8.5
86,0.9874739520654613,1.0167291642299008,0.9749796549999273,8.6
87,0.9891344187173318,1.0175646593543435,0.9748613750822274,8.700000000000001
88,0.9902229545876715,1.0181533659833382,0.9752327416952365,8.8
89,0.9904934821935361,1.0183968581857314,0.9765779050224772,8.9
90,0.9896560257077486,1.0184237823737072,0.9787227962420478,9.0
91,0.9876470494933083,1.018303177462111,0.981030600692727,9.1
92,0.9849678166477434,1.0179271390697584,0.9829782950599791,9.200000000000001
93,0.9824861945983853,1.0170954502322953,0.9843653914700509,9.3
94,0.9808033532233347,1.0156491036672222,0.9850800673268112,9.4
95,0.9798547499497541,1.0136063774231727,0.9849905628959215,9.5
