,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
82,0.9954133501251011,1.010651936459317,1.0062515260336817,0.9589716441180366,1.0093356994719795,0.9744290886097424,8.200000000000001
83,0.9955685151113485,1.0112988118571826,1.0057943388775046,0.9600575928950942,1.0051183220724451,0.9767893826091927,8.3
84,0.9961420403699369,1.0120931082238152,1.0045578384032554,0.962862910090153,1.0012776762135842,0.9789702758913191,8.4
85,0.9967529312998556,1.0126373893736755,1.0028683149617943,0.9646211065580095,0.9989040434160937,0.9802914105352883,8.5
86,0.9969507214112872,1.0122111623934755,1.0012255831826642,0.9648031446641261,0.998109862029697,0.9810112435969989,8.6
87,0.9964238858337734,1.0103136503042185,0.9999437642832806,0.965191290783048,0.9981147635378659,0.9815850251416183,8.700000000000001
88,0.9951578220994973,1.0072630759583718,0.9991580189732127,0.9677752928059429,0.9977631737784174,0.9819853386626808,8.8
89,0.9934909584162566,1.0040575398389524,0.9989868437498751,0.9727625828394593,0.9962849566928788,0.9818290749252753,8.9
90,0.9919809419533188,1.0015574990229186,0.999455243570741,0.9785035902427482,0.9939451382925109,0.9808414316883236,9.0
91,0.9910817834140302,0.9999140385766794,1.0003326381923312,0.9830633672415147,0.9918153011443949,0.9790812485281644,9.1
92,0.9908260089601452,0.9987631272540498,1.0011935048997431,0.9854376061338623,0.9905678664580583,0.9769734590380637,9.200000000000001
93,0.9908615119439854,0.9977099923740681,1.001614050666056,0.9851632935272225,0.9896989082521659,0.9751495179059512,9.3
94,0.9908983369622064,0.9965486080773084,1.0013186987776952,0.9815420435380782,0.9883352210037574,0.9738471254672834,9.4
95,0.9910360934410412,0.9952925722491103,1.0002892996938102,0.9740221452178199,0.986613564274836,0.9724510165694329,9.5
96,0.9915353093768473,0.9941812910230818,0.9988343633418179,0.9634926112740865,0.9857260678323769,0.9701163478340803,9.600000000000001
97,0.9924139474146522,0.9934853393995196,0.997473171961267,0.9527687642199462,0.9865550661374927,0.9668916175690141,9.700000000000001
98,0.9934336839741521,0.9931925022085275,0.9966081526385392,0.9450749324312306,0.988726403948205,0.9637825922984325,9.8
99,0.994319884600856,0.9930550175998052,0.9962752139022379,0.9416076243387541,0.9910515975167755,0.9617110447802578,9.9
100,0.9948438352816881,0.9929519280588951,0.9962270708319949,0.9408865806187823,0.9924697112841978,0.9608156027059502,10.0
