,Li-Li,Li-Sc,Sc-Sc,r
83,0.9388544487422924,1.0430626498753854,1.0003944396225142,8.3
84,0.9403908789859201,1.0415208272325398,1.0010621857840143,8.4
85,0.941701261086018,1.0395397473442796,1.0006215360159971,8.5
86,0.9423691397604781,1.0380972264849577,0.9997230871478878,8.6
87,0.9418326325638474,1.0377365193835053,0.9983803590859547,8.700000000000001
88,0.9398538214682532,1.038292144250142,0.9964288151934714,8.8
89,0.9367722691534754,1.038976946990446,0.993799147913735,8.9
90,0.9336022757880923,1.0388356080514063,0.9905877247862425,9.0
91,0.9318846619195502,1.0371783218450403,0.9872089074002235,9.1
92,0.9329466974327244,1.0337858996017923,0.9843560474178767,9.200000000000001
93,0.9369046436862133,1.0289936860861437,0.982531186302807,9.3
94,0.9423518107873331,1.0236193434550178,0.9816012980945145,9.4
