,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
84,0.9891221389752421,0.9951279132724163,1.0026503018848905,0.9388717288031506,1.0085400815986765,0.9961933395961796,8.4
85,0.9862456485874809,0.9941455129903679,1.0031317391964152,0.9332304685946906,1.0114407834958266,0.9945494646381848,8.5
86,0.9834658666910149,0.9929188554166716,1.0037337934365984,0.9291341403173088,1.0156800189326478,0.9911444019741152,8.6
87,0.9816042744735045,0.9914894517756979,1.0043264843100026,0.9264982578199319,1.0189488366755755,0.9859739271768068,8.700000000000001
88,0.9810639257454788,0.9899695386391701,1.004840595636698,0.9248775921408012,1.0194962204004432,0.9795953288690324,8.8
89,0.9819602513094607,0.9885476252982168,1.0051433260953204,0.9240256643444701,1.0171654728110686,0.9732289763018528,8.9
90,0.9840976632629036,0.9874905625787611,1.005075879728876,0.9234273613379151,1.0133506166040056,0.968588415405458,9.0
91,0.9869563603518721,0.9871704321848928,1.0044945594970742,0.9217526010411331,1.010154938894567,0.9674472692836152,9.1
92,0.9899898099547884,0.9880165940271548,1.003176219779192,0.9172264071603282,1.0094382788094285,0.9710139715776929,9.200000000000001
93,0.9928965139484053,0.9901537461809228,1.000858124216562,0.9092573776565944,1.0119180187241448,0.9790377743233173,9.3
94,0.9955193313508658,0.9930603040362849,0.997618755733705,0.9000297336244231,1.0165687407258008,0.9892247540434002,9.4
95,0.9977149646084802,0.9959107085500313,0.9942126460646116,0.8937672826730866,1.0211850368367108,0.9980671383271744,9.5
96,0.9994734861657689,0.9983797068490045,0.9918330365780758,0.8935863063755467,1.024216271451745,1.0029751647586398,9.600000000000001
97,1.000913786884561,1.0008936526883614,0.9913672397168024,0.8990209306220444,1.0260334880167836,1.003848127720575,9.700000000000001
98,1.0020501605963341,1.0039312378727268,0.9927589402585683,0.9067557567873584,1.0279898636242493,1.0025384928997354,9.8
99,1.002767483743357,1.007136068155902,0.9949746218738604,0.9133460209366067,1.0304621637148224,1.0010193998583579,9.9
100,1.0030651854195227,1.0092918995916187,0.9965852265179156,0.9169182402468349,1.0323370804817649,1.0002075279700107,10.0
