,Li-Li,Li-Si,Li-Sb,Si-Si,Si-Sb,Sb-Sb,r
60,0.9491981435330785,1.022319130550265,1.0261187064854755,0.9629998698160447,1.0415143968224558,1.0053080015171334,6.0
61,0.9479688819714196,1.0179856806480607,1.023120928399628,0.9620594251301174,1.0437193037102286,0.9954527088669693,6.1000000000000005
62,0.9490004808722227,1.0135345149909978,1.0193572030660407,0.9594873812318577,1.0436143054453044,0.9894632749861724,6.2
63,0.9516564830494434,1.0092045158541991,1.0157564304903326,0.9570053388385122,1.0401269465347311,0.987369806935281,6.300000000000001
64,0.955591267801598,1.0052404960590156,1.0122984557566665,0.9563555360579363,1.0338970067407374,0.9875921416153151,6.4
65,0.9607082992943178,1.0020892735441391,1.0087741899328362,0.9577628143257604,1.026699996780677,0.9879944814333124,6.5
66,0.9668536470596595,1.0002885470480871,1.0054134496039173,0.960086272344534,1.0202252543955583,0.9869613909997635,6.6000000000000005
67,0.9735638344147252,0.9999893103758187,1.0024584044436324,0.9623212896667369,1.0155356053448388,0.9837605497203161,6.7
68,0.9798786462923476,1.0007491792526795,0.9995744444246389,0.9644583280505697,1.0130649478150289,0.9786011155890336,6.800000000000001
69,0.9845482294269982,1.0019899215086854,0.9962806501129271,0.9668403629764978,1.0123919526675318,0.972626912109404,6.9
70,0.9869308683638771,1.0035169132830473,0.9927842771519482,0.9692254516513708,1.0122700968381346,0.9672518042827262,7.0
71,0.9877681281873099,1.0053360661099549,0.9898971102629718,0.9709050747636198,1.0116337816864982,0.9629211950387321,7.1000000000000005
72,0.9886180248151138,1.0071190505077838,0.9880987529858669,0.9716518641704944,1.0105964992263379,0.9588060525202502,7.2
73,0.9903301038850532,1.0082098322138309,0.9871021030210823,0.9721693193026293,1.0101339451721447,0.954367868125113,7.300000000000001
74,0.992357490374587,1.008276855560303,0.9866203626664047,0.9733789610950034,1.0109164633436565,0.9509566742427289,7.4
75,0.9935972402756031,1.0077544157317915,0.9872417477467975,0.9753845225015297,1.012688611552964,0.9511079352125671,7.5
76,0.9935037057362542,1.0074451876746504,0.9899424585417266,0.9774003677273873,1.0145390072490275,0.9563446409543003,7.6000000000000005
77,0.9921639863996309,1.0077505060569776,0.9946870451663496,0.9787295984230693,1.0155334787642336,0.9661165938327523,7.7
78,0.989642576983413,1.0084332353210501,0.9999624816916373,0.9795328661210309,1.0152686346169615,0.9784983524489416,7.800000000000001
79,0.9858358892573722,1.0090887952987644,1.003872499486774,0.9804740985905804,1.014018845153059,0.9914263058714226,7.9
80,0.9810354375347758,1.0096411276939075,1.0053979280122203,0.9818601708050055,1.0123455578046217,1.0034508449554627,8.0
81,0.9761745685623706,1.010280735906251,1.0045212504352734,0.9833673997572195,1.0106007318180934,1.013695508761014,8.1
82,0.972236377468212,1.0111121776658114,1.00168693637559,0.984403595585277,1.008829838814798,1.021312554508283,8.200000000000001
83,0.969554589519628,1.0120790412768963,0.9977614405838855,0.9845154576995653,1.0069623945706474,1.0253568268754603,8.3
84,0.967739995023578,1.0131187554498753,0.9943638076001735,0.9836619658563662,1.0049366492245249,1.0255020431078437,8.4
85,0.9661682233839326,1.0142051654154076,0.9933101959984217,0.9823087979916522,1.0027622594394578,1.0226558127498362,8.5
86,0.9645527724816174,1.0152940355519817,0.9950789879249706,0.9811063767721702,1.000659753812862,1.018457947411219,8.6
87,0.9631151492447778,1.0163410364296825,0.9980914108511645,0.9803997898190454,0.9990791300777291,1.0142553838592894,8.700000000000001
88,0.9623441668434803,1.0172779687310929,0.999990523791137,0.9801677378606368,0.9984280659733362,1.0108836924653584,8.8
89,0.9627183608132859,1.017875926815969,0.9996868609978573,0.9803268115186395,0.998782778109866,1.0091131085484795,8.9
90,0.9644460518267746,1.017797249860137,0.9981458740399353,0.9808639430915594,0.999814738872789,1.0093980264436677,9.0
91,0.9671024226077456,1.0169513077670447,0.9973757584988565,0.9817196544206691,1.000875130312115,1.0109373601406717,9.1
92,0.9695281528183745,1.0156956368722316,0.9986787514077716,0.9827508047262463,1.0012643709211004,1.0117903318761057,9.200000000000001
93,0.970398846713065,1.014508323630858,1.0016897461764578,0.9838518875634529,1.000739348417261,1.0104671296777021,9.3
94,0.9691078520114036,1.0135106259626638,1.004994325165144,0.9850011560639083,0.9998148253442427,1.0069214893531178,9.4
95,0.966276350904786,1.0124286215157094,1.0075863620432701,0.9861325905459145,0.9993347830403796,1.0017459879240107,9.5
96,0.9635118977659216,1.0109921575017473,1.0094809908097788,0.9870365997336495,0.999648417025762,0.9952367251178336,9.600000000000001
97,0.9623651467050442,1.0092661810244155,1.010993884616757,0.9874907199834801,1.0003658138154412,0.9877758423785397,9.700000000000001
98,0.9631639233423671,1.007590758805922,1.0120018143627774,0.9874824543845612,1.000916758376733,0.9803994127456978,9.8
99,0.9648881252860472,1.0063113236036838,1.0122813927294674,0.9872388434631431,1.001109056665973,0.9744837106335505,9.9
100,0.9661594784552272,1.0056314778360882,1.0121412835402046,0.9870375557914272,1.0011094464430836,0.9711911708314831,10.0
