,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
60,0.9968523932019602,1.023742909615018,0.9892365399494778,0.6812538975339557,1.053683843387185,0.9499150372195146,6.0
61,0.9967164769396578,1.032538388795635,0.9852514935862247,0.7168806031512351,1.0390004490592513,0.9572684614601908,6.1000000000000005
62,0.9964601657417718,1.0356544977723054,0.9824151689601524,0.6816562040931425,1.024418814705993,0.9662611434422267,6.2
63,0.996028772022558,1.031158288165625,0.9812313782851766,0.5864893554708338,1.0118520478617345,0.9754079857303777,6.300000000000001
64,0.9957161409652078,1.0230284551392559,0.9818568804658621,0.4785572708807486,1.0024278982657056,0.9838341901852375,6.4
65,0.9959001133926022,1.017759811540911,0.9839408631304046,0.4083952734577214,0.993988194380381,0.9909616877976236,6.5
66,0.9967275300650317,1.0187140391244403,0.9868151184851524,0.39924406199488816,0.982320930191075,0.9964773884385483,6.6000000000000005
67,0.9980301815595033,1.023602465738117,0.9900009412029344,0.43906981177677024,0.9661380665906398,1.0007693645673428,6.7
68,0.9994152196719818,1.0270714957404212,0.9933992354321898,0.4925577934772083,0.9505000107466263,1.00461889996388,6.800000000000001
69,1.0003842875774707,1.0250063049086542,0.9969033745425276,0.5248015943367065,0.9432998355774742,1.0077343076958654,6.9
70,1.0005370662292417,1.016759842828251,0.999971347658471,0.5226453378771359,0.9478118104016627,1.0080899943743022,7.0
71,0.9998289642099457,1.0046931396404806,1.0017909162369165,0.4984611868691162,0.9595876130637827,1.0035733765559622,7.1000000000000005
72,0.9985557150600599,0.9922881685298989,1.0019175411017966,0.4765626243680611,0.9702765198654265,0.9941550040376368,7.2
73,0.9970195136967863,0.9822010644005141,1.0007542448385935,0.47583096870949404,0.9739871037284201,0.981950461348108,7.300000000000001
74,0.9953094466120483,0.975571281516383,0.9994802070593127,0.4986988586780648,0.9716242209447452,0.9693598503261777,7.4
75,0.9934305034533119,0.9726674235898859,0.9994366299783634,0.5312551438476769,0.9708179426364749,0.9578662063051937,7.5
76,0.9915150842164466,0.9736412660216193,1.0013164484463009,0.5542875837206219,0.9803517479614899,0.9486534478169578,7.6000000000000005
77,0.9898367468413398,0.9785102399123488,1.004643398744169,0.5578724844154782,1.0023101342648366,0.9431832985868085,7.7
78,0.988697660724046,0.9867111157096251,1.0079681209647549,0.5491692206604528,1.029236208431856,0.9421073959772827,7.800000000000001
79,0.9883594647902043,0.9968562938075272,1.0097390179702277,0.5488519278439478,1.0494144812592419,0.9440311930259856,7.9
80,0.98893673854673,1.0070127708913856,1.009220174717225,0.5767830963490167,1.0551652362578026,0.9464050420683456,8.0
81,0.9902190311066444,1.0155832125362503,1.0068111196008407,0.6347729789988147,1.0470023887229911,0.9477623916640862,8.1
82,0.9916814774570459,1.022188665360918,1.0036460681351442,0.7008823797299304,1.0318808226215472,0.948656891276858,8.200000000000001
83,0.9927805262588936,1.0273953998056309,1.0007992428663834,0.7430809551717964,1.0185023059420297,0.9507224334325425,8.3
84,0.993223066929026,1.0312867960575673,0.99869089311644,0.741091026451865,1.013071759149172,0.9553723694705442,8.4
85,0.993020132545563,1.0328431835107714,0.9972514717960571,0.6975299778000019,1.0168427250045713,0.9629950290894927,8.5
86,0.9924611334825214,1.0312933740629138,0.9966137357157063,0.6315318463507666,1.025846582460134,0.9724286933504596,8.6
87,0.9919716770486234,1.0274985118778803,0.9973198430939066,0.5640540528554014,1.0337883816654219,0.9810576480205279,8.700000000000001
88,0.9918305532586431,1.0231661121173692,0.9996251481827113,0.5073767383304403,1.0371574227096367,0.9862033251595089,8.8
89,0.992079567398928,1.0191739360625287,1.0028187545201057,0.4637962119420732,1.0375306713290116,0.987010333759896,8.9
90,0.9927680162949709,1.015628655060632,1.00550473032789,0.43039245783331015,1.0379888574754454,0.9848407562160959,9.0
91,0.994086453964944,1.0129999507953062,1.0065526468338568,0.40337707153686453,1.0383457732688035,0.9817332180531806,9.1
92,0.9960849398107358,1.0119185897073586,1.0057136111593972,0.37901230667828967,1.0352976001440983,0.9788566389489478,9.200000000000001
93,0.9983545777638564,1.0120703462668306,1.0034948052755843,0.3541985340666796,1.026205047877324,0.9764687579272754,9.3
94,1.0001639976797545,1.0124129730698537,1.0006330946941424,0.32909313882403907,1.0112259515722783,0.9743969999470932,9.4
95,1.0009508484190333,1.0124775918658446,0.9976611686683869,0.30864180075099973,0.9926395052618463,0.9719756794438373,9.5
96,1.0006521218058488,1.0126222494948365,0.9948467966139775,0.29916708288786165,0.9737946415462786,0.968469748579772,9.600000000000001
97,0.9996251106907211,1.0129891346819226,0.9923534676051209,0.3028918527346093,0.9582888470859154,0.9643531719554672,9.700000000000001
98,0.998357760801763,1.0130268292705031,0.9903120988111312,0.316006920645272,0.9484506714611473,0.9613691182827329,9.8
99,0.9972692529738294,1.0123555717948074,0.9888211241362952,0.3311496508494456,0.944038493583674,0.9605736660794717,9.9
100,0.9966505879231203,1.0115608578083344,0.9880091402470175,0.34097168390829397,0.9428353825251401,0.9609905137675947,10.0
