,Li-Li,Li-Ga,Ga-Ga,r
82,0.9958666499122137,1.009167476029386,0.992087481389057,8.200000000000001
83,0.9957064097989049,1.0077177632919394,0.9904571959533522,8.3
84,0.9954698133719511,1.0063080532682211,0.9883075218790015,8.4
85,0.9948102378002496,1.0052674038635212,0.9863165557411502,8.5
86,0.9936712593956366,1.0047527239958838,0.9856133331762112,8.6
87,0.9925249292989577,1.0048657472404505,0.9870077494380203,8.700000000000001
88,0.9920620121524693,1.0055036291383386,0.9902234202315799,8.8
89,0.9925623966209233,1.0062526566425172,0.9940243822644778,8.9
90,0.9936322200578181,1.0066558873944005,0.997125374267977,9.0
91,0.9945830668053659,1.0065224641736823,0.9988628022452143,9.1
92,0.9950074031442167,1.005932392893068,0.9990579350826544,9.200000000000001
93,0.9949783858664694,1.0050958665788672,0.9977057292688266,9.3
