,Li-Li,Li-Si,Li-Bi,Si-Si,Si-Bi,Bi-Bi,r
60,0.9720490922743648,1.0367902089555439,0.9967920850912712,0.9045725026950032,1.039780372892246,0.9813246392197835,6.0
61,0.9699704792317299,1.0368967592233087,0.9953369351149157,0.9066686004438627,1.0486220732500195,0.9859123145651718,6.1000000000000005
62,0.96674369614316,1.0345254880716757,0.9931070531209673,0.9037977372583593,1.058197821764138,0.9902881820935255,6.2
63,0.9621980592353966,1.03022838182371,0.9899881999575563,0.8964623714202948,1.0663433575480137,0.9961710353090637,6.300000000000001
64,0.9573811012503662,1.024846101617491,0.985970993131348,0.8875685285862082,1.0714433693958205,1.00418654100418,6.4
65,0.953855177718078,1.0190582258820278,0.9815748515738706,0.8803665250879191,1.0738376880634661,1.0141582717829023,6.5
66,0.9529087716100546,1.0135556931720047,0.9777734293383726,0.8764770530714977,1.0752177289759568,1.025139393592676,6.6000000000000005
67,0.9549424995546595,1.0095191399846575,0.9754614024195929,0.8756419705737849,1.076308814637064,1.035221887579117,6.7
68,0.9595337929876923,1.0083151983279341,0.975134756295725,0.8767114485954063,1.0757966459242434,1.04184613751102,6.800000000000001
69,0.966128321463693,1.0103203047816918,0.9768978903564083,0.8786958803301791,1.0719570100476512,1.0429447631295512,6.9
70,0.9743189490545817,1.0142128403697581,0.9803676848011578,0.8813432129842551,1.06478976461857,1.0380064550026191,7.0
71,0.9831256251406524,1.0177355557689565,0.9844556818478536,0.8850247061434139,1.0561703990223599,1.0279160225222064,7.1000000000000005
72,0.9904647885322911,1.019333620763165,0.9876193119254092,0.8899531887065973,1.0481204196872562,1.0140751345815804,7.2
73,0.9941686234392584,1.019122615614798,0.9887838287281325,0.8955473245268357,1.0412939468908782,0.9982710149481876,7.300000000000001
74,0.9936946995322316,1.0181912775162507,0.988231646702386,0.9007867096211524,1.0352740066667339,0.9829126597701044,7.4
75,0.9904689285514273,1.0170779510006531,0.9874079417818046,0.9050551359450373,1.0299726216018867,0.9702564838843551,7.5
76,0.9866992202498516,1.0152664565441296,0.9876681546788781,0.9084504368824565,1.0260993626824235,0.9611959198029554,7.6000000000000005
77,0.9841893426928044,1.0122090124851892,0.9892706166934556,0.9115502321306616,1.0242920029710936,0.9551567867982164,7.7
78,0.983766122915305,1.0084985735837135,0.9915602299618961,0.9152486561207754,1.0244024592567775,0.9509071025219121,7.800000000000001
79,0.9849853616972578,1.0057388314009825,0.9938857974332023,0.9204810138515364,1.0257630352286287,0.9470727617050589,7.9
80,0.9865639483772068,1.0050531642830438,0.9963018026112296,0.9274212684289324,1.027674209655052,0.9423193673571915,8.0
81,0.9876855273694525,1.0057814141405697,0.9994711625056135,0.9348374746079772,1.0294483866818238,0.93595502359719,8.1
82,0.9885738761437894,1.0060605621025724,1.0038537655127713,0.940529696482976,1.0304473932735647,0.9288473729665757,8.200000000000001
83,0.9894306448473921,1.004769252152879,1.0089941063569663,0.9424969051152424,1.030636418430235,0.9235037680569609,8.3
84,0.9895153686782889,1.0024997144188503,1.0137372295907998,0.9397327195934322,1.0310280084505998,0.9225882024505438,8.4
85,0.9880427128745769,1.000671896114425,1.0170929810333804,0.9324591067047671,1.0330262525081217,0.9268709445628198,8.5
86,0.9855321800790877,1.0002277920614917,1.0188090588930234,0.9223582645157407,1.0370213428575625,0.9347258460731287,8.6
87,0.9834167669935083,1.0010884431320173,1.0193242427393518,0.9126557979766237,1.0416478118217185,0.9438232775363185,8.700000000000001
88,0.9823657679951517,1.0022212734704081,1.019449780295658,0.9071435421951726,1.0445175716488857,0.9527484233328769,8.8
89,0.9816625994318273,1.002198036181993,1.0198971812163409,0.9082261449435265,1.0438009222463829,0.9605262428784438,8.9
90,0.9804053106737974,1.0002580152614435,1.0207191586985518,0.9155762222998904,1.0393301632619378,0.9655854990242622,9.0
91,0.9787355077948764,0.9970047919845159,1.0211696590990167,0.9265750079078698,1.0324860715902697,0.9666745952109207,9.1
92,0.9775157385600093,0.9938010085024187,1.0203084989885896,0.937891216022647,1.025233712381465,0.9647205303652661,9.200000000000001
93,0.9772334161410371,0.9915349992993583,1.0178174197159338,0.9469261670780225,1.0191616671332588,0.962723006647754,9.3
94,0.9777120884833566,0.9902120017408627,1.014210387604477,0.9527041517880405,1.0150772435484121,0.9635135736109547,9.4
95,0.9786531993423566,0.9895730835399403,1.0102765572231653,0.95618217932873,1.0131719617537251,0.9677821789789206,9.5
96,0.9799943500225583,0.9896824086985493,1.0063937315320963,0.9596293543759993,1.0133255103505796,0.9739227789190503,9.600000000000001
97,0.9817688236790472,0.9907760417985922,1.002421580157981,0.9650986154745596,1.0151214699893678,0.97932445397445,9.700000000000001
98,0.9838442045603584,0.9927185064821887,0.9982402767395684,0.9729013160729942,1.0177218745379093,0.9821035141361858,9.8
99,0.9858097509260476,0.9948052270012433,0.9943616652981635,0.9811003461842384,1.0200840379595686,0.9822769058493775,9.9
100,0.9870445113340024,0.9961374427010163,0.9919266056899112,0.9864525218084123,1.0214275752712485,0.9815261153051584,10.0
