,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
59,0.902175986969237,1.0597722824169022,1.0124839454064938,0.9271720671213921,0.9903757299812032,0.952212518597477,5.9
60,0.8999740312841372,1.0519893617790383,1.0066370611301456,0.9139041203456787,0.9764189853004089,0.9389472569345799,6.0
61,0.8990959122380491,1.045129570763821,1.0015789321085689,0.903414825787403,0.9639698286474163,0.9328884573118216,6.1000000000000005
62,0.8995479879952064,1.0389633143412815,0.9978837189389796,0.89375481821976,0.9527275596854384,0.9326490388218021,6.2
63,0.900884931495009,1.03435874154794,0.9962287808395394,0.8847095110928592,0.9427004795756408,0.9359809194610451,6.300000000000001
64,0.90225582040923,1.032568768249166,0.996904111242414,0.8783921828696288,0.9349357696231017,0.9411378571830284,6.4
65,0.9030277253859161,1.0339917213380792,0.9998882882028287,0.8778777785589827,0.9312309074833408,0.9473523222426773,6.5
66,0.9034580303177279,1.0377707890583843,1.0050521008267652,0.8850473234555196,0.9329001005976607,0.9542574634643642,6.6000000000000005
67,0.9045491148656424,1.042453375440181,1.0118810813887966,0.8991726155891245,0.939797424002219,0.9613610549567633,6.7
68,0.9071139824275972,1.0469458538483456,1.0192999651296608,0.917038456363487,0.9504513822815325,0.9682086263604643,6.800000000000001
69,0.9111040298842377,1.0510361130675465,1.0262411108441336,0.934747454311741,0.9629531076417738,0.9748264438266521,6.9
70,0.9158530203569593,1.0551570039984817,1.032282873436544,0.9500300649073491,0.9757407006252893,0.9819662407823384,7.0
71,0.9207290629276086,1.0595791919149453,1.037443181252561,0.9629159495777418,0.987839743961719,0.9907486622038472,7.1000000000000005
72,0.9254461276285675,1.063752435439835,1.0414657451947882,0.9741906934839712,0.9986386976891126,1.0015121579342245,7.2
73,0.9299903960141547,1.0665184351254595,1.0436222974124914,0.9837725485651811,1.007605429317898,1.0126816585823528,7.300000000000001
74,0.9345137615506454,1.0669648303541044,1.043337195691409,0.990943045581283,1.0142867121140595,1.0210542754774758,7.4
75,0.9393098540109939,1.06494198546906,1.0408958861619368,0.9957358521086963,1.0184465122507502,1.0237736344618662,7.5
76,0.9445799871136934,1.0609406729131705,1.0374150262751565,0.9994358624115927,1.019981990526765,1.0203767529723689,7.6000000000000005
77,0.9498701447560188,1.055758077986161,1.0341022324497302,1.003421891956646,1.018788965074448,1.012983083880927,7.7
78,0.9540409842226603,1.050143203407682,1.0315471662513211,1.0076150348119008,1.014946876217058,1.0045870611575298,7.800000000000001
79,0.9564045236555505,1.0444894993358742,1.0295782543873964,1.010307600475889,1.008960825587262,0.9972652847890912,7.9
80,0.9577644337286683,1.0388584707003359,1.0276274333383224,1.0096338457791467,1.0015848471399555,0.9917117594387557,8.0
81,0.9596955873562137,1.0332703204307132,1.0252999084489474,1.00514875320793,0.9935027406503194,0.9877502342401652,8.1
82,0.9628346445346135,1.0277304375093514,1.0227035065329741,0.997975658612299,0.9853652880253685,0.9848630253659502,8.200000000000001
83,0.9662520521851258,1.0219357650632321,1.0202382900387228,0.9897632955520989,0.9779923073413498,0.9825270152496417,8.3
84,0.9683835988076966,1.0153679901446258,1.0181814404357719,0.9818190436250251,0.9722198829612809,0.9804917825730368,8.4
85,0.9684270290201729,1.008026898573493,1.016576254728167,0.9749695577166727,0.9684467783560778,0.97870998707873,8.5
86,0.9670827992225522,1.0008902989344928,1.015282129695615,0.9697073483209566,0.9663660034514412,0.9769099240659214,8.6
87,0.966071666740352,0.9952820680124752,1.013949029647654,0.9662851664840159,0.9651569555552146,0.974550707699813,8.700000000000001
88,0.9667398447255781,0.9917853298608379,1.012161070888578,0.9648117852151485,0.9640597206199891,0.9715019845458801,8.8
89,0.9690827671441492,0.9899732495514965,1.009819272193548,0.9653800976846129,0.9630268175018252,0.9685591830319472,8.9
90,0.9722445271670737,0.989157598341114,1.0072795054115407,0.9681497428366392,0.9629122710293856,0.9669268542582404,9.0
91,0.9757814029415159,0.9891906378762687,1.0050305004847393,0.9733064419091886,0.9648606442649068,0.96724058893555,9.1
92,0.9800119686769648,0.9904500193527174,1.0033669767596165,0.9808603589927667,0.9694204158071179,0.9693578393367382,9.200000000000001
93,0.985123434214916,0.99312515766565,1.0024707834253264,0.9904266762553559,0.9763547492172594,0.9730167948434916,9.3
94,0.9904565587833872,0.9965932471405662,1.002669578087654,1.001166130267871,0.9851964864894964,0.9782216099213428,9.4
95,0.9949557594395587,0.9995335063845132,1.0043727909298341,1.0118698523692258,0.9956414399543158,0.9847238583919787,9.5
96,0.9980932181476774,1.0007268151815036,1.007683953443804,1.0212036046910205,1.0073275354038058,0.9913440504127357,9.600000000000001
97,1.0001584757193738,0.9998834920202424,1.0121552115973664,1.0282192325021338,1.019483615663644,0.996233284350885,9.700000000000001
98,1.0017524583959154,0.9977852126665891,1.0168999438055701,1.0327873647987456,1.0308745932082437,0.9981472887010951,9.8
99,1.0031263994548154,0.99564842769245,1.0208742366470998,1.0354151619966157,1.0399286059647286,0.9975615749592975,9.9
100,1.0040067686148515,0.9943866278165545,1.0231446700417315,1.0366232910951292,1.0450129686124343,0.9963989564770309,10.0
