,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
59,0.9868132602385099,1.0017995893172538,0.9970585488638679,0.9341102395459627,0.9817373035687461,0.9493015613404883,5.9
60,0.9844795544657758,0.9992089898389258,0.9970393506390083,0.9270581887354186,0.9828206499157555,0.9478511188599914,6.0
61,0.9822050787517576,0.9974315289264056,0.9977554749335014,0.9267876345630769,0.9843130096804912,0.9494482313921768,6.1000000000000005
62,0.9799516102755284,0.9973903142389616,0.9982597138459365,0.9341273159470004,0.9867527689306276,0.9534856033898395,6.2
63,0.9783185724894996,0.9991606529427048,0.998559643019282,0.9461242382332958,0.9897461500859903,0.9596787447601517,6.300000000000001
64,0.9780339200078572,1.0016547485063998,0.9996075349142534,0.9582700248055697,0.9924518716661255,0.9673757422464488,6.4
65,0.979217554269185,1.0036602772813368,1.0021671496718314,0.9675079367941823,0.9944538170786165,0.9750830997633828,6.5
66,0.981251586312505,1.0050748573819661,1.0059637425775654,0.9734042525640566,0.9960523710200669,0.9808772752652374,6.6000000000000005
67,0.9833952526297232,1.0068339034059164,1.0099375940216082,0.9769347936675962,0.9978280672083124,0.9836751353544247,6.7
68,0.9854212855993671,1.0097287832944455,1.0129940230996608,0.9789219732136,1.0000443254379578,0.9842348922061054,6.800000000000001
69,0.9875721850968364,1.0135618114529272,1.0146577310309526,0.9796773264862974,1.0023440170130524,0.9845331034050234,6.9
70,0.9900047181757122,1.0173457217453057,1.0153070228906014,0.9793077897588787,1.0038291625729718,0.9857728137281285,7.0
71,0.9924751725263087,1.0199663542980673,1.0156663789571097,0.977817058105773,1.0036337633989587,0.9870998636568538,7.1000000000000005
72,0.9945997489321179,1.020679648199825,1.0160089529316283,0.9752504458501314,1.0018111105650884,0.9866035531458093,7.2
73,0.9962514807370628,1.0194565216520597,1.0160333053149098,0.9721016095372662,0.9995735845346999,0.9835278870793484,7.300000000000001
74,0.9975448340848774,1.0170854179626543,1.0153826719605257,0.9694479798387728,0.9982756293330909,0.9791706915087744,7.4
75,0.9984858538002562,1.014713291440846,1.014014907619183,0.9684220114270681,0.9982270157341391,0.9756798485153969,7.5
76,0.998830817578892,1.0130515746926534,1.012221570006386,0.9693690731201697,0.9987352211195492,0.9742610995394404,7.6000000000000005
77,0.9983382038656851,1.0120548668937823,1.0105439407303414,0.971441555918348,0.999111780197142,0.9745178218011542,7.7
78,0.9970208696872818,1.011298218114386,1.009551551246525,0.9731211770882437,0.9993575836618948,0.9752322305978814,7.800000000000001
79,0.9951262640689663,1.010370100322289,1.0094684056048484,0.9733079127351416,0.9999210162272187,0.9755678508005211,7.9
80,0.9930323387261057,1.0089590235357286,1.0099045240056284,0.971901158041752,1.0010015075381173,0.9755172512749678,8.0
81,0.991195929979538,1.0070244674022195,1.0099657023303819,0.9694119042215604,1.0021325068546847,0.975454947529296,8.1
