,Li-Li,Li-Si,Li-Se,Si-Si,Si-Se,Se-Se,r
84,0.9635514876075028,1.0232732390349655,0.9825999967685677,0.9753237729214913,1.0102943610619464,0.9843653337036534,8.4
85,0.9621080381055229,1.0224917928001682,0.981212584788224,0.9783335132502661,1.0097210135632664,0.9846139560613424,8.5
86,0.9607531557772935,1.021834068483288,0.981219846808689,0.9809733737256013,1.0109390228301205,0.9845357598162541,8.6
87,0.9603831011900249,1.0218510891140165,0.982850491654121,0.9828294842158694,1.0130146116132144,0.9842659200581421,8.700000000000001
88,0.9612773898877928,1.0226166482821932,0.9855157535575654,0.9836563217866221,1.014790489298441,0.9844731630852565,8.8
89,0.9629600451824701,1.0234185896234402,0.9881846899005495,0.9834743695971941,1.015356072255225,0.9857996437121481,8.9
90,0.9647109017916939,1.0232392175619407,0.9900102619641865,0.9826345016545349,1.0144671611175073,0.9883739785573358,9.0
91,0.9662010068878131,1.0216307298209866,0.9906834643833929,0.9815778114216683,1.0127507901938775,0.9920002302441252,9.1
92,0.9677715529969569,1.0190269106898608,0.9903879562012722,0.9803640838317352,1.0113885821242978,0.9966464714444749,9.200000000000001
93,0.9701366406356154,1.016245272166122,0.9896214327782188,0.9786350369624514,1.0113068483539973,1.0023987785631765,9.3
94,0.9735167177805881,1.013845118603107,0.988946111396624,0.9762566477549552,1.0125820971533817,1.0087942989173457,9.4
95,0.9769229435604597,1.011954529230367,0.988573259203647,0.9737740314656431,1.0146617455190505,1.0144226006062727,9.5
96,0.9785212095432156,1.0105071549328861,0.9882004672946377,0.9719123495922979,1.0169541977660377,1.0174222397850716,9.600000000000001
97,0.9769220547742604,1.0094847671758227,0.9875176239125507,0.9707944776884234,1.0190313374012026,1.0165618901405025,9.700000000000001
98,0.9723105021207605,1.0089280321795406,0.9867307992263649,0.9699793764465647,1.0205628122259298,1.0121941934781762,9.8
99,0.9666357915592074,1.008782628397846,0.9862776679628006,0.9691774511407991,1.0214115528432295,1.0064892924119195,9.9
100,0.9627384986109323,1.0088253110490384,0.9861922556591015,0.9686010446397779,1.0217250349443243,1.0025189844736295,10.0
