,Li-Li,Li-Si,Li-Cl,Si-Si,Si-Cl,Cl-Cl,r
59,0.9351786793381214,0.9884184880208758,1.0245989426729911,0.9489759568500789,1.024615933745327,0.9622733087691584,5.9
60,0.9381312670473405,0.9910167895398861,1.0226697145982777,0.9481753262542575,1.0236564134044859,0.9652670253954307,6.0
61,0.9449250562533945,0.994794063322473,1.019485004310534,0.9458354049098023,1.0219024260143488,0.9704331435195676,6.1000000000000005
62,0.9524580303629905,1.0003440335075409,1.016054565980432,0.940662298248862,1.0198462218982085,0.976535050817241,6.2
63,0.957861192591644,1.0081118379751015,1.0131907700358553,0.9319955768000225,1.018249538257036,0.9820465256965417,6.300000000000001
64,0.9605213956190056,1.0173916982810247,1.011026146528617,0.9207385413901295,1.0175189564947695,0.9862024643389325,6.4
65,0.9619035164792177,1.026799146679107,1.0089258229350473,0.9090208794787309,1.0173451628715808,0.9891389945365513,6.5
66,0.9636565521427433,1.0351822699568147,1.0062098791110645,0.8990505968792556,1.0167018023350116,0.9913384308483844,6.6000000000000005
67,0.9659054230509017,1.0419403059963,1.002837606906267,0.8920366801624761,1.0145563364334318,0.9931164838729473,6.7
68,0.9675664118707703,1.0467454015078732,0.9992557333357872,0.8880812834407901,1.010994305469087,0.9945423850549664,6.800000000000001
69,0.9683002139570058,1.049149825574947,0.9958478498841529,0.8870779606402106,1.0074927920213117,0.9956637307992883,6.9
70,0.9694635504724907,1.0486673287559762,0.9927265121385419,0.8891482682255194,1.0057511929900829,0.9966499717391524,7.0
71,0.972438781960921,1.0455088020366758,0.9898118294330317,0.8938021511656864,1.006208643076673,0.9976571728673015,7.1000000000000005
72,0.9764002105405104,1.0411429913259755,0.9869838468906493,0.8993283944726529,1.0078001199849695,0.9986722478389225,7.2
73,0.9785831722410756,1.0377275483857074,0.9843452316104285,0.9037664188064849,1.0090801455750849,0.9996270858527525,7.300000000000001
74,0.9771655273836027,1.0367666699929021,0.9822775849352838,0.906476209498449,1.009396911543333,1.000607128586604,7.4
75,0.9734964988198307,1.038224577225296,0.9810337270564439,0.9085691326758241,1.0089725175087885,1.0017450054968957,7.5
76,0.9708471339776854,1.0407415018487651,0.9805495125354071,0.9118582645438185,1.0082288838560556,1.0028919111514834,7.6000000000000005
77,0.9708524301077371,1.0426920508696602,0.980896272225138,0.9172170320067211,1.0074191380386652,1.0034941148642096,7.7
78,0.9719082033510525,1.0433136593377108,0.982468805255808,0.9236640774596794,1.0067863597987114,1.0028654488131816,7.800000000000001
79,0.971454225531834,1.0430849044054755,0.9853033669208374,0.9291465940161838,1.0066027310403596,1.0006943304268328,7.9
80,0.968966624585523,1.0430410094106664,0.9885876411416986,0.9322115214571258,1.0068241551428239,0.9974425143630163,8.0
81,0.9660452827205719,1.0437575948343683,0.9912976782005223,0.9326722232312541,1.0069510763054637,0.9942843004836623,8.1
82,0.9644471966798646,1.045035574013544,0.9930500592836076,0.9309358679162715,1.0065648948361492,0.9924706717700524,8.200000000000001
83,0.9648727286836235,1.0462816424594312,0.9939800752948773,0.9274351491912248,1.005913779868856,0.9925341580570387,8.3
84,0.9670678639008303,1.0469577102578274,0.9941586832019571,0.9229359520150957,1.0056624110638643,0.9940436236060377,8.4
85,0.9703842762949194,1.0469495062525702,0.9935666313433132,0.9187581732797001,1.006076640922438,0.9960919778775185,8.5
86,0.9742155584960177,1.0468149845373413,0.9924368908991376,0.916180307209571,1.0067784430449904,0.9979203781726794,8.6
87,0.9777925795713263,1.0474680146350948,0.9912562520014667,0.9158298724351607,1.0073825424910579,0.9991753850050142,8.700000000000001
88,0.9797336514381679,1.049334382773444,0.9904612669942044,0.9175874083100128,1.0080365405678844,0.9998533157861026,8.8
89,0.9786490493981596,1.0520166881727342,0.9902762255836661,0.9205452348497126,1.009091532298969,1.0000555121851928,8.9
90,0.9746126239618591,1.0548904788745632,0.9907715522090345,0.92325557034744,1.0104227808710151,0.9996888775237457,9.0
91,0.9694782740926764,1.0574682275572198,0.9918736132974957,0.9247667411916761,1.011394693344626,0.998450342521388,9.1
92,0.9653614641601215,1.0589437165415105,0.9933305211090551,0.9255709636045957,1.0114962752199148,0.9962225517616056,9.200000000000001
93,0.9630450410907928,1.058217259169417,0.9948832795017056,0.927129739219101,1.0108492948617511,0.993430434597867,9.3
94,0.9618430457996265,1.054974448898971,0.9965776024825491,0.9303330372385509,1.0100648384699966,0.9909520793321537,9.4
95,0.9605217489441645,1.050124895178461,0.9987082694227166,0.9346713200451126,1.009700580679307,0.9896777936895272,9.5
96,0.9581766690610671,1.044653151555746,1.0012696537587749,0.9388782502064895,1.0099350750539093,0.9899982590558244,9.600000000000001
97,0.9545623287305968,1.0386782669502679,1.0036228615496425,0.9419944200814804,1.0106657487985347,0.9914380166158744,9.700000000000001
98,0.9500590279474987,1.0321696985484172,1.0049811800082609,0.9437343463678703,1.0116927835193565,0.9928622086726389,9.8
99,0.9456701917667847,1.0260972108799733,1.0052108765466132,0.9443285186531701,1.0127229127263948,0.9934369562166914,9.9
100,0.9428762367848645,1.0223191138531769,1.0049650066392914,0.9443505726480368,1.0133814573380526,0.9933791885442432,10.0
