,Li-Li,Li-Si,Li-P,Si-Si,Si-P,P-P,r
84,0.9979348948297493,1.0022342603558043,0.9976565540956341,0.9710231516896689,1.0110560665130612,0.8742628831753899,8.4
85,0.9963979396695823,1.0003643979880785,0.9936986858105543,0.9691969212489769,1.0150368880931564,0.9088986407450279,8.5
86,0.9949853399813643,0.998885999658601,0.9888973961871745,0.9687483290546918,1.0237743808752584,0.9338314019172742,8.6
87,0.9935436105709048,0.9977004674389831,0.9843501280181333,0.9702256716505483,1.0331791511439539,0.9455226441343069,8.700000000000001
88,0.9921405484904328,0.9966797837197766,0.9811993347716186,0.9726544700034118,1.0405754974314299,0.9455837431228169,8.8
89,0.9910048760491551,0.9956161418384359,0.9799123641594671,0.9745663211390819,1.0463947635041912,0.9372267949667099,8.9
90,0.9903374523314286,0.9943673997880305,0.9803267546165955,0.9749686902203535,1.0520357512488938,0.9235633279533758,9.0
91,0.9902489899396849,0.9932034999129739,0.9819680331268993,0.9740045201685296,1.0568882452605337,0.9089138762186046,9.1
92,0.9907773608046657,0.9928276117088434,0.9841056884946419,0.9729466015354568,1.0583750527095843,0.899159748679592,9.200000000000001
93,0.9918638134278827,0.9938310829312854,0.9858272222373953,0.9732569030029415,1.0546944821668163,0.8989294313460144,9.3
94,0.9933102019958711,0.9961569817969841,0.9865032023040986,0.9754399990111281,1.0467629165800902,0.9084248957044125,9.4
95,0.9948280777198004,0.999137681903337,0.9862696987738667,0.9785311252755534,1.0373696497865226,0.9235851681490764,9.5
96,0.9962316994810427,1.0019462389282567,0.9859664327786961,0.9804903191414316,1.0288638220397088,0.939085057122245,9.600000000000001
97,0.997590222291536,1.0040362027961434,0.9865735634046179,0.9795188522366172,1.021655128485795,0.9512721474666854,9.700000000000001
98,0.9990653733355892,1.005337003798191,0.9885390222033529,0.9755393543429665,1.014736457149849,0.9592497630279181,9.8
99,1.0005413098002716,1.0060758377193884,0.9912746130320088,0.970486123883051,1.0079081878063387,0.9639281009514417,9.9
100,1.001522799163149,1.0064322243173411,0.9933001919785712,0.9670558696182925,1.003215921724277,0.9661875760875722,10.0
