,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
83,0.9675661987575007,1.0013869196604073,1.0028129129763472,0.9822002807235825,1.0017311181167405,0.9785819961871164,8.3
84,0.9668965582942748,1.0017210947193065,1.005018924228413,0.982469276882851,1.0009458640361342,0.9750588001774669,8.4
85,0.9643789861604674,1.0022848605055477,1.0066363151027484,0.983772730888775,0.9997264131443261,0.973738775208349,8.5
86,0.9619155301440224,1.0031411107057058,1.007832713478862,0.9857168904995562,0.9988163371857898,0.9733905086891839,8.6
87,0.9615116600358192,1.0045230557941993,1.0090425543580335,0.9879081603737456,0.9988815070595741,0.9724540412924981,8.700000000000001
88,0.9633919989807249,1.0066613719295592,1.0104806993469497,0.990214433197702,1.0000829207035926,0.9704678435200029,8.8
89,0.9659165141139026,1.0096162369468082,1.0120094231163173,0.9925858833397497,1.0020522598229458,0.9683747158724586,8.9
90,0.9672990501474147,1.0132483683130575,1.0135679793326844,0.9948966601815454,1.0042846982501255,0.9676027699036075,9.0
91,0.9672485606660831,1.0172553617415898,1.015428613225182,0.9969470816004414,1.0066288332230717,0.9687503089903657,9.1
92,0.9667832217154437,1.0211905612066692,1.0178030732571395,0.9985106932141524,1.009372088290279,0.9712149789238087,9.200000000000001
93,0.9667582946414702,1.024551027339136,1.020412306554996,0.9994388647804315,1.0127750186903581,0.9740183087968359,9.3
94,0.9670875298566617,1.027010594165452,1.022627540542125,0.9997398792759798,1.0165599778952672,0.9765654974017739,9.4
95,0.9673061036722266,1.0285557737796813,1.0238394227057808,0.9994564985573388,1.0198980592854738,0.9785246211937667,9.5
96,0.9673135771986235,1.0292657886674776,1.0235768640960783,0.9984933426444655,1.0218576417292025,0.9795567939383599,9.600000000000001
97,0.9672816840382101,1.0290551343446714,1.0216203528008028,0.9967335470362808,1.0219216433717382,0.9796106152123566,9.700000000000001
98,0.9671987909877339,1.0278895244482282,1.0183703603997813,0.9943791373451039,1.0203296848291077,0.9791668719081712,9.8
99,0.9669431815333304,1.0262357792602095,1.0149751551718353,0.9920793750812487,1.0180863927913892,0.9788076010251239,9.9
100,0.9666628639123176,1.025026329751481,1.0128252408115126,0.9906531859516524,1.0165083285805432,0.978694640117579,10.0
