,Li-Li,Li-Pt,Pt-Pt,r
83,1.0002176950187887,1.001401530692395,1.0116931361022887,8.3
84,1.0008383232332048,0.9995518232137588,1.007547264705329,8.4
85,1.001019569842591,0.9975461043752956,1.0051635557557834,8.5
86,1.0002981118812215,0.9958042928328052,1.0024728070931976,8.6
87,0.9986551381562514,0.9947335847674126,0.9970449060047414,8.700000000000001
88,0.996540627227556,0.9943468813086065,0.9885045573082731,8.8
89,0.9946060642474217,0.9941160547840177,0.9787572156680165,8.9
90,0.9933348391305521,0.9933858155495456,0.9701702203625501,9.0
91,0.9928848858660442,0.9920138262418048,0.9638872194124046,9.1
92,0.9931800381209257,0.9905345119759359,0.9596308586706183,9.200000000000001
93,0.994028609143097,0.9896685779539139,0.9565746994393838,9.3
94,0.9952020561488312,0.9898047980090191,0.9540998642912182,9.4
