,Li-Li,Li-Co,Co-Co,r
82,0.96074938684511,1.0093231080347318,0.9714461566380125,8.200000000000001
83,0.9633242758529164,1.0093304719032232,0.9737177082908353,8.3
84,0.9667028492834983,1.0099200043235184,0.9771612814335634,8.4
85,0.9705110747237679,1.0114233023268853,0.9816940635100521,8.5
86,0.9747513316235815,1.0137253137284556,0.987047951525466,8.6
87,0.9793264267630943,1.0163455849335874,0.9929154459457928,8.700000000000001
88,0.9837230040119531,1.0187697986224942,0.998838676470972,8.8
89,0.9870901344741073,1.0206934412464752,1.0040922006632937,8.9
90,0.9886412216576718,1.0220732128374184,1.0079350324503331,9.0
91,0.9881087351925844,1.0230354954606113,1.0100317129634921,9.1
92,0.9858523451934821,1.0236447163945481,1.010492530023021,9.200000000000001
93,0.9825486168147735,1.0236542000816313,1.0094919400404259,9.3
