,Li-Li,Li-Si,Li-P,Si-Si,Si-P,P-P,r
59,0.9531978772108599,1.0103292086271747,0.9874405905781546,0.9933995863617948,1.0172353653531474,0.9825467015440141,5.9
60,0.9534213150936987,1.007855211975615,0.9854945547157142,0.9906900709327788,1.0187585479643404,0.9753640284238831,6.0
61,0.9581367263823976,1.0063634197027187,0.9849272705412179,0.9872346123804802,1.0177488611693168,0.9701456902242288,6.1000000000000005
62,0.9659343419220298,1.0063897327926552,0.9868228158548698,0.9835942700383209,1.0150505777375056,0.9673271865160624,6.2
63,0.9734378060431929,1.0080566735814402,0.9908364080122889,0.9805737576898755,1.0123734170068754,0.9674237623643674,6.300000000000001
64,0.9775487418287231,1.0107140146672438,0.9958029561609808,0.9792282115545805,1.0107915401814807,0.9699266541877626,6.4
65,0.9775938911484442,1.013044502898954,1.000679028531663,0.9801086407207005,1.0102610768446394,0.9732108720359621,6.5
66,0.9753916836178591,1.013824176707344,1.0049271122169194,0.9828945765401269,1.0102708225266908,0.9757256299318992,6.6000000000000005
67,0.9735292159032819,1.0127055974220855,1.008170460280357,0.9866758083530235,1.010472713996769,0.9768535117758289,6.7
68,0.9736690516361775,1.0103795158490785,1.0098959877256133,0.99035900638948,1.0106351133762437,0.9769123838493889,6.800000000000001
69,0.9761094200972964,1.0079816638633734,1.0098795093551696,0.9930652439055934,1.0105248756510046,0.9769523684099544,6.9
70,0.980237976401045,1.0062329197685174,1.0087068838970776,0.994481149936438,1.0102802144310656,0.9783258134158347,7.0
71,0.9848792911174753,1.005075367869715,1.0074232025940724,0.9947421871583764,1.01062562719865,0.9817233447847991,7.1000000000000005
72,0.9884283027449737,1.004044938573526,1.0066111042718322,0.993989488148165,1.0122118190163711,0.9864496236633011,7.2
73,0.9894413261900846,1.0028401143662078,1.0061018365404144,0.9923465216555066,1.0147118112557718,0.9907030940142558,7.300000000000001
74,0.9875898165172425,1.0014701571093778,1.0054852090037514,0.9903308468961836,1.0169286424855057,0.9925888942830666,7.4
75,0.9838068129623576,1.000056027257588,1.0043828547046896,0.988854801122747,1.017904920275631,0.9910879184528243,7.5
76,0.9794604885708134,0.9987437021720234,1.0022967757422945,0.9885846156007861,1.0176917134018058,0.9865143816053236,7.6000000000000005
77,0.9756689863292237,0.9977763076678725,0.9990216955027209,0.9894400417854972,1.0169797560421536,0.9802995209409606,7.7
78,0.9732560535783955,0.9974329102465037,0.9954692350584247,0.9907851648288988,1.0163101956319502,0.9741562016439271,7.800000000000001
79,0.97282782350578,0.9978798032699147,0.993317946721836,0.9919541802496558,1.015822689804724,0.9692028481087003,7.9
80,0.9746787176349302,0.9991891319735564,0.9933390969879089,0.9925812144817252,1.015458705254656,0.965893524116667,8.0
81,0.9785386268303286,1.001444582931718,0.9944806528441265,0.9926328631901543,1.0150404560201567,0.9646927802201296,8.1
82,0.9832033663057034,1.0046438539721678,0.9949508898294583,0.9923114394726741,1.0142014517448303,0.9662615001811264,8.200000000000001
83,0.9865960851541711,1.008466716513234,0.9939017286174968,0.9918827516425227,1.0125027306991865,0.970633219872633,8.3
84,0.9868768992471109,1.01225468842618,0.9918574274733876,0.9914703691604168,1.0097611671854267,0.97658606103085,8.4
85,0.9838501456923024,1.0153557722265376,0.9899478610195218,0.9909930144619014,1.0062791410001695,0.9823138780978952,8.5
86,0.9791801077650695,1.0175148331917938,0.9891119581684641,0.9903441238403523,1.002761121318795,0.9866666222060688,8.6
87,0.9752097762452928,1.0188118241604234,0.9897731920508639,0.989544038156543,1.0000269620202669,0.9895218970945083,8.700000000000001
88,0.9735173321975785,1.019213448486306,0.9917661702128951,0.9886995986376897,0.9986965353595587,0.9912043012385318,8.8
89,0.9741932272935231,1.0184036340039793,0.9944335625014572,0.9879675814191812,0.998894037954654,0.991921035717591,8.9
90,0.9761217507580323,1.0161771147192435,0.9968670381042987,0.9875442677993816,1.0001094138951168,0.9916787443784408,9.0
91,0.9779508559284688,1.012873561278322,0.9981754085736935,0.9874393681124907,1.0014459755966318,0.9905094723597697,9.1
92,0.9790271224492826,1.009300059104261,0.9978512508531857,0.9872183092454005,1.002200674371093,0.9886475168858945,9.200000000000001
93,0.9795519721860587,1.0062519110983597,0.9962934387220865,0.9862285155531711,1.0022390830464665,0.986393858268592,9.3
94,0.9800151056613426,1.0041522876612974,0.9949174380858912,0.9842375258504609,1.00179262854473,0.9839273731540674,9.4
95,0.9807663520963413,1.0030587190962508,0.9952452687495833,0.9817555968990178,1.0010082687140798,0.981433183567891,9.5
96,0.9820592469101525,1.002803307559754,0.9976022295862509,0.9796578675923401,0.9998562221379669,0.9793559735084777,9.600000000000001
97,0.9840112243774032,1.0030544380103612,1.0008177076190268,0.9785231271593491,0.9984202619820111,0.9782636975719458,9.700000000000001
98,0.9863458781140068,1.0033961963291222,1.0033076707004993,0.9783139396591847,0.9970370452587097,0.9783312968220529,9.8
99,0.9884190908721521,1.0035523103982216,1.004390023052672,0.9785745668856289,0.9960542536925141,0.9790806923058755,9.9
100,0.9896122781112028,1.0035478549178392,1.0045545493760824,0.9788317240144361,0.9955862847589964,0.9797258301049352,10.0
