,Li-Li,Li-Pt,Pt-Pt,r
83,0.9984226625267678,1.003835234028919,0.9841226254330575,8.3
84,0.9973810930821171,1.0024802315875698,0.9824808010295288,8.4
85,0.9966714946552243,1.000868648564115,0.9820009809564413,8.5
86,0.9962293816864232,0.9993071291740703,0.983065862708855,8.6
87,0.9958475533913815,0.9980271380247527,0.9867013822292676,8.700000000000001
88,0.9954157452092842,0.9972031346155176,0.9934536999251085,8.8
89,0.9949356377093674,0.9969713084589865,1.0019001685075661,8.9
90,0.9945116342506126,0.9973276563659217,1.0084955200106507,9.0
91,0.994380816893844,0.9979621113520408,1.0098495859872176,9.1
92,0.994771900228389,0.9982238615923228,1.0056219680611183,9.200000000000001
93,0.9956335579436634,0.9974216049089606,0.9988640088954058,9.3
94,0.9965715492724238,0.9953550442465922,0.9934748362018091,9.4
