,Li-Li,Li-Ti,Li-Si,Ti-Ti,Ti-Si,Si-Si,r
59,0.9504391720622921,1.0311757816028864,0.9804314558663413,0.9620420836133319,1.0234463020261984,0.9013373021212739,5.9
60,0.9432691070153157,1.0300711202663044,0.9759022322927207,0.9476359303783134,1.017619270308677,0.9012431372878973,6.0
61,0.9374233607097389,1.0299888093119727,0.97285755720258,0.9328380353891763,1.0129041806120547,0.9034421214011665,6.1000000000000005
62,0.934303615705257,1.0312467914173697,0.9701580347087279,0.9172172013993267,1.0093907615913065,0.9076847271213415,6.2
63,0.9338156411388934,1.0333848116094755,0.9671514451110396,0.9024706614584895,1.0070912015264741,0.9143363352750672,6.300000000000001
64,0.9345648772724507,1.0357319560108142,0.9642426512056942,0.8919546812411829,1.0061704269238816,0.9228345734637564,6.4
65,0.9347819178987837,1.0379525125667257,0.962591569595344,0.8883541659821135,1.0072310989258444,0.9317977899183416,6.5
66,0.933097042331946,1.0399454312377527,0.9631045446892209,0.8915868908636414,1.0109719337139704,0.9406726011560926,6.6000000000000005
67,0.9290220203834088,1.041597036201683,0.9657041803796758,0.8991411740527042,1.017396374951224,0.9502122919608346,6.7
68,0.9232755439555027,1.042994155020023,0.9695421620664703,0.9082197085546423,1.025467424208381,0.9605941577368401,6.800000000000001
69,0.9175755893954959,1.0448062181100433,0.9737264155465845,0.9172913523260542,1.0336474942191585,0.9696651694493127,6.9
70,0.9137658403356934,1.0481158697846156,0.9776269022514056,0.9260478852880797,1.0407076792763184,0.9742984295108096,7.0
71,0.9128469279838719,1.0536506186629444,0.9806392699330618,0.9346510339180726,1.0460590217822077,0.9736336126137778,7.1000000000000005
72,0.9144378210384491,1.0610698250762496,0.9821172667638067,0.943132252758235,1.0496630848874184,0.9700825893788014,7.2
73,0.9169858897731085,1.0689279908869733,0.9817346999232416,0.9510558534370119,1.0518462740279746,0.9670366771307621,7.300000000000001
74,0.9189338981296137,1.0753791561298722,0.9797798336860633,0.9576277847295658,1.0529594495309618,0.9663366890402993,7.4
75,0.9199495436536673,1.0790951764459105,0.9770633708925959,0.9623975101283355,1.0529237357642485,0.9678985118167567,7.5
76,0.9206927231196916,1.0797879292039856,0.9745262223441281,0.9658317841272736,1.0512439622927734,0.9708438359934645,7.6000000000000005
77,0.9213949539424189,1.0781409868319853,0.9727699547087498,0.9688727342233144,1.047768718377058,0.9745241723840341,7.7
78,0.9213695971423622,1.0753302111734913,0.9718593289152208,0.9717792102863614,1.043362399773358,0.9786849114491595,7.800000000000001
79,0.9201689766229365,1.0724028044206235,0.9715852305581955,0.9735217058873724,1.0394338506635215,0.9829337934530465,7.9
80,0.9184729395350812,1.0697921538171011,0.971880581659279,0.97254276698584,1.0366704705460692,0.9863055065228453,8.0
81,0.9172204108213999,1.067197701441652,0.9729295261842489,0.9682369787329376,1.034450926834467,0.9875379527310348,8.1
82,0.9162466080153235,1.0639849348255885,0.9749340405879754,0.961553425685081,1.0314917274547146,0.985799875619124,8.200000000000001
83,0.9144150733617019,1.0599554244455527,0.9778665352916159,0.9541002594105422,1.026850774675533,0.9811753614837211,8.3
84,0.9110674694340765,1.0558418942424117,0.9814390369338629,0.946939018979197,1.020448188334798,0.9747170614798248,8.4
85,0.9070060313066202,1.0528950479750465,0.9852489073325279,0.940384369281889,1.0131097994223086,0.9682614149183407,8.5
86,0.9039633329318898,1.0518443617894624,0.9889846842448855,0.9345806900615924,1.0063027488777647,0.9638203977121169,8.6
87,0.903254676042712,1.0523053787944932,0.9925166307040938,0.929918268799193,1.0014604574024482,0.9624395202627948,8.700000000000001
88,0.905005323220627,1.0531591273351895,0.9956474983747806,0.9270064502465838,0.9991437731245515,0.963636586718546,8.8
89,0.9085006077887129,1.053349293341601,0.997726671165498,0.9265044836491536,0.9988169500637215,0.9662604716011175,8.9
90,0.9129209754847523,1.0524320531942728,0.997893778148428,0.9289777713020416,0.9994239035502857,0.9694957508239664,9.0
91,0.9176405488655914,1.0507167329045342,0.9960023668799184,0.9347424093650438,1.000022766189128,0.9727604737524868,9.1
92,0.9220952187690019,1.0489669405625555,0.9931062729971597,0.9436375840873241,1.0000525924526118,0.9753031547607962,9.200000000000001
93,0.9257218877007805,1.0477566243053482,0.9908738657104765,0.9547532365999941,0.9995081921121539,0.9764845174324298,9.3
94,0.9282166920837761,1.0470464927174403,0.9905196676958702,0.9664414469506023,0.9989961719658411,0.9762691464900615,9.4
95,0.9297635286064562,1.046468496638755,0.9921345787332826,0.976986750620243,0.9992970700807482,0.9753226448637794,9.5
96,0.9306561118097051,1.0459682466216955,0.9949148221718942,0.9855653236635556,1.000705236006164,0.9747705603847096,9.600000000000001
97,0.930631487356721,1.0459871022562708,0.9980454046795024,0.9924432103819382,1.0028599558195836,0.9757063344336246,9.700000000000001
98,0.9291081837130709,1.046916582456075,1.0011985152542964,0.9981287859692898,1.0051161844827814,0.978476325693479,9.8
99,0.9263999419340884,1.0484519960873018,1.004079156930983,1.0025238354812167,1.0069150659502908,0.9821409257730691,9.9
100,0.9241905823429802,1.0496402037126478,1.0059204462868976,1.0049920944463753,1.0079003294515185,0.9847799647221906,10.0
