,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
82,0.9787850226462607,1.0138123806080173,1.004521992985365,0.9596764270133591,0.9985455933634346,1.0010443087830252,8.200000000000001
83,0.9738718836092616,1.0116221415966777,1.0059603252137996,0.956543981854851,0.9992056575631261,1.0017291785950184,8.3
84,0.9686040820953374,1.0101818185865397,1.0066692740535519,0.9562057167111631,0.9998194283039173,1.0012416623651084,8.4
85,0.9637522037847713,1.0104481254454352,1.0070406539348096,0.9583418259980072,0.9996542691137482,0.9994682807802158,8.5
86,0.9595635997273162,1.0124522224816666,1.007350633750926,0.9618228217127341,0.9988355627252741,0.9967904054099063,8.6
87,0.9558809672437452,1.0153203075355755,1.0074440185968656,0.965449018571619,0.9978640825602264,0.9938849668329515,8.700000000000001
88,0.9529466764382555,1.0179242290945543,1.0071527511396172,0.9681231937694367,0.9969304645964955,0.9913495976632287,8.8
89,0.9518207774863462,1.0195925807407742,1.0066768950877354,0.9692257567418721,0.9958176721649858,0.9894026803434445,8.9
90,0.9533233341486023,1.0204283457288423,1.0064199990836826,0.9691725929493071,0.9943282229062572,0.98791216195073,9.0
91,0.9565932980390128,1.0209904057036692,1.0066832575114752,0.9691764995331157,0.992704790042558,0.9867505269517031,9.1
92,0.9593867456837677,1.0216412191798787,1.0076893300772671,0.9701396960878235,0.9916704284280475,0.9860561800270152,9.200000000000001
93,0.960112409970566,1.0222061502290192,1.0096540061534074,0.9718363537611602,0.9919743413064814,0.9860422577061971,9.3
94,0.9592945089207002,1.0222924361352193,1.012512276254677,0.9731277536540625,0.9937602070604905,0.9866386043368284,9.4
95,0.9588480115954666,1.021904468112271,1.0156723514603783,0.972758288575628,0.9964821005844173,0.9875578065691534,9.5
96,0.9601430653621039,1.021638445020853,1.0183035835412468,0.9698840054125606,0.9995867544312188,0.988736154484075,9.600000000000001
97,0.9629622091942841,1.0221911520772293,1.0199329698716715,0.9642254038606414,1.0030686718777406,0.990465414893346,9.700000000000001
98,0.9661113108708601,1.023676757603877,1.020704221699179,0.9563850884291152,1.0070572820965695,0.992906407995278,9.8
99,0.968559424401215,1.0254702297592817,1.0210491445726624,0.9483379725766286,1.010985758067024,0.9955419561203313,9.9
100,0.9698456378663373,1.026668251447472,1.0212168301375086,0.9431130105055107,1.013527578303739,0.9972976422032629,10.0
