,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
84,0.9627493089376182,1.0117659176873535,1.0080190669287177,0.9854349886502167,0.9964057793869917,1.0011340360739693,8.4
85,0.9680759340836413,1.0136440795653123,1.005936494721866,0.9811183382183581,0.9966665798632547,1.005184729988639,8.5
86,0.9711474338065446,1.013990604351814,1.002542388930182,0.9783145820077467,0.9973278245896308,1.006701658473777,8.6
87,0.972440293561998,1.0121957783664222,0.9986473424198108,0.9768301890796026,0.9978441468219227,1.0051974624262425,8.700000000000001
88,0.9725025990774515,1.0085967774136508,0.9947065695078192,0.9758223056246007,0.9979597354352641,1.0019860391769335,8.8
89,0.971958163803244,1.0044398536645947,0.9913969094532484,0.9749165553529932,0.9975261860678527,0.9994126284811826,8.9
90,0.9714912006190827,1.0013286480311314,0.9897122564264353,0.9745889155127611,0.9966872598783567,0.9987648493827679,9.0
91,0.9716748663837692,1.0003070973254524,0.990164212078697,0.9752738281119863,0.9962460564027613,0.998674143808887,9.1
92,0.9729986024249881,1.0012138035054938,0.9920558594178079,0.9763672826071329,0.9974458761334157,0.9962379524901634,9.200000000000001
93,0.9756534991007872,1.0029888107822835,0.9938680869166593,0.976668157478721,1.0010474785256325,0.9902147685451335,9.3
94,0.9789166843929062,1.0046911666818936,0.9944395445387919,0.9758129216385085,1.0066407215426971,0.9829259978117889,9.4
95,0.9812302361377112,1.006075802035754,0.9937633414582995,0.9747449063187463,1.0129077922630776,0.9786928119819082,9.5
96,0.9812741709564758,1.0071320338912246,0.9927757426893683,0.9747014026005052,1.0184089447546834,0.980211549101513,9.600000000000001
97,0.9787762036125095,1.007509537801704,0.9924875667282851,0.9762175305098697,1.0221806780969809,0.9863086450560327,9.700000000000001
98,0.9744820453006384,1.0068595278037942,0.9932310770181646,0.9790084580860691,1.0240149617694927,0.9931614328244084,9.8
99,0.9698864105411836,1.0055323718120128,0.9945166142947258,0.9821344916351026,1.0244450856157803,0.9976691488918793,9.9
100,0.9668773796034912,1.0044805969240158,0.9954738451114127,0.984237857485493,1.0243472539869782,0.999427654681901,10.0
