,Li-Li,Li-Fe,Li-Si,Fe-Fe,Fe-Si,Si-Si,r
59,0.9726750565044882,1.019556790689176,1.0050006293728186,0.8962157016201988,0.9767076200995924,0.9816937309889088,5.9
60,0.9677288550511639,1.024879764173479,1.0035773026814652,0.903800909403483,0.9778307254539933,0.983339782591674,6.0
61,0.9627291482025804,1.0311473648886424,1.0017591908580623,0.9122140575953943,0.9799325423413404,0.9846581256234143,6.1000000000000005
62,0.9588526872694256,1.0375944768076162,1.0003797221188522,0.9196025923492365,0.9843724292999496,0.985209854615892,6.2
63,0.9563343472132197,1.043542385420591,0.9998998769581644,0.9246680724267796,0.9910397799231216,0.9858643417145329,6.300000000000001
64,0.9545533078903556,1.0486479302342928,1.0001794200466194,0.9270628047762667,0.9980980421896584,0.9880622379769315,6.4
65,0.9529352631309445,1.0529558843363445,1.0009564967865692,0.9273525661810155,1.003232442551144,0.9924536427595099,6.5
66,0.9516489251290259,1.0567518194986172,1.0021962274666623,0.926226641271185,1.0053122615416965,0.9980824391983664,6.6000000000000005
67,0.9513220096267523,1.060484187200462,1.0037288474927917,0.9238195923918286,1.00488123019805,1.0028923891670125,6.7
68,0.9520574264133158,1.064446014262531,1.0048983551650497,0.919923692903388,1.0031511200920606,1.005110878650302,6.800000000000001
69,0.952912800394533,1.068157387913381,1.0050841734377705,0.9146136587062961,1.0007817568286865,1.0042152023998798,6.9
70,0.9525329314916408,1.0704793051732395,1.0045642266425228,0.9085253622220048,0.9976795363018729,1.0007478967069812,7.0
71,0.9503359217332408,1.0707336167679162,1.0045692084271893,0.9026633895657901,0.9936643517595044,0.995631055064454,7.1000000000000005
72,0.9471226893862611,1.0694477213554536,1.0063854390565727,0.8979224491435486,0.9890310146303761,0.9898978140694298,7.2
73,0.944564663897494,1.0677648259006263,1.0103989466984187,0.8946695255825347,0.9844512661072174,0.9847657822836682,7.300000000000001
74,0.943969555276692,1.0663807647517247,1.0157707671960279,0.8929512805561729,0.9805556073991822,0.9815252698263025,7.4
75,0.9453600159223182,1.065261859330336,1.0208799033288327,0.8932752821546037,0.9777740786152326,0.9812146820363712,7.5
76,0.9476832743576222,1.0641208806064046,1.0242472451073366,0.8968852517090158,0.9763639850739079,0.9841989958196283,7.6000000000000005
77,0.9498440214835565,1.0628319539847384,1.0252868472313046,0.9047400175017439,0.9762207844059925,0.9896809461764333,7.7
78,0.9514291998787705,1.061480593796861,1.0242791919029512,0.9160293702144748,0.9767117733406057,0.9956862711409399,7.800000000000001
79,0.9524435864483608,1.060334758217804,1.0217586624021813,0.9279202985224895,0.9770749333659604,1.0000376529981903,7.9
80,0.9526648429783434,1.0597073291397678,1.0180950536170352,0.9370545083274192,0.9770771515158134,1.001601862794633,8.0
81,0.9517016009837801,1.059578631319874,1.0136443391557084,0.9415114278685184,0.9771602906409054,1.0006808675677923,8.1
82,0.9496831289255436,1.0594251947424576,1.0090256020785524,0.9415737883762519,0.9780033929594666,0.9985050468153422,8.200000000000001
83,0.9474624305698397,1.058727289444395,1.0050320927496508,0.9388918065989607,0.9800365174652921,0.9964682568434617,8.3
84,0.9460090405042548,1.0576109201214334,1.002308970500461,0.9351593445568454,0.9831030357503424,0.995448730207654,8.4
85,0.9458387150123394,1.0566974827362081,1.0011553831733415,0.9316014049496874,0.9862819755192398,0.9953013669359732,8.5
86,0.9469545019660387,1.0563038365301969,1.0015057881520277,0.9292718597995002,0.9882350063084915,0.9948235427707472,8.6
87,0.948901259393672,1.0559116457645774,1.0030343586760408,0.9290170561454802,0.9880994129273122,0.9925209712315874,8.700000000000001
88,0.9508094878089144,1.0544051651183952,1.0053797067040229,0.9307635384677537,0.9860746042781302,0.987812822777959,8.8
89,0.9518295865145125,1.0509164911642852,1.0082919160820092,0.9332512115654372,0.983152353328562,0.9815879742147338,8.9
90,0.9518739254564457,1.045715102493789,1.0115240838074093,0.934979737549712,0.9805388760730787,0.975478671036206,9.0
91,0.9518977097634743,1.0402470623151958,1.0146944709138823,0.9354440415073084,0.9793466934482995,0.9706325285869506,9.1
92,0.9532285405898593,1.0360186987814843,1.0173861659085022,0.9353425714769839,0.9804370871663642,0.9672988475121106,9.200000000000001
93,0.9565382947804637,1.0333695447027311,1.019376836202504,0.9357600716743895,0.9842253343777956,0.9653892656396204,9.3
94,0.9614238414317037,1.0314446033884137,1.0207634876648886,0.9373634805908521,0.9905102448511984,0.9650702803300757,9.4
95,0.9667460623240843,1.0292653030675796,1.0219230469380354,0.940281000107399,0.9984319350435427,0.9666412766680833,9.5
96,0.9712988543075919,1.0265838121931627,1.0233520179357782,0.9443463068442985,1.0067138920641763,0.9698937164087833,9.600000000000001
97,0.9744310283390629,1.0237810916694963,1.0254022653548192,0.949106343616197,1.0142055364794693,0.9737900671129683,9.700000000000001
98,0.9762492700228381,1.021325230477048,1.0279705409559,0.9537049071531383,1.020278473636786,0.9769870170634372,9.8
99,0.9772214481547808,1.0195181151184132,1.0304185380159405,0.9571702417860012,1.024647955206951,0.9787721698006355,9.9
100,0.9776681012049745,1.0185531727083292,1.0319148538515686,0.9589478727777448,1.0269923223767365,0.9793918058875458,10.0
