,Li-Li,Li-Si,Li-Ir,Si-Si,Si-Ir,Ir-Ir,r
60,0.993864618854078,0.9927221972417942,0.9811992046083293,0.957218576426068,1.0092080767832112,0.9569272824161184,6.0
61,0.9897898771711318,0.9916333938222197,0.9787853392470942,0.9675520066897724,1.0048222171995655,0.9593979934345908,6.1000000000000005
62,0.9855819899005221,0.9906393303276226,0.9783994313482421,0.9771853128324588,1.000377216244748,0.9637175316916805,6.2
63,0.9812942857632252,0.9903336632788574,0.9804335751161963,0.9851866651273694,0.9962799022016547,0.9692790544199426,6.300000000000001
64,0.9773783269930647,0.9913204961481745,0.9849043878456751,0.9912473710443381,0.9925436732030752,0.9765133258859237,6.4
65,0.9743028945845856,0.9939350070846703,0.9916609743084472,0.995769074342318,0.9892546561548101,0.9859222881174509,6.5
66,0.972350476959663,0.9979899761820171,1.0001368557367376,0.9996788271250581,0.9867574587647293,0.9966743448281142,6.6000000000000005
67,0.971681342429524,1.0026299053245415,1.0091009020354758,1.0036730745046245,0.9852805078247846,1.0064835006149209,6.7
68,0.9723190984171918,1.006721886303929,1.017033825338677,1.0075915870448313,0.9844591472907389,1.0129144843738267,6.800000000000001
69,0.9739156451019494,1.0096232245392556,1.022776572596813,1.0106328858371296,0.9834683632019317,1.0148303881774114,6.9
70,0.9755915674713006,1.0115048532292539,1.0258440936314455,1.0121228768029893,0.9819011152990935,1.012738946182679,7.0
71,0.9763269754768921,1.0129066411285743,1.0264530774270406,1.0119657628225336,0.9804588613602896,1.0079506405234357,7.1000000000000005
72,0.9757757300734836,1.0141476071931337,1.0253981843751583,1.0103509174323455,0.9804984223956058,1.0015418042402986,7.2
73,0.9745952820791117,1.015214245917234,1.0236902817995333,1.0072248837539062,0.9828134120781327,0.9940852845177679,7.300000000000001
74,0.9738177641007367,1.016045395066659,1.0221136535192183,1.0024337048434957,0.9870667158127507,0.986162975199025,7.4
75,0.9739962264616729,1.016770575152889,1.0210272421585718,0.996591563206933,0.99244774148498,0.9790092237859701,7.5
76,0.9750204788368636,1.01764752437084,1.0203782993425832,0.9914521867052697,0.9985272817411827,0.9745624277987416,7.6000000000000005
77,0.9765068647294656,1.018774239131844,1.0197807507648073,0.9889072885016212,1.0050964329551946,0.9745128987676832,7.7
78,0.9780923587714897,1.0198637700346458,1.0187790131338343,0.9894896538122663,1.0113330862246261,0.9788902469028867,7.800000000000001
79,0.9794100702024842,1.0202589588060282,1.0172420501362682,0.9919151366083817,1.0156029015409809,0.9856467779520819,7.9
80,0.9800339565309764,1.0192337570353807,1.015439168429407,0.9940676386375604,1.0163150794836953,0.9918889886257937,8.0
81,0.9795520406426154,1.016525588635291,1.0136768308232986,0.9945501965922922,1.013021140793016,0.9955735341432843,8.1
82,0.9777371180516935,1.012694405088788,1.0119647463194092,0.9935230323929851,1.0067917625475222,0.996207987419627,8.200000000000001
83,0.9748023824310522,1.008820622207352,1.0100832096983892,0.9921577511870394,0.9995649247705949,0.9944610124638676,8.3
84,0.9715293333516077,1.005770920255042,1.0079472490657757,0.9912665639676043,0.9930157945790106,0.9914598945249945,8.4
85,0.9689145830929892,1.003859760981335,1.005811371370519,0.9905794180634194,0.987865763858617,0.9882162475927064,8.5
86,0.9675494200365652,1.0031472527903205,1.0040290139197967,0.9894210013299896,0.9840629635873541,0.9852928296775559,8.6
87,0.9674516590549671,1.0036263045236231,1.0027018416232145,0.9877938924554474,0.9813544746440654,0.9828425579184106,8.700000000000001
88,0.9684065739152576,1.0048510571161786,1.0017629151682461,0.9863854980103475,0.9795458147316229,0.9809350718028655,8.8
89,0.9701656173773285,1.0057966021459486,1.0013510964684322,0.985617488767824,0.9784381851840513,0.9798080953640691,8.9
90,0.972349945879839,1.005650881858619,1.0018182555783632,0.9852355422702047,0.9779397104760306,0.9798056750108082,9.0
91,0.9745296449325631,1.0046947647736975,1.0032712028694664,0.984905422139667,0.978282061132854,0.981141911042834,9.1
92,0.976523999172776,1.0040990648542512,1.0052969432698942,0.9846310728758384,0.9798685807020577,0.9837228580457844,9.200000000000001
93,0.9784989456791412,1.0049277267220307,1.0072765351038162,0.9844331022616098,0.9829057938494601,0.9871673766994262,9.3
94,0.9808459915707477,1.0074520782983671,1.0089190768630152,0.9841983679070382,0.9873679677428052,0.9910165626571202,9.4
95,0.9840985849903795,1.0112159427058658,1.0105088159001414,0.9842074838593743,0.9932079445430528,0.9949433886031808,9.5
96,0.9887242651922782,1.015552414794766,1.0127319624926707,0.9854176697656277,1.0003473711823259,0.9987863332698914,9.600000000000001
97,0.9946273149924442,1.0200359191435338,1.0161402331198568,0.988699405355508,1.0084221105462479,1.0024379033491737,9.700000000000001
98,1.0008614343805513,1.0244206492780958,1.0205235505562598,0.9937397628229904,1.0165674384349557,1.0057168212756953,9.8
99,1.0060137243740697,1.0281954282993095,1.024752387035366,0.9988908713051898,1.023404896648246,1.0082887997190797,9.9
100,1.0088925224153338,1.0304621113357735,1.0273563030834518,1.0021183747276112,1.027366291277501,1.0097287558353298,10.0
