,Zn-Zn,Zn-Si,Si-Si,r
84,0.9696667879548084,1.0235857198210805,0.9821256950102613,8.4
85,0.9651269718218205,1.0227790503047003,0.9836788977474191,8.5
86,0.9600628521986803,1.0210683747540332,0.986285918105104,8.6
87,0.9551868532887895,1.0184630313604996,0.9892374137260725,8.700000000000001
88,0.9517233747073855,1.0150777427098725,0.9918232598477186,8.8
89,0.9510197598873461,1.0112795346141288,0.9937682543095041,8.9
90,0.9534020488721364,1.0077106786551528,0.9952387579878968,9.0
91,0.9579650172344674,1.0049003291065497,0.9965191329973417,9.1
92,0.9636233687462665,1.0028623983333675,0.9976874797636303,9.200000000000001
93,0.9698699222939077,1.0012812859890332,0.9984911173947192,9.3
94,0.9765351849227738,1.0000781421969314,0.9985223361113422,9.4
95,0.9833951084047244,0.9995300746611753,0.9976406879237635,9.5
