,Li-Li,Li-Al,Al-Al,r
83,0.9962390048471026,1.0142427574149704,0.9782389008893937,8.3
84,0.9963242599399633,1.0138357454899622,0.9816987756218396,8.4
85,0.996372437279327,1.0133198972466548,0.9814726007008466,8.5
86,0.9963687005713161,1.0121412817763742,0.9770056176698655,8.6
87,0.9961025610700445,1.010011806384225,0.9686099610437202,8.700000000000001
88,0.9953755071707379,1.0071774198723331,0.9579284386163561,8.8
89,0.9943409948927161,1.004173969095211,0.9474240381332372,8.9
90,0.9934737378357255,1.00137332933755,0.9393014904405899,9.0
91,0.993170118598906,0.9988792875196342,0.9346621619816882,9.1
92,0.9934722680283732,0.9968226499632986,0.9334221995921899,9.200000000000001
93,0.9941339495255451,0.9955779773789917,0.934802766836219,9.3
94,0.9948428192602219,0.9955281164336224,0.9378001550763497,9.4
