,Li-Li,Li-Tl,Li-Si,Tl-Tl,Tl-Si,Si-Si,r
83,0.9657051746985044,1.0056549083788233,0.9925577441583265,1.0014249983329537,1.0114887142622195,0.9333053479721483,8.3
84,0.9624550716921496,1.0054784418979932,0.9956245208006366,1.0004214726084226,1.011841999122782,0.930916859639582,8.4
85,0.9621633357772298,1.0057678422563945,0.9987665603648729,0.9959331619822755,1.0132789505836757,0.9277214505193304,8.5
86,0.9647744122315473,1.006195995890863,1.000404492606046,0.9895187392119593,1.0161333507001056,0.9244316477023281,8.6
87,0.9684241671341177,1.0065770230467823,0.9999889480775047,0.9826930933364988,1.0195815691690397,0.9219596977246944,8.700000000000001
88,0.9709828973549018,1.0069840663020957,0.9984783906008012,0.9765538047445962,1.0220340181952736,0.9211274410480387,8.8
89,0.9714380320932193,1.0075654048690406,0.997434336479557,0.9720945681827253,1.0223052470698648,0.9221933476707707,8.9
90,0.9701667379924614,1.0083658571958383,0.9977080688020376,0.9704137182349309,1.0203445221723728,0.9247084351567035,9.0
91,0.9680413473418754,1.009305317758455,0.998975220416448,0.9723722374355878,1.0169464200731655,0.927943070685615,9.1
92,0.9654907304430187,1.0102369532320055,1.0004090991363137,0.9779962838454676,1.0130973972555626,0.9312971296892716,9.200000000000001
93,0.9625060160487338,1.0109909432567732,1.0016982373008139,0.9862118224112736,1.0096628734190547,0.9342528457587005,9.3
94,0.9593100426103851,1.0113570058544024,1.0032469191730904,0.9951637426836067,1.0072378376205253,0.9363250431127721,9.4
95,0.956801235738166,1.011142301582004,1.0052914127350652,1.0028533599378826,1.0059303555247654,0.9374417169193222,9.5
96,0.9561308186254678,1.010380936454556,1.0072219440383383,1.0077935262042315,1.0053195196965503,0.9382217782591326,9.600000000000001
97,0.9576138363519308,1.0094032341557682,1.0082193780827924,1.0096016602253512,1.0046771337838996,0.9395108568062497,9.700000000000001
98,0.9601654987043018,1.0085926409976615,1.008259028788173,1.0092163745179483,1.0033950673165812,0.941619899844618,9.8
99,0.962223423076956,1.0081240463370305,1.007992645341759,1.008198845205974,1.0015631748183405,0.9440080753540866,9.9
100,0.9631427613357567,1.0079442093965119,1.0078616509324683,1.0075768226480863,1.000138791380558,0.9456198592268394,10.0
