,Li-Li,Li-Y,Y-Y,r
83,0.9907480375187736,1.0017643027797132,0.9157366628293719,8.3
84,0.9904659740196469,1.0060655992829708,0.9170999775893688,8.4
85,0.989612049191549,1.0112279229154404,0.9196548007998152,8.5
86,0.9888385954081784,1.0162238126128036,0.92348757352622,8.6
87,0.9882220299590937,1.020443544885809,0.9300166609261068,8.700000000000001
88,0.987359089206344,1.0239731283485327,0.9400730451023912,8.8
89,0.9860047421504845,1.0272136410771469,0.9526271859610588,8.9
90,0.9844624029342313,1.0302546041843876,0.9654397489370768,9.0
91,0.9832692911292265,1.032709162255699,0.9765606421224281,9.1
92,0.9826480467666052,1.0341569414830607,0.9850563555281896,9.200000000000001
93,0.9824710243305528,1.0346433460113011,0.9907578289300577,9.3
94,0.982684006102,1.0346409371282528,0.9939042219309316,9.4
