,Si-Si,Si-Mo,Mo-Mo,r
84,0.9870415101245876,0.9880971593234223,0.971098317499313,8.4
85,0.9868255067821512,0.9854881133169765,0.9724688887527202,8.5
86,0.9867137979127196,0.9834875640834185,0.9750528778747743,8.6
87,0.9869593472003385,0.9817452764741146,0.9794442706056308,8.700000000000001
88,0.9879331669293,0.9800914634514595,0.9860346965059281,8.8
89,0.9898808988316844,0.9787925333794113,0.9941978608213836,8.9
90,0.9928955373172329,0.9785120993193688,1.0023368063414253,9.0
91,0.9967396378269764,0.9800397110835788,1.0089145843316578,9.1
92,1.0007788293414557,0.9839582867569876,1.0134792815951905,9.200000000000001
93,1.0043716914609129,0.9903757187283639,1.016592014389744,9.3
94,1.0072334589093,0.9987852461921107,1.0189015442023606,9.4
95,1.0092867634977554,1.008124549485388,1.0205605493231795,9.5
