,Li-Li,Li-Mn,Li-Si,Mn-Mn,Mn-Si,Si-Si,r
59,0.9087751686876941,1.0297068709151287,1.0054262855281104,0.9516075929673792,0.9693843768065389,0.9519849676492923,5.9
60,0.8992180064814554,1.0388386902708187,1.0098743317885848,0.9551986126895289,0.9770121711469866,0.9527328023232235,6.0
61,0.8906110128409253,1.0477931925470667,1.0152723363493847,0.9562985407290445,0.9844479795986318,0.9586230396399923,6.1000000000000005
62,0.883993510335337,1.054970905301534,1.0221023185445715,0.9546320812754433,0.9911484222980336,0.9673977247999184,6.2
63,0.8802422675184369,1.0602333553968042,1.0299165729751405,0.9508772741674458,0.9969296970080899,0.9768860087535731,6.300000000000001
64,0.8798896379117517,1.0640353086533378,1.0372060023071488,0.9458715877069327,1.0014187373647374,0.9857242036823487,6.4
65,0.882531736738774,1.0667864486067995,1.0422663528232337,0.9405260543477086,1.004091089645509,0.9923575240937718,6.5
66,0.8864356563395518,1.069034584995201,1.0442060620441207,0.9360035215571247,1.0048146992888158,0.9951744456036781,6.6000000000000005
67,0.8893964075083275,1.0715875262230883,1.0433195628024505,0.9332566510933974,1.0042518508593525,0.9942126070313875,6.7
68,0.890331760036782,1.0749043743027222,1.040467448614099,0.9322917658436761,1.0035423686896663,0.9917923475864632,6.800000000000001
69,0.889829333192976,1.0784766047386538,1.0361693623890138,0.932246895593533,1.0034744813095424,0.9907680432409498,6.9
70,0.8890847567921834,1.0811268560933758,1.0305820941590675,0.9323345266036899,1.0040089153451177,0.9922796396284346,7.0
71,0.8887124136603407,1.0819110439221151,1.0242342125821584,0.9325795263260166,1.0045325145647397,0.9951293156488766,7.1000000000000005
72,0.8887087480987905,1.0806682105163024,1.0181759056632658,0.9337072027388202,1.0044109824559084,0.9969562988200701,7.2
73,0.8890311375775203,1.077900924711345,1.013216522761328,0.9364782696900311,1.0033378245574278,0.9959738757901353,7.300000000000001
74,0.8898020377275513,1.0743314356388376,1.009446040737447,0.9409764829680429,1.0013707305540027,0.9920237493664588,7.4
75,0.8911646706084985,1.0705729303428222,1.0066390870772586,0.9462037139008403,0.998842076405008,0.9864641709986632,7.5
76,0.8932508921130659,1.0670281425582369,1.0047348981980586,0.9503674425531545,0.9963188194201587,0.981358509490792,7.6000000000000005
77,0.896223739035495,1.0638552113167792,1.003672556092995,0.951972941209865,0.9945053902449235,0.9785672060222523,7.7
78,0.9001716127229555,1.0609741361261695,1.00299366683679,0.9509761646626151,0.9939512900271725,0.979015011452049,7.800000000000001
79,0.9048826955786939,1.0582570498622879,1.0018923775855941,0.9488629067788508,0.9947561506581204,0.9823744853337938,7.9
80,0.9098851545960496,1.055781186002883,0.9997948384024608,0.9474318864275981,0.9965453913393811,0.9872768805098757,8.0
81,0.9149038235697912,1.0538434694506178,0.997026321053115,0.9473742095320038,0.9987384668906668,0.9918623292148331,8.1
82,0.9200614917520905,1.0527055435959682,0.9948228821373399,0.9479540008780287,1.0009027787593292,0.9945549227568067,8.200000000000001
83,0.9253181433225455,1.0522540833071254,0.9943417868116808,0.9479139511616158,1.0029090882648481,0.9948236585244199,8.3
84,0.929971344908279,1.0518705970841038,0.9955580595987912,0.9465674512402182,1.004794545511071,0.9933099184428137,8.4
85,0.9332071187885574,1.0508473439958186,0.9974040128380305,0.9441692322075107,1.006505799580367,0.9912431517666739,8.5
86,0.9350722757841975,1.0490766784721632,0.9989530778348115,0.9416104866764856,1.0077373204124673,0.9897614816704167,8.6
87,0.9365190771090041,1.0471480282841217,1.0000795803196203,0.9398851128205593,1.0079866383692766,0.9895504578459148,8.700000000000001
88,0.9384250661436547,1.0456976530364994,1.0009864736801046,0.9396621979060581,1.0068686444284238,0.9906338442381272,8.8
89,0.9408155732549006,1.0448565692958363,1.0016050933585474,0.9411686924658551,1.004570737936764,0.9920288701022388,8.9
90,0.9431614705171022,1.0442725833486717,1.0016197048958524,0.9443182070397351,1.0020419072846698,0.9918543818828073,9.0
91,0.9452712696662986,1.0434259255668359,1.0008142285803225,0.9487661755070381,1.0005300361500529,0.9886710837381513,9.1
92,0.947620166678648,1.0419214635438185,0.9993728953122069,0.9538814433190251,1.0008279748103903,0.9831166049859988,9.200000000000001
93,0.9508022527387623,1.039636494365137,0.9980117941154103,0.9590575783772473,1.0030714646711887,0.977696819655597,9.3
94,0.9549158959117395,1.036688448778161,0.9977153528130793,0.9642698147994165,1.0071775184639857,0.9746485758602895,9.4
95,0.9595537251971081,1.0333323397520056,0.9990880617137357,0.9700179539953463,1.0131043670550737,0.9743564427051223,9.5
96,0.9641434750985438,1.0298900593495732,1.0019049226772851,0.9763737249993029,1.0205310930409872,0.9758627466664587,9.600000000000001
97,0.9681546744455185,1.0267110020143189,1.0053831214460434,0.9822963588839453,1.028552597694883,0.9781982018179037,9.700000000000001
98,0.9711819506144184,1.024131237842011,1.0088120376485468,0.986340013018589,1.0358972246662599,0.9808328561963553,9.8
99,0.9730657672602148,1.0223868010900974,1.0116930290738435,0.9880519747719388,1.0414116484418066,0.9832721696650656,9.9
100,0.9739172140350222,1.021537609253204,1.0134235421157405,0.9883441200697503,1.0443419608584212,0.9847955992817344,10.0
