,Li-Li,Li-Ti,Li-Si,Ti-Ti,Ti-Si,Si-Si,r
82,0.9712864825796657,1.0843415255703976,1.0150678296537365,0.7721000444651512,0.9848189962892623,0.966192327456885,8.200000000000001
83,0.9691596999928085,1.0863595154324535,1.0153066491469194,0.7670335979837245,0.980306999227662,0.9670312295844343,8.3
84,0.9670151529304971,1.0862216754663239,1.0155718506980462,0.7616124674778965,0.9757994959884102,0.9675342798424427,8.4
85,0.9652337339109601,1.0843284013941914,1.0156116500551333,0.7557357740046504,0.973335121691165,0.967110194694669,8.5
86,0.9639335191958075,1.0815698824484246,1.0149624192285795,0.7508011567095764,0.9745187328062486,0.9662486334141779,8.6
87,0.9629393697540377,1.0789032089674384,1.013332993979631,0.7481979716058329,0.979177359599036,0.965790370840116,8.700000000000001
88,0.9621625646327648,1.0769092244107157,1.0107521151863064,0.7482535569172658,0.9852393878083384,0.9663703757433305,8.8
89,0.9618475300245909,1.0756787092396567,1.0074250714455772,0.750196128716486,0.989868451347104,0.9681936953661224,8.9
90,0.9621483197963652,1.0750902314399922,1.0035977713702056,0.7529028693002178,0.9909803129977915,0.9709821621996366,9.0
91,0.9626977929647166,1.0750442492726404,0.9997417830442398,0.7558347183636227,0.9883871428517598,0.9741223222647932,9.1
92,0.9629551458544118,1.0753985195391034,0.9967632561727388,0.7594987649673722,0.9837964913346615,0.9769970469757353,9.200000000000001
93,0.9628353745300811,1.0758613205892773,0.995612592279693,0.7651009610804277,0.9794148982076482,0.9792367125040855,9.3
94,0.9627835323786642,1.0760324217458122,0.9965481780482114,0.7735615971781887,0.9763933183872597,0.9805834579619745,9.4
95,0.9633873612165222,1.075456330546742,0.9989500726159896,0.7845250018423124,0.9746204389898132,0.9806664948403727,9.5
96,0.9649856684946693,1.0736887669549386,1.0019028601612743,0.7961854544012827,0.9736026633216867,0.9792577229920235,9.600000000000001
97,0.9673807670232505,1.0705868196818769,1.0048511291869764,0.8062302295711121,0.9730527753905472,0.9768026802594076,9.700000000000001
98,0.9698380115811486,1.0666569786080158,1.0076608101947355,0.8131791185808523,0.9727897763210094,0.9743531809459123,9.8
99,0.9715930137126568,1.0629909845484489,1.0101378672307997,0.8169792671776487,0.972629477968844,0.9727581210745095,9.9
100,0.9723989708157144,1.0607795088146272,1.0116894004122354,0.8184917496011226,0.9725183063159277,0.9721072739435254,10.0
