,Li-Li,Li-Hf,Hf-Hf,r
83,0.9073452168757449,1.0635512136362613,1.019690029319103,8.3
84,0.9062092930211855,1.0641393880211556,1.0170708988118773,8.4
85,0.9053513156539699,1.0631282533631488,1.0127397251787171,8.5
86,0.9045832298117459,1.0606808826956153,1.0066920267819766,8.6
87,0.9036380505506675,1.0574317201791101,0.9988196992984,8.700000000000001
88,0.9022485476817208,1.0541629277779143,0.9895474050650802,8.8
89,0.9003643677439428,1.051255863334189,0.9799976274863087,8.9
90,0.8983873335704817,1.04858246930737,0.9714680815495501,9.0
91,0.8970568999459864,1.045864675428894,0.9647672335554054,9.1
92,0.896992616987916,1.0428982017674815,0.959952790721227,9.200000000000001
93,0.898269567371106,1.0394861271780995,0.9565567950423408,9.3
94,0.9003012404622394,1.0354856138158821,0.9540510000755213,9.4
95,0.9021890639634778,1.0310428399373905,0.9522563041222885,9.5
