,Sr-Sr,Sr-Li,Sr-Si,Li-Li,Li-Si,Si-Si,r
83,1.010975412538143,1.0194048988379296,1.006647640533014,0.9748597227175786,1.0021271267190055,0.9928094100261113,8.3
84,1.0059003259766404,1.0185219933448875,1.0088516847785949,0.9709390940436669,1.0019398833934658,0.9929922672614546,8.4
85,0.9989126268937643,1.0174746254091427,1.0105381028121272,0.9678982879187805,1.0020451821277745,0.993446132989089,8.5
86,0.9919552160758136,1.0155018923650956,1.0109791712149891,0.9649179365906316,1.0020752623577647,0.9949487487702369,8.6
87,0.9857711142832033,1.0126357709047924,1.0099568461122987,0.9615616143933582,1.0015133155651623,0.9977217813087675,8.700000000000001
88,0.9800895751488014,1.0098471220109355,1.0078435423902516,0.958316680389245,1.000417915005722,1.0009572801673332,8.8
89,0.9747727585568432,1.0078686503372007,1.0055385399029255,0.956103160794931,0.9993631250808342,1.0032455980514614,8.9
90,0.9702109950622624,1.0063525844065853,1.0040759831952624,0.9555365265789278,0.9987919562663492,1.0036009330048725,9.0
91,0.9665077092591239,1.0046054134773095,1.0038903877070484,0.9566006742213325,0.9987905651698462,1.0021388807430993,9.1
92,0.9630647725524338,1.0027875047301509,1.004469879205752,0.9587098456933459,0.9993067614566222,0.9998101013137516,9.200000000000001
93,0.9596703885478066,1.0018160949475388,1.004916725593065,0.9610710298777597,1.0001622805899104,0.9975557343595967,9.3
94,0.9575390472206204,1.0021820511507546,1.0047534946056345,0.9632480232726671,1.0009079196200392,0.9957204476948295,9.4
95,0.9583725888776634,1.0033777724065738,1.0040622790847695,0.9653225633138631,1.0009682186109314,0.9941196536826199,9.5
96,0.9624117351238257,1.004655374734339,1.0031143201928396,0.9672263105347445,0.9999856787387189,0.9924942892667066,9.600000000000001
97,0.9680548003983342,1.0060028119668454,1.0021793968951176,0.968186892917227,0.998071093764594,0.9907939533370083,9.700000000000001
98,0.9733504949829291,1.007946927470102,1.0015147540356752,0.9674491408661945,0.99581829957353,0.9891225246103569,9.8
99,0.9771911238154004,1.0104092256166728,1.0012289677753552,0.9654596054173499,0.9939762611243159,0.987681208128423,9.9
100,0.9791867423190855,1.012247451508001,1.0011843537888325,0.9637885039328534,0.9930035667879332,0.9868053050127712,10.0
