,Li-Li,Li-Y,Li-Si,Y-Y,Y-Si,Si-Si,r
60,0.9674944821886391,1.0555746063604485,1.0330107385260814,1.0320277820431651,1.044042168167808,1.0175505611980606,6.0
61,0.9645166301518932,1.0487131866089234,1.0307200467372541,1.029628207148976,1.0456972959226676,1.00096317565317,6.1000000000000005
62,0.9653315402180266,1.0408117803407444,1.029304711331383,1.0265164741389148,1.0427017689948817,0.983300900473326,6.2
63,0.9682241709860973,1.0322447119805698,1.0276182311180173,1.0246045889711097,1.035775444151582,0.9678359019988642,6.300000000000001
64,0.9702551641603206,1.0233731515472217,1.024796668308044,1.0249405869024923,1.0270567233065993,0.956798019241218,6.4
65,0.9697411619341579,1.01436422492246,1.0208824855341532,1.026919487815181,1.018414227305226,0.9500825380688525,6.5
66,0.966968795571246,1.00527735544481,1.0165432658725149,1.0289559860722075,1.010539160550718,0.9464538685685713,6.6000000000000005
67,0.9631161469356195,0.9964813355190312,1.0122061158716966,1.0298563315522298,1.0033588031875231,0.9452295341519442,6.7
68,0.9594202553950133,0.9888138452952481,1.0078101959976484,1.0289182805805863,0.9969348751007143,0.9462375653042298,6.800000000000001
69,0.9571557588070091,0.9831712100502293,1.0033976584052318,1.0250929859514386,0.9918430867456467,0.9488539372937183,6.9
70,0.957235842581467,0.9799914483154469,0.9995838977970148,1.0172539419375013,0.9886953249465905,0.9520580861098454,7.0
71,0.9593189847546243,0.9791648765171315,0.9971839251599015,1.0056476283365356,0.987420445628681,0.9553840674215289,7.1000000000000005
72,0.9618789158387633,0.9803211327861603,0.9964738329573686,0.9924211759172951,0.9871613973431396,0.9592662008303402,7.2
73,0.963475526413355,0.9831134672148918,0.997073547744697,0.9802898069372447,0.9868379184050448,0.9643492617154484,7.300000000000001
74,0.9637460959917854,0.9873576707237662,0.9986080844888109,0.9709197280630963,0.985953584472101,0.9705145265704649,7.4
75,0.9632219276954259,0.9930494440287981,1.0012117205258955,0.9647888409596418,0.985199653699465,0.9763575213787665,7.5
76,0.9625808933904494,1.0001610815276638,1.0051950697485084,0.9620469045102915,0.9861697564729244,0.9796806571223317,7.6000000000000005
77,0.9621694353044372,1.0082173168866007,1.0103935489545848,0.9626961447469848,0.9899806273766937,0.9789846219922635,7.7
78,0.961889914887642,1.0161141999173549,1.0160373532352949,0.9656764979944248,0.9960876361453368,0.974738490351576,7.800000000000001
79,0.9615002054163744,1.0226229541828216,1.0211259281454281,0.9683477138290111,1.0026822615060287,0.9692233485956215,7.9
80,0.9612613818487525,1.0272000827664869,1.0248388483808335,0.9679761822387923,1.008089500897395,0.9652255020468388,8.0
81,0.9620570214638144,1.0302041891176423,1.0268031640240587,0.9643247094904063,1.0114904225969787,0.9646488956748326,8.1
82,0.9644517391942996,1.0322930882369437,1.0272163220191493,0.960250096922844,1.0126510027036477,0.9677400284940337,8.200000000000001
83,0.9678561427860667,1.0336760579500703,1.0267009197487618,0.9591549571558687,1.0116560324024129,0.973335933128521,8.3
84,0.9710368923565779,1.0340109608841914,1.025866139981537,0.9621754977192118,1.0091511051720472,0.9799166057104504,8.4
85,0.9731870207253296,1.0330160346869566,1.0248747232909614,0.9681308286169872,1.0064520366127683,0.9863766559490981,8.5
86,0.9740799444749576,1.031077040105872,1.0234050957985663,0.9753655708947389,1.0048902308191425,0.9919202227000282,8.6
87,0.9735887670560128,1.0290887429901447,1.0210372339884857,0.9828189869721057,1.0047984002383568,0.9959089844580925,8.700000000000001
88,0.9718013011333123,1.0276594547765998,1.017703388904379,0.9898292146387929,1.0051789103686044,0.998333946734959,8.8
89,0.9694697137567999,1.0266037343328624,1.0138654657236839,0.9959022619038839,1.0045153383020082,1.000097871866108,8.9
90,0.9676681209069421,1.0252245159336455,1.010301306238164,1.0007470730020176,1.0020465196014983,1.0022430690349236,9.0
91,0.9669076765620952,1.0229895863520804,1.0075934072195591,1.0041775433385174,0.9983474302746338,1.004850920972229,9.1
92,0.966827137019477,1.0200048209207435,1.0056824527296382,1.0060361324884037,0.9946854952091272,1.0068814081043618,9.200000000000001
93,0.9665738860659353,1.0169178628473594,1.0039201316586819,1.0063113600039708,0.9918255817415731,1.0069777218509333,9.3
94,0.9653186119350802,1.014301478877333,1.0016570710236365,1.0049400458998299,0.9895632040920129,1.0043206231824837,9.4
95,0.962620394761619,1.012086438923221,0.9988856512860893,1.0014112662896433,0.9874002839128592,0.9989584590065246,9.5
96,0.95854396093041,1.0096443787181555,0.9963564335016346,0.9951651695149037,0.9854263309168744,0.991696376548515,9.600000000000001
97,0.9536311306468548,1.0064533840913736,0.9950544634362192,0.9867299559319982,0.9843210084407387,0.9837838491458697,9.700000000000001
98,0.9488491842678924,1.0026958329193845,0.9954454511695646,0.9780521302882841,0.9845317989891015,0.9765490210188307,9.8
99,0.9452497199440417,0.9992561486826521,0.9969920268813961,0.971346094753749,0.9856381636417753,0.9711032093336432,9.9
100,0.94341411626758,0.9971980832550998,0.998352670575093,0.9678546748718173,0.9866062288071598,0.9681968145966535,10.0
