,Li-Li,Li-Pd,Pd-Pd,r
83,0.9896540810283514,1.0060254360190701,0.9975834390746059,8.3
84,0.991717158881961,1.004292406310022,0.9946452335050397,8.4
85,0.9924481553883583,1.002573064944045,0.9924054628187216,8.5
86,0.9916290059147925,1.0007812352121126,0.9908155453123827,8.6
87,0.9899057805925441,0.999009734568808,0.9897910765233021,8.700000000000001
88,0.9882514964428228,0.9974867437622084,0.9891256271430751,8.8
89,0.9875235346100993,0.9962800989603969,0.9884191906584838,8.9
90,0.988242603047004,0.9951608544721496,0.9873474903108559,9.0
91,0.9902911821752884,0.993937294944982,0.9861141972770128,9.1
92,0.9926537390808184,0.9928712465329216,0.9854995951973705,9.200000000000001
93,0.9938835650126561,0.9925847117384606,0.9862940935278602,9.3
94,0.9932341093149651,0.9935238315490598,0.9886349790155813,9.4
