,Li-Li,Li-Pd,Pd-Pd,r
83,0.9979923584913275,1.004066079151491,0.9884058488788122,8.3
84,0.9984877086868468,1.0053270819756541,0.9850986045911433,8.4
85,0.9991609202053677,1.0066902974352627,0.983671607626337,8.5
86,0.999904460353728,1.0082226245004615,0.9837998546297285,8.6
87,1.0004020656810657,1.0091814832353168,0.9850252087249733,8.700000000000001
88,1.000331242379679,1.008807813493715,0.986497710913869,8.8
89,0.9995829270018894,1.0070649228562907,0.9866538624513096,8.9
90,0.9983087732302963,1.0045275089410624,0.983887495619639,9.0
91,0.9967662649619359,1.0017932306632729,0.97783616511263,9.1
92,0.9951518354564141,0.9991778920071758,0.9700468390636794,9.200000000000001
93,0.9936449158591105,0.9967892096625249,0.963356060625353,9.3
94,0.9925480768711488,0.994670448037497,0.9604174519600512,9.4
95,0.9922165192691158,0.9929426955505467,0.962256432540106,9.5
