,Li-Li,Li-Si,Li-C,Si-Si,Si-C,C-C,r
58,0.9858366592336311,1.0326298395516018,0.9976361216048654,0.9318841688971636,1.0145238781516124,0.9889540759814132,5.800000000000001
59,0.9842943527729614,1.0311514219187612,0.998037965443539,0.9210506083507028,1.015990529099316,0.9869502443507795,5.9
60,0.9825350285858829,1.0295487657099038,0.9982778528087257,0.9126028850002019,1.0178384667749771,0.9838441466614367,6.0
61,0.9798393419115221,1.0289750224560998,0.9982792742014428,0.907551019300333,1.0198530338343645,0.9797462866073643,6.1000000000000005
62,0.9758507275656846,1.0297565009747025,0.9980815391358893,0.9061981860467789,1.0216013680465446,0.9754487053213947,6.2
63,0.9713556406938391,1.0314891608370342,0.9978001955936496,0.9080437722225633,1.0225001675167233,0.9722390497974629,6.300000000000001
64,0.9678913280188486,1.033559208152827,0.997645447233461,0.911978456883258,1.0223160455613116,0.9712573235263161,6.4
65,0.9665683511999382,1.035256373983439,0.9978084540326033,0.9169466483851644,1.0214441273854449,0.9728815114870883,6.5
66,0.9671678940268206,1.0356364750172915,0.9982425498297997,0.922870882387029,1.0204929223196189,0.9765029173125127,6.6000000000000005
67,0.9683509826965823,1.0340186027774416,0.9985897742319791,0.9305217754493761,1.0197088333920694,0.9808315451129336,6.7
68,0.9689906414518591,1.0308533483663997,0.9983403885185418,0.9401059289794578,1.018968665000495,0.9846577356912499,6.800000000000001
69,0.9694929660091931,1.0276006179761614,0.997123923827463,0.9502673925560071,1.0181416727293868,0.9875209101302077,6.9
70,0.9714836922108627,1.0254401271878792,0.995056530435116,0.9587914015087246,1.0172072425285812,0.9896395396528327,7.0
71,0.9758202716017053,1.02441779568721,0.9929324646489146,0.9641793004446295,1.0161294466439441,0.9913142573442533,7.1000000000000005
72,0.9812872383178961,1.0239272668653046,0.9918424852718303,0.966454037514319,1.0148273678346444,0.9926271470091093,7.2
73,0.9856174339222711,1.0236132704302092,0.9922983953250296,0.9666425402817954,1.0132434105211414,0.9936457964676503,7.300000000000001
74,0.9872150412415073,1.0235054242954857,0.9936813031108318,0.9657533434368338,1.0114132210242863,0.9946636562273683,7.4
75,0.9855060972364188,1.023486707119489,0.994697353107856,0.9642267806802668,1.0095651381653459,0.9961242015296305,7.5
76,0.9806304992190047,1.0230990830328826,0.9944762175838998,0.962080691925255,1.0080701691829974,0.9982716752927445,7.6000000000000005
77,0.9739531746678882,1.0220045167999838,0.9932448700214404,0.959319141521079,1.007125347687878,1.0008115393908343,7.7
78,0.9682434074694991,1.0203159678966105,0.9919242369691882,0.9562513389752207,1.0064965028897057,1.0029681820667153,7.800000000000001
79,0.9659638324410226,1.0183877799798275,0.9911995558638893,0.9536086565816358,1.0056421877852169,1.0040159426835087,7.9
80,0.9673270071015345,1.0165940009536683,0.9911053731881527,0.9522495257662138,1.0041489122284337,1.0038006156013408,8.0
81,0.9707506399894607,1.0154263432786126,0.9913877233129039,0.9525533218493111,1.0021447409819644,1.0027589387480438,8.1
82,0.9748700385749351,1.0155179222941495,0.99197700315688,0.9542035976642753,1.0002892626080986,1.0014919557196746,8.200000000000001
83,0.9792251065824675,1.0172033544270156,0.9930156617134998,0.9566792503416293,0.9992261605891489,1.0002908920910685,8.3
84,0.9832369895901348,1.0200573593843045,0.9945684254559886,0.9597260266366404,0.9990395161448111,0.9990312829600134,8.4
85,0.9856083124616531,1.0230757076983028,0.9964546127214257,0.9633095477709627,0.9993348127027903,0.9974891289512826,8.5
86,0.9852557858466637,1.0253058783496825,0.998429778285988,0.9674893749446869,0.9997515102115476,0.9956079981054405,8.6
87,0.9825562385223471,1.026290525796276,1.0004893541487117,0.9723910381786963,1.0002285909077944,0.9933740039406302,8.700000000000001
88,0.9792502315979267,1.0261650678861707,1.0028654320999604,0.9778439544759798,1.0008528409706499,0.9905774130511584,8.8
89,0.9770584686615404,1.025560104493084,1.0057116823521475,0.9830244830325938,1.0016679711886638,0.9868409948194921,8.9
90,0.9765816932710927,1.0251691627838913,1.0088633483126963,0.9868417569930431,1.0027074410139063,0.9818885244193897,9.0
91,0.9774008928242006,1.0251471668029206,1.0119287125460854,0.9886861337721999,1.0041354306312242,0.9758315812327982,9.1
92,0.9787122804679207,1.0249998085037115,1.0145631468157665,0.9886217522723019,1.0062265002048734,0.9692980672752878,9.200000000000001
93,0.9796950187539109,1.0240843726144346,1.0165646927802836,0.9870050029447305,1.0091081611631214,0.9632413799073883,9.3
94,0.9797040116104753,1.0220530464473108,1.0176835338765946,0.9841459841044069,1.0124697734638226,0.9584864167848877,9.4
95,0.9785077400620373,1.0188995546281396,1.0175214654536606,0.9802704365136661,1.0155402491462917,0.9553985268632362,9.5
96,0.9763566210161877,1.014874415038525,1.0158345252724978,0.9756408726727964,1.017493575062646,0.9539503872169885,9.600000000000001
97,0.9738353490452066,1.010484905954351,1.0129298164130134,0.9706722162985929,1.0180365622711263,0.953945608919293,9.700000000000001
98,0.9716455113293114,1.0064528659466647,1.0096339363519058,0.9659736191940428,1.0175974575932563,0.95502268235444,9.8
99,0.9702657497183327,1.0034702740923813,1.0068747715410071,0.9622736338612355,1.016906324981246,0.9565161673547142,9.9
100,0.9696946305074502,1.0019288373673891,1.0053306005041591,0.9602314050902803,1.0164722300069005,0.9575711750390281,10.0
