,Li-Li,Li-Se,Se-Se,r
84,0.9938529130677547,0.9917888196604973,0.9957502424124877,8.4
85,0.996867902584427,0.990689910766702,0.9961112249316509,8.5
86,0.9994300290392332,0.9905947685663473,0.9967114646443342,8.6
87,1.0021064216656557,0.9919397327742064,0.9973704457836119,8.700000000000001
88,1.0046927071140648,0.9940740154746703,0.9973716328349813,8.8
89,1.0060059396755916,0.9956573505583374,0.9963489779395609,8.9
90,1.004791440699001,0.9959277740294687,0.994794453794919,9.0
91,1.0007814541527487,0.9953226870380619,0.9936329054338164,9.1
92,0.9949785439859206,0.9948759239834458,0.9933739389846795,9.200000000000001
93,0.9891162636316911,0.9952401218073922,0.9937327089559912,9.3
94,0.9848274724279916,0.9963848382525052,0.9939026540785301,9.4
95,0.9829521990114751,0.9980445627376167,0.9930505379347867,9.5
