,Li-Li,Li-B,B-B,r
82,0.9996661665875293,0.9948911254387608,0.8103501849099344,8.200000000000001
83,1.0009067669964093,0.9948291099788489,0.8174251070489948,8.3
84,1.0025799095958965,0.9945286737520596,0.8239545171740152,8.4
85,1.0045189138566626,0.9938654721671328,0.8283849774721656,8.5
86,1.0059497646263307,0.9927091926708865,0.8296359375587808,8.6
87,1.006015631146797,0.9912357125288008,0.8279114671856336,8.700000000000001
88,1.004442967908401,0.9899147091818669,0.8255778578497416,8.8
89,1.0016598258778213,0.9891435476440578,0.8262355519253727,8.9
90,0.9984342803130394,0.9890811770087811,0.8318626602094872,9.0
91,0.9955192882993343,0.9898656045222382,0.840918664381461,9.1
92,0.9934613570574129,0.9917076322763742,0.849649396603506,9.200000000000001
93,0.9924990176608773,0.9945776424252013,0.8550918899916183,9.3
