,Li-Li,Li-Sn,Sn-Sn,r
84,0.9881929875408071,1.0065914067146373,0.9939707841466442,8.4
85,0.9862871947736817,1.0060931206115062,0.991918948898453,8.5
86,0.9840538247795773,1.0047160722121262,0.9891755956650644,8.6
87,0.9814558102205374,1.0025334859456587,0.9864191862519934,8.700000000000001
88,0.9794667637035429,0.9999287699017481,0.9849264687128437,8.8
89,0.979336272796105,0.9974100830723087,0.9855698823617041,8.9
90,0.9812543425631532,0.9954795579360982,0.9877668045598501,9.0
91,0.9840419331185954,0.9945281989180856,0.989660594749776,9.1
92,0.9862042205475348,0.9946374434632276,0.9898610142337814,9.200000000000001
93,0.987076784725329,0.9954757263384892,0.9890256819872253,9.3
94,0.9869949029151468,0.9965334644380143,0.9892952025334287,9.4
95,0.9867351506958904,0.9975409359730144,0.9920670670536984,9.5
