,Li-Li,Li-Hf,Hf-Hf,r
83,0.8781490976018427,1.0793244425139692,1.0198580262073837,8.3
84,0.8781457039244431,1.0797690609231718,1.0150080971343631,8.4
85,0.8793966319435973,1.078372252686746,1.0087994859690212,8.5
86,0.8795947882908026,1.0756643121629101,1.0012933198476182,8.6
87,0.8773055703526564,1.0719059587668363,0.9921631159188501,8.700000000000001
88,0.8731177946348737,1.0670544546300758,0.9813691926423684,8.8
89,0.8686865464170519,1.061351852498216,0.9697760337161383,8.9
90,0.8651543887885857,1.0554633279024086,0.9588702417425694,9.0
91,0.8626730851024881,1.0499289243587397,0.9497542657887329,9.1
92,0.8609829828592932,1.0448317227158106,0.9426343067044647,9.200000000000001
93,0.8599725758355152,1.0401562264164277,0.9374132541020402,9.3
94,0.859745956145035,1.0362383042281744,0.9344733121670128,9.4
