,Li-Li,Li-Si,Li-Au,Si-Si,Si-Au,Au-Au,r
60,0.9937659331207237,0.9954923416358292,0.9966251580427049,0.9887037733778139,1.0135928042082525,0.9775540042023803,6.0
61,0.9911874665361592,0.9938438083113098,0.996666517545738,0.9888897723017401,1.0109979957661384,0.9734961894334524,6.1000000000000005
62,0.9886818016136417,0.9916679427518145,0.9962488434744876,0.9905816241080548,1.0081744102909445,0.9701792777164719,6.2
63,0.9866097186205337,0.9894877301387054,0.9957411452664444,0.9935614216197727,1.0060660168784692,0.9681478343404654,6.300000000000001
64,0.9853614501407161,0.9880471439407953,0.995516699290983,0.9960636915498358,1.0048112769179856,0.9685297600817557,6.4
65,0.9849660530783467,0.9880597453646538,0.9956264391290491,0.9971092578621836,1.0033708423958247,0.9713342532674013,6.5
66,0.9851417651878732,0.9899655496629945,0.995846394598877,0.9974800084799088,1.0005703295532278,0.9746846081485571,6.6000000000000005
67,0.9854759130100931,0.9935690380015658,0.9960916222869359,0.9983127586392682,0.9960828053562034,0.9761434858785826,6.7
68,0.9856386512713217,0.9978800403115277,0.9967493824588296,0.9994552404090226,0.9905252310790588,0.9748110600834515,6.800000000000001
69,0.985628060543965,1.0015697889102833,0.9983518547734026,0.9997006534258197,0.9851352708853721,0.9720183731380999,6.9
70,0.9858298603296409,1.0038126982359319,1.0008239985782574,0.998286603222335,0.9813421070389375,0.9699600853605482,7.0
71,0.9867408183829842,1.0047097566531056,1.0033451982626809,0.9957578649787511,0.9802743302786011,0.9697351450665869,7.1000000000000005
72,0.9885867015891346,1.0048666816405036,1.005171885594367,0.9934092570073406,0.9823963599576566,0.9708068494011282,7.2
73,0.9911777629238304,1.0046861126198046,1.006411675499129,0.991917466453283,0.9873551774399313,0.9719896360708994,7.300000000000001
74,0.994039002803096,1.0041929564748513,1.0077884984375922,0.990687980074359,0.9939931051892028,0.9724863504711777,7.4
75,0.9965185406302207,1.0034040277581215,1.0097762805950403,0.988904340404139,1.0007191017895176,0.9722303024421521,7.5
76,0.9978498163428093,1.0025388723945243,1.0121271362251458,0.9869412610230139,1.0063000768246462,0.9718886778976622,7.6000000000000005
77,0.9975380697498938,1.0017377253938882,1.0141262937664588,0.9859470095337212,1.0105143897817879,0.972582878229273,7.7
78,0.9959459136732326,1.0007776451330705,1.0151293808118353,0.9861182891762346,1.0139457766174182,0.9751868232021508,7.800000000000001
79,0.994231437590157,0.9993620221676796,1.014995027527341,0.9861826740756013,1.0170545080952504,0.9795497404620286,7.9
80,0.9934126424885261,0.9977719740661105,1.0142422490585974,0.9846463624815311,1.0195985499925195,0.9843453628047362,8.0
81,0.993561804363296,0.9969849030611887,1.0137269176169441,0.981100358068053,1.0209916092948526,0.9877158020033554,8.1
82,0.9940282996879358,0.997879820420586,1.0139018993958264,0.9763556165448851,1.020958485480387,0.9883026907052559,8.200000000000001
83,0.9942396834476311,1.0003115342400286,1.014322256827835,0.9716921282959344,1.019750580825554,0.9859981485408543,8.3
84,0.9941027411949401,1.0031108836566358,1.014034732706723,0.9680190627442431,1.0179456390301909,0.9818366603469494,8.4
85,0.993811398777483,1.005046001459837,1.0124382014093931,0.965499099693877,1.0161816544991673,0.9772501686986501,8.5
86,0.9935997830684785,1.005725175435075,1.0096201820575046,0.9637894694932286,1.014970139376127,0.9734557596508437,8.6
87,0.9936834460802265,1.005549251889316,1.0059702339019208,0.9627117478712641,1.014598623054633,0.9712049972693737,8.700000000000001
88,0.9941651144255794,1.0049482734937103,1.0017447361651872,0.9627287822834175,1.015030438259757,0.9707639873222086,8.8
89,0.994910755911702,1.0039055618284651,0.9970549110991168,0.9644371378062091,1.0158622428682889,0.9721022356514138,8.9
90,0.9956550730772212,1.0022789897920554,0.9921436424266928,0.9675775052331942,1.016503335576224,0.9749646960333329,9.0
91,0.9962562947148692,1.0003074799901228,0.9876065778329248,0.9709749770991524,1.0165205964238415,0.9785081330853872,9.1
92,0.9968034768431152,0.9985645166352365,0.9842494745367412,0.9733684367309295,1.015857696632782,0.9812897789161819,9.200000000000001
93,0.9974202856936403,0.9975015842884827,0.9825543568384398,0.9738139660159343,1.0147298760390906,0.9823269472983558,9.3
94,0.9979408053234463,0.9972137558919164,0.9823038690412316,0.9716248651801853,1.0132649466644104,0.9821936371415172,9.4
95,0.9978703018407358,0.997618449197188,0.9829130255651498,0.9667691297896078,1.0112612787061397,0.9826549518000968,9.5
96,0.9968123531635076,0.998617520439913,0.9841386303506594,0.9603667269943823,1.0085142936573765,0.9850695803881167,9.600000000000001
97,0.9949269105385986,1.0000080355152987,0.9862890410753883,0.9541828430692098,1.005373111030333,0.9891969855308458,9.700000000000001
98,0.9928615474503266,1.001462790980197,0.9895928590925172,0.94944788116065,1.0026323631344671,0.9935701983546528,9.8
99,0.9912564627022903,1.0026691017027305,0.993352169955888,0.946429423312586,1.000849830117734,0.9968240019743863,9.9
100,0.990422657487633,1.0033666816927447,0.9959424762651733,0.9449671164738943,1.000048421766239,0.9984415047194016,10.0
