,Li-Li,Li-Rh,Rh-Rh,r
83,0.9643310806598564,1.0028432074800742,0.9849337014589089,8.3
84,0.9664800501206396,1.002261462965768,0.9820767386601029,8.4
85,0.968682482491705,1.0024170483583363,0.9786653671667995,8.5
86,0.9709088390009264,1.003363420947187,0.9758842381581802,8.6
87,0.9735205944851479,1.0047397212307332,0.9746742477505765,8.700000000000001
88,0.9767128725388784,1.0059019149068595,0.9752129541734291,8.8
89,0.9799459286296102,1.0064499295756983,0.9772117215249017,8.9
90,0.9822529084386796,1.006534924489589,0.9805625471481096,9.0
91,0.983207479467515,1.0066728672033924,0.9855203683529458,9.1
92,0.983544625331654,1.0073458661258543,0.9922675447598418,9.200000000000001
93,0.9847108670830248,1.008712911775908,1.000340452147626,9.3
94,0.9876258319198312,1.0105009172630444,1.0084787272390685,9.4
