,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
83,0.9363361757968354,1.0360553750623274,1.0005130310394992,0.9973422860319637,1.0133238794025918,1.0005330012314297,8.3
84,0.9346445045647268,1.032581161538544,0.9911371834069613,0.9868598885004718,1.0077781570493987,0.9974050644661206,8.4
85,0.9328540449509896,1.0286548304519083,0.9806634225508574,0.9757920552970192,1.0015984996457166,0.9952311850209591,8.5
86,0.9305431638690871,1.0237427657934728,0.9703872940453433,0.9651406487788567,0.9952592846286478,0.9935828432348293,8.6
87,0.9277822616010324,1.0183026863799671,0.9622835622554863,0.9561647125827032,0.9895896157008329,0.9914922175754511,8.700000000000001
88,0.9252544045753838,1.0134452238437575,0.9578714744601563,0.9500733454467293,0.9851521921056444,0.9878104810038623,8.8
89,0.923604634507769,1.0102797184470864,0.9573891929356432,0.9475008540444922,0.9821709157378111,0.981969981706731,8.9
90,0.9228329059576944,1.0094173136562667,0.9598884084371411,0.9482506366588571,0.980908900391236,0.974419963146536,9.0
91,0.9224736308257049,1.0106592696642716,0.963948549373626,0.951664410670916,0.9817306875181485,0.9664652713197375,9.1
92,0.922342941719537,1.0130364075851985,0.9684584894970995,0.957216371034316,0.9847295466233978,0.9597791042642327,9.200000000000001
93,0.9230176640652191,1.0154310053737765,0.9729797980077759,0.9645295157360562,0.9896361416287873,0.955802009960825,9.3
94,0.9255713792791285,1.017333892289852,0.9775605256906034,0.9728257565344142,0.9962004338309214,0.9552428289926141,9.4
95,0.9308873887114439,1.0189332173811634,0.9824354743882683,0.9807821130814195,1.0042873842692739,0.95788107813588,9.5
96,0.939077576135911,1.0205692613226707,0.9880211739027854,0.987306049780921,1.0133732435452845,0.962586666214593,9.600000000000001
97,0.949225049542935,1.0223132882962895,0.9948442949590971,0.9923578279318161,1.0222744478058845,0.9675274668836384,9.700000000000001
98,0.9595148088340472,1.023994155718288,1.0028541242565645,0.9966301149064168,1.0296577910657085,0.9709008739140851,9.8
99,0.9678165081898398,1.0253538402714208,1.010603217338503,1.0003481222595347,1.0347037501379164,0.9720882461105678,9.9
100,0.9724110380892657,1.0261270856473335,1.0155187046867304,1.0027056059265054,1.037202574842371,0.9720370659825847,10.0
