,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
83,0.9750402875811262,1.0498656260409347,1.0182225429455314,0.900006187021987,0.9800635625608612,0.9755333582911313,8.3
84,0.9734310837127906,1.047170094502228,1.0186900703964332,0.892354123877236,0.9772485213369858,0.9773160508088606,8.4
85,0.9708140896901297,1.0444170543930218,1.0184232239562387,0.8830365677118298,0.9748949012097747,0.9806609786482138,8.5
86,0.9679940255708667,1.0416974819570681,1.01749375335509,0.8730179925437292,0.973133303369623,0.9842611698424921,8.6
87,0.9656539079876648,1.039609354204187,1.0164987067460303,0.8648643781840273,0.9715118137409026,0.9862845619002885,8.700000000000001
88,0.9640735221741408,1.038615681571472,1.0160427120743207,0.8616397518576207,0.9693028474624495,0.9855155153220155,8.8
89,0.9632145332715585,1.03838541691179,1.016207228943682,0.8650560427954727,0.9661189979729919,0.9823398833321518,8.9
90,0.9630124923906648,1.0381339065038035,1.0166274803789213,0.8745217216626053,0.9621863989803011,0.9784066839036852,9.0
91,0.9634765664822019,1.0375846485563265,1.0169692710787424,0.8877164760580134,0.9581553513626908,0.9751620919775208,9.1
92,0.9644457231227346,1.0373106666559966,1.0171861643993554,0.9017307075764206,0.9547323037342262,0.9727732796941431,9.200000000000001
93,0.9654655138714348,1.0380850668635386,1.0174061393400449,0.9139495313306809,0.9524239106653224,0.9703886212314167,9.3
94,0.9661670014089154,1.040067122702514,1.017751829284994,0.9228281975970939,0.9515554639095442,0.9672857167734057,9.4
95,0.966680815997831,1.0426207121931659,1.0183141127180537,0.9285325225544631,0.9524751094672136,0.9638912097833116,9.5
96,0.9674647759934216,1.0447737437735125,1.0191663329160772,0.9326345519536434,0.9555330627429977,0.9617461931418576,9.600000000000001
97,0.9687767069079409,1.045887412160116,1.0202456251478311,0.936682415569678,0.9606341013394902,0.9622285213567409,9.700000000000001
98,0.9704471100952706,1.0460150129593861,1.0212716817052536,0.9409818009032775,0.9668153645548626,0.9651791640089739,9.8
99,0.9720284589514462,1.0456852270658634,1.021943233386338,0.9447186764486751,0.9724113667623473,0.9688886553802629,9.9
100,0.9730034646654716,1.045404290335307,1.0222150655113502,0.9468784250279599,0.9757272827904576,0.9713405361767558,10.0
