,Li-Li,Li-Zn,Zn-Zn,r
83,0.9909615404423959,1.0015975838386193,0.9096092769825801,8.3
84,0.9920570676218305,1.0028093584344975,0.9119957016330955,8.4
85,0.9936481260810778,1.0044336648047563,0.9097738053291692,8.5
86,0.9951580874842247,1.0065651270743265,0.9036724022242871,8.6
87,0.9961474040515914,1.0088621311041117,0.8960401385851027,8.700000000000001
88,0.9965334314042166,1.0107070818168673,0.8893351535821526,8.8
89,0.9964263580868352,1.0116717061460654,0.8850499204066998,8.9
90,0.995932352163754,1.011843371200129,0.8834453723420032,9.0
91,0.9951719082508289,1.0115900986118493,0.8837917168799818,9.1
92,0.9943214318690303,1.0111253549896813,0.8847057592311192,9.200000000000001
93,0.9935308816493402,1.0104265247554403,0.8847752765245809,9.3
94,0.9928632646860771,1.0094247721952623,0.8836191778143189,9.4
