,Si-Si,Si-Ru,Ru-Ru,r
85,0.9895644431886516,0.9924278497282498,0.98006568276409,8.5
86,0.984781548776416,0.991369083161704,0.9777412317392324,8.6
87,0.9803362578992956,0.9908266243778718,0.9770666346790499,8.700000000000001
88,0.9762784016029193,0.9912072111571338,0.9785720817002918,8.8
89,0.9729632073286435,0.9928940285860476,0.9823230723727271,8.9
90,0.9710751073543178,0.9960251243433987,0.987920158946082,9.0
91,0.9708109888368119,1.0005189784897923,0.9947382169963335,9.1
92,0.9715371013115438,1.0061430019875295,1.0020891896959387,9.200000000000001
93,0.9724485386226839,1.0124603969937613,1.009198845088484,9.3
94,0.973247366464909,1.0187604932755545,1.015236074047058,9.4
95,0.9741110280679807,1.0241312729963903,1.0195157080636146,9.5
96,0.9752529152197034,1.0277505632456307,1.0217250365471706,9.600000000000001
