,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
84,0.9962196657170403,1.003934044037019,1.0104295591894292,0.9991743139153769,0.9945247941872575,0.9125610921203776,8.4
85,0.9958606685247123,1.003689819392578,1.0080053480903386,1.004418317923314,0.9953570386289515,0.9200454649792434,8.5
86,0.9958148582034029,1.0032788589266344,1.0053052850986868,1.0109585313724694,0.9978512898841533,0.924425316893807,8.6
87,0.996276795529516,1.002782256761415,1.0030237980149688,1.0181403782815572,1.0022759495966163,0.9273784043650121,8.700000000000001
88,0.9970782329261186,1.0023605129705202,1.0014340636350267,1.024856226928962,1.0079616928356858,0.9300577119348047,8.8
89,0.9978184917546873,1.0019995868193246,1.000382223380757,1.0309374022244393,1.0131839822227866,0.9329697659691446,8.9
90,0.9982468855008496,1.0015507504493641,0.999733375616841,1.0370449305107927,1.0162331568469205,0.9366524793337508,9.0
91,0.998430977837277,1.00088474231192,0.9995645237283747,1.0431086607176188,1.0167341832344376,0.9416118812154416,9.1
92,0.9985699685521295,1.0000187900039097,0.999806668755061,1.0473227560347145,1.0156416587396382,0.9479381401168432,9.200000000000001
93,0.9987065847555382,0.9991252006732018,1.000078427884008,1.0470699663820238,1.0137904340848711,0.9554218856931344,9.3
94,0.9985910746572239,0.9983504882704664,1.000176626198294,1.0407568407631271,1.0108703064827012,0.9636669044653696,9.4
95,0.9978067479530296,0.9976367273588664,1.0004233550155328,1.028715300445203,1.006323675406697,0.9715963939620883,9.5
96,0.9961058387827149,0.9968067094926223,1.001202358258926,1.0126596726742114,1.0010607403723497,0.9772846389395413,9.600000000000001
97,0.9936919754126298,0.995849171431433,1.0023923192047186,0.9947197307229882,0.9974845577022101,0.9792321890902143,9.700000000000001
98,0.9911660369508504,0.9950352735709913,1.0035285243719707,0.9771565926073648,0.9973617216868015,0.9778765454100047,9.8
99,0.9891750606293631,0.9946342043569425,1.0042947580813417,0.9626810952972562,0.9999165701300398,0.9752938903902173,9.9
100,0.9881132450074842,0.9945669775423643,1.004650367525395,0.9543403062835708,1.0023796060736325,0.9735169990111873,10.0
