"Unnamed: 0" formula diff_coeff_mul_thousand temperature AAV LBI SDLI SBI ENS RBI AFC AASD VPA LASD LLSD LNC SDLC LLB SNC RNC PF SPF SLPW SLPW_pp SLPE Li_percentage avg_B_with_Li avg_B_wiout_Li avg_G_with_Li avg_G_wiout_Li avg_Ecoh_with_Li avg_Echo_wiout_Li BR5_M_with_Li BR5_M_without_Li GR5_M_with_Li GR5_M_without_Li ER2_m_with_Li ER2_m_without_Li atomic_radius_avg atomic_radius_avg_exclude_Li ratio_r_without_Li_with avg_m_with_Li avg_m_wiout_Li avg_X_with_Li avg_X_wiout_Li avg_diff_of_X_Li_rest
429 Li4Ta 0.4198382 1000 18.5495299589 0.0667759563 0.1739785331 0.2572631579 1.5 0.2595628415 7.0 2.9138431886 92.7476497943 3.67308783 2.4573206897 13.7375 1.1373626291 11.975 14.25 0.9640350877 0.6007445517000001 0.2218873074 0.3001645 1.6588536064 1.123 0.8 50.00000000000001 194.00000000000006 15.600000000000001 62.00000000000002 2.9718214000000005 8.432742960000004 2.7708717499843605 2.621465345529168 1.547724729891189 1.4819689372070557 0.3868929109756364 0.31302259247037134 1.45 1.4500000000000004 1.0000000000000002 41.742376 180.94788000000005 1.084 1.5000000000000007 0.4160000000000006
430 Li4Ta 0.9467469 1500 18.7658545102 0.0668779124 0.1740920091 0.2544680851 1.5 0.2628145387 6.55 2.8804674307 93.8292725511 3.6124494199 2.3683313849 13.425 1.6029270102000002 11.7 14.1 0.9521276596 0.5938194316000001 0.2193294877 0.3562496268 1.6787014577 1.058 0.8 50.00000000000001 194.00000000000006 15.600000000000001 62.00000000000002 2.9718214000000005 8.432742960000004 2.7708717499843605 2.621465345529168 1.547724729891189 1.4819689372070557 0.3868929109756364 0.31302259247037134 1.45 1.4500000000000004 1.0000000000000002 41.742376 180.94788000000005 1.084 1.5000000000000007 0.4160000000000006
431 Li4Ta 1.5209717 2000 19.4154919481 0.0709763033 0.1785351985 0.269352518 1.5 0.263507109 6.3 2.8809279859 97.0774597404 3.6232413025 2.330217411 13.2 1.6155494421 11.4 13.9 0.9496402878 0.5739503840000001 0.2119907786 0.4631758407 1.8367940534 1.136 0.8 50.00000000000001 194.00000000000006 15.600000000000001 62.00000000000002 2.9718214000000005 8.432742960000004 2.7708717499843605 2.621465345529168 1.547724729891189 1.4819689372070557 0.3868929109756364 0.31302259247037134 1.45 1.4500000000000004 1.0000000000000002 41.742376 180.94788000000005 1.084 1.5000000000000007 0.4160000000000006
432 Li4Ta 1.987401 2500 19.8588933485 0.0644336883 0.1713412875 0.256 1.5 0.2516940949 5.8 2.9101925731 99.2944667426 3.6939618195 2.2957246306 12.925 1.5473768125 11.325 13.0 0.9942307692 0.5611354502 0.2072575336 0.2718890961 1.6112793386000002 1.0775 0.8 50.00000000000001 194.00000000000006 15.600000000000001 62.00000000000002 2.9718214000000005 8.432742960000004 2.7708717499843605 2.621465345529168 1.547724729891189 1.4819689372070557 0.3868929109756364 0.31302259247037134 1.45 1.4500000000000004 1.0000000000000002 41.742376 180.94788000000005 1.084 1.5000000000000007 0.4160000000000006
433 Li4Ta3Si 0.0930725 1000 17.7653329772 0.1956652949 0.3127939216 0.2850969529 1.6 0.6863114212 8.2051282051 3.0049870795 47.3742212725 3.122631783 2.4383001151 14.0384615385 1.1596010332 9.7692307692 13.8846153846 1.0110803324 0.7219497189 0.474711748 0.4164019131 1.772458849 1.1476923077 0.5 90.125 166.25 32.875 61.75 4.540179296875 7.473767583750001 2.573486118848981 2.3386271923492665 1.5542900682964118 1.4252749397155462 0.34637129233349756 0.3117778054644942 1.4062499999999998 1.3624999999999996 0.9688888888888888 74.83664250000001 142.73228500000002 1.29 1.6 0.31000000000000005
434 Li4Ta3Si 0.3044846 1500 17.5488962164 0.2201084011 0.32933134 0.304869326 1.6 0.7219762118 7.8974358974 3.023773998 46.797056577 3.0918370763 2.3326659844 14.2115384615 1.2760597174 9.4615384615 13.9807692308 1.0165061898 0.7308537808000001 0.4805665363 0.2925148888 1.6299914658 1.1476923077 0.5 90.125 166.25 32.875 61.75 4.540179296875 7.473767583750001 2.573486118848981 2.3386271923492665 1.5542900682964118 1.4252749397155462 0.34637129233349756 0.3117778054644942 1.4062499999999998 1.3624999999999996 0.9688888888888888 74.83664250000001 142.73228500000002 1.29 1.6 0.31000000000000005
435 Li4Ta3Si 0.7031368 2000 18.2971239454 0.2194915254 0.3304063443 0.3055319149 1.6 0.7183914829 7.4102564103 2.9909353282 48.7923305211 3.2194193495 2.3596381771 13.6346153846 1.7100252602 9.1153846154 13.5576923077 1.0056737589 0.7009668397000001 0.4609146386 0.2606960886 1.6685250324 1.2930769231 0.5 90.125 166.25 32.875 61.75 4.540179296875 7.473767583750001 2.573486118848981 2.3386271923492665 1.5542900682964118 1.4252749397155462 0.34637129233349756 0.3117778054644942 1.4062499999999998 1.3624999999999996 0.9688888888888888 74.83664250000001 142.73228500000002 1.29 1.6 0.31000000000000005
436 Li4Ta3Si 0.8918003 2500 18.5573132642 0.1997226075 0.3292824832 0.2887640449 1.6 0.6916463839 7.7435897436 3.0090672449 49.4861687046 3.3869631638 2.3256178426 13.8846153846 1.1033837144 9.8461538462 13.6923076923 1.0140449438 0.6911386883 0.4544522233 0.0594121529 1.4065981823 1.1984615385 0.5 90.125 166.25 32.875 61.75 4.540179296875 7.473767583750001 2.573486118848981 2.3386271923492665 1.5542900682964118 1.4252749397155462 0.34637129233349756 0.3117778054644942 1.4062499999999998 1.3624999999999996 0.9688888888888888 74.83664250000001 142.73228500000002 1.29 1.6 0.31000000000000005
437 Li4Ta3Sn 0.1107465 1000 18.4318128461 0.2617331499 0.3786044026 0.3296358543 1.615 0.7940069215000001 8.8205128205 2.9832808935 49.151500923 3.4263158209 2.4414375695 14.0 1.1266014243 9.0384615385 13.7307692308 1.0196078431 0.7332851177 0.4949870775 0.0997953134 1.5164118435 1.375 0.5 84.5 155.0 27.875 51.75 4.36010410375 7.113617197500001 2.507169277238394 2.4509436060881966 1.440000824906468 1.4161936626989053 0.32617579448899914 0.3007188914085145 1.4499999999999997 1.4499999999999995 0.9999999999999999 86.16470500000001 165.38841000000002 1.2974999999999999 1.6149999999999998 0.3174999999999999
438 Li4Ta3Sn 0.327442 1500 19.225225466 0.2755066079 0.3858665974 0.3206 1.615 0.8593468744 8.6153846154 2.9913576665 51.2672679092 3.5039903099 2.3571975325 13.1153846154 1.3819418633 8.2692307692 13.4615384615 0.9742857143 0.7030229151 0.474559281 0.245040717 1.6346973612 1.2630769231 0.5 84.5 155.0 27.875 51.75 4.36010410375 7.113617197500001 2.507169277238394 2.4509436060881966 1.440000824906468 1.4161936626989053 0.32617579448899914 0.3007188914085145 1.4499999999999997 1.4499999999999995 0.9999999999999999 86.16470500000001 165.38841000000002 1.2974999999999999 1.6149999999999998 0.3174999999999999
439 Li4Ta3Sn 0.7032428000000001 2000 19.6319924866 0.2816939079 0.3885573967 0.3208933718 1.615 0.8778427125 7.8717948718 2.975254517 52.3519799644 3.488208693 2.4208133529 12.9615384615 1.3722740596 8.0769230769 13.3461538462 0.9711815562 0.6884565619 0.4647266028 0.1086061797 1.4958998755 1.345 0.5 84.5 155.0 27.875 51.75 4.36010410375 7.113617197500001 2.507169277238394 2.4509436060881966 1.440000824906468 1.4161936626989053 0.32617579448899914 0.3007188914085145 1.4499999999999997 1.4499999999999995 0.9999999999999999 86.16470500000001 165.38841000000002 1.2974999999999999 1.6149999999999998 0.3174999999999999
440 Li4Ta3Sn 1.0568684 2500 20.2747358597 0.2778294574 0.3853256962 0.3222485207 1.615 0.8621589845000001 7.9230769231 2.9792582043 54.0659622925 3.3700584464 2.399043921 12.4230769231 1.4189128266 7.7692307692 13.0 0.9556213018 0.6666313260000001 0.4499939845 0.3000050661 1.6935144424000002 1.3084615385 0.5 84.5 155.0 27.875 51.75 4.36010410375 7.113617197500001 2.507169277238394 2.4509436060881966 1.440000824906468 1.4161936626989053 0.32617579448899914 0.3007188914085145 1.4499999999999997 1.4499999999999995 0.9999999999999999 86.16470500000001 165.38841000000002 1.2974999999999999 1.6149999999999998 0.3174999999999999
441 Li4TiS4 0.1174652 1000 18.6660611965 0.758699187 0.7555179023 0.7641243863 2.372 0.9929001098 2.1111111111 4.3524844414 167.9945507686 3.2943242387 2.8875568627 13.6944444444 1.4685488764 6.1666666667 13.5777777778 1.0085924714 0.4267495369 0.2175872822 0.3743528844 1.5148307756 2.0644444444 0.4444444444444444 18.33333333333333 21.799999999999994 145.22222222222223 258.2 2.758591228095238 3.680191402571428 1.5541099008324433 0.953585566193725 4.373987614198779 3.2817805817842918 0.4342515881594492 0.34908484260248457 1.2444444444444445 1.08 0.8678571428571429 22.654555555555554 35.2254 1.7533333333333334 2.3720000000000003 0.6186666666666669
442 Li4TiS4 0.4687933 1500 19.6616493981 0.7693763441 0.7551136909 0.7944444444000001 2.372 0.9684457478 1.4444444444 4.0972620746 176.9548445827 3.3048626883 2.8182797656 12.9444444444 1.6987649835 5.7222222222 12.8 1.0112847222 0.4051406273 0.2065695223 0.1689888744 1.2703377377 2.3311111111 0.4444444444444444 18.33333333333333 21.799999999999994 145.22222222222223 258.2 2.758591228095238 3.680191402571428 1.5541099008324433 0.953585566193725 4.373987614198779 3.2817805817842918 0.4342515881594492 0.34908484260248457 1.2444444444444445 1.08 0.8678571428571429 22.654555555555554 35.2254 1.7533333333333334 2.3720000000000003 0.6186666666666669
443 Li4TiS4 0.7810092 2000 19.9980693531 0.7801769912000001 0.7643689369000001 0.8150785340000001 2.372 0.9571801472 2.5555555556 3.9870183151 179.9826241783 3.5369311065 2.644270881 12.5833333333 1.7697300485 5.6666666667 12.7333333333 0.9882198953 0.3983250998 0.2030944814 0.2255215833 1.3361684448 2.2422222222 0.4444444444444444 18.33333333333333 21.799999999999994 145.22222222222223 258.2 2.758591228095238 3.680191402571428 1.5541099008324433 0.953585566193725 4.373987614198779 3.2817805817842918 0.4342515881594492 0.34908484260248457 1.2444444444444445 1.08 0.8678571428571429 22.654555555555554 35.2254 1.7533333333333334 2.3720000000000003 0.6186666666666669
444 Li4TiS4 1.1782156 2500 21.0076554826 0.7875555556 0.7631628853 0.8120152091 2.372 0.9698778381 1.6666666667 3.9566782523 189.0688993437 3.5400714776 2.6407396243 11.2777777778 1.8044868632 5.0 11.6888888889 0.9648288973 0.379182388 0.1933341647 0.478909557 1.6307797397 1.9311111111 0.4444444444444444 18.33333333333333 21.799999999999994 145.22222222222223 258.2 2.758591228095238 3.680191402571428 1.5541099008324433 0.953585566193725 4.373987614198779 3.2817805817842918 0.4342515881594492 0.34908484260248457 1.2444444444444445 1.08 0.8678571428571429 22.654555555555554 35.2254 1.7533333333333334 2.3720000000000003 0.6186666666666669
445 Li4V2Si(PO6)2 0.022707 1000 11.3293471717 1.64 0.9952048133 0.942554312 2.9894117647 1.7399527847 2.375 3.4254623714 118.9581453027 3.2649464116 2.7639025099000003 23.4375 1.999023199 4.125 22.3382352941 1.0492100066 0.4017623543 0.2540712529 0.3902544692 1.1408664964 3.016875 0.19047619047619047 29.095238095238095 32.647058823529406 8.904761904761905 10.058823529411764 3.3242954271428573 3.7284611723529415 0.9238275131774811 0.6148490717633215 0.5110825938826999 0.3412872668077827 0.3686565111015493 0.31072032096352203 0.8952380952380952 0.7647058823529412 0.8541927409261578 19.603467809523806 22.582872 2.6066666666666665 2.989411764705882 0.38274509803921575
446 Li4V2Si(PO6)2 0.2108581 1500 11.5113274171 1.6302949062 1.000273326 0.9392091153 2.9894117647 1.7358167416 3.125 3.0778744248 120.8689378796 3.3740501665 2.9474488547 23.375 1.5360257159 4.25 21.9411764706 1.0653485255 0.3954109746 0.2500546918 0.1416591845 0.9577669743 2.8075 0.19047619047619047 29.095238095238095 32.647058823529406 8.904761904761905 10.058823529411764 3.3242954271428573 3.7284611723529415 0.9238275131774811 0.6148490717633215 0.5110825938826999 0.3412872668077827 0.3686565111015493 0.31072032096352203 0.8952380952380952 0.7647058823529412 0.8541927409261578 19.603467809523806 22.582872 2.6066666666666665 2.989411764705882 0.38274509803921575
447 Li4V2Si(PO6)2 0.3559342 2000 11.6288569533 1.6265439093 1.0045147782 0.9331638045 2.9894117647 1.7430422199 2.875 3.2799407741 122.10299801 3.4575715018 2.7986200005 22.125 1.7633419975 4.125 22.2647058824 0.9937252312 0.3914146688 0.2475274605 -0.1501251146 0.8011985496 1.970625 0.19047619047619047 29.095238095238095 32.647058823529406 8.904761904761905 10.058823529411764 3.3242954271428573 3.7284611723529415 0.9238275131774811 0.6148490717633215 0.5110825938826999 0.3412872668077827 0.3686565111015493 0.31072032096352203 0.8952380952380952 0.7647058823529412 0.8541927409261578 19.603467809523806 22.582872 2.6066666666666665 2.989411764705882 0.38274509803921575
448 Li4V2Si(PO6)2 0.6253276000000001 2500 12.011303163 1.6718970190000002 0.9652334648 0.9588711911 2.9894117647 1.7436096052 2.375 3.5686290231 126.1186832117 3.0495419637 2.8341732765 23.125 2.1469455047 3.375 21.2352941176 1.0889889197 0.3789518199 0.239646056 0.3660340967 1.1215983768 2.9875 0.19047619047619047 29.095238095238095 32.647058823529406 8.904761904761905 10.058823529411764 3.3242954271428573 3.7284611723529415 0.9238275131774811 0.6148490717633215 0.5110825938826999 0.3412872668077827 0.3686565111015493 0.31072032096352203 0.8952380952380952 0.7647058823529412 0.8541927409261578 19.603467809523806 22.582872 2.6066666666666665 2.989411764705882 0.38274509803921575
449 Li4VCr3O8 0.030423 1000 10.1778095644 1.3602330097 1.0809364925 1.0403267974 2.8441666667 1.3075055003 3.0 3.8894159477 162.8449530312 3.0607351397 2.5423304096 25.8 1.6613247726 6.4 25.5 1.0117647059 0.5743080092 0.3585314784 -0.0249076612 0.9189764977 2.0165 0.25 66.25 83.66666666666667 28.0625 36.083333333333336 3.207818398125 3.7415608608333333 1.7499155913506126 1.1961642894467215 1.1389045775650457 0.785539312913727 0.3797084222553379 0.315792892152278 1.009375 0.8624999999999998 0.8544891640866872 22.668062499999998 27.910416666666663 2.378125 2.8441666666666663 0.46604166666666647
450 Li4VCr3O8 0.0370798 1500 10.2086000156 1.3608979592 1.0882140847 1.0349297659 2.8441666667 1.3149664876 2.4 4.5808155643 163.33760025 2.9252821538 2.553629767 24.55 1.5321553446 6.3 24.9166666667 0.9852842809 0.5725758224 0.3574501014 0.0923856095 0.9930415114 1.974 0.25 66.25 83.66666666666667 28.0625 36.083333333333336 3.207818398125 3.7415608608333333 1.7499155913506126 1.1961642894467215 1.1389045775650457 0.785539312913727 0.3797084222553379 0.315792892152278 1.009375 0.8624999999999998 0.8544891640866872 22.668062499999998 27.910416666666663 2.378125 2.8441666666666663 0.46604166666666647
451 Li4VCr3O8 0.3551136 2000 10.6492009178 1.3754065041 1.0992426825 1.0657321305 2.8441666667 1.2905743054 1.6 4.6044332429 170.3872146842 2.9240639993 2.4718517893 24.65 1.4924811557 6.6 24.0166666667 1.026370576 0.5488860239000001 0.3426609319 0.0175540548 0.8965630656 1.9175 0.25 66.25 83.66666666666667 28.0625 36.083333333333336 3.207818398125 3.7415608608333333 1.7499155913506126 1.1961642894467215 1.1389045775650457 0.785539312913727 0.3797084222553379 0.315792892152278 1.009375 0.8624999999999998 0.8544891640866872 22.668062499999998 27.910416666666663 2.378125 2.8441666666666663 0.46604166666666647
452 Li4VCr3O8 0.6135709 2500 11.0860748601 1.3917787419 1.0853526767 1.0687052933 2.8441666667 1.3023035917 1.4 3.9474358766 177.3771977617 3.2665358933 2.5804017398 23.1 2.11896201 5.7 23.3 0.991416309 0.5272558253 0.3291575383 -0.0274379963 0.902884222 2.4775 0.25 66.25 83.66666666666667 28.0625 36.083333333333336 3.207818398125 3.7415608608333333 1.7499155913506126 1.1961642894467215 1.1389045775650457 0.785539312913727 0.3797084222553379 0.315792892152278 1.009375 0.8624999999999998 0.8544891640866872 22.668062499999998 27.910416666666663 2.378125 2.8441666666666663 0.46604166666666647
453 Li4W 0.3463827 1000 17.6746438895 0.179204947 0.4639146295 0.6923549488 2.36 0.2588339223 6.4 2.8131424863000003 88.3732194476 3.6407637809 2.3964733388 14.1625 1.1666592262 12.325 14.65 0.9667235495 0.5991280865 0.2015175972 0.1474996766 1.4750346002 1.2215 0.8 72.0 304.00000000000006 32.6 147.00000000000006 2.9454846140000006 8.301059030000005 3.18954994798076 2.7230223588819995 2.146208741218805 1.8935338922591654 0.37725715247382513 0.28686694864680773 1.43 1.3500000000000003 0.9440559440559443 42.3208 183.84000000000003 1.256 2.3600000000000003 1.1040000000000003
454 Li4W 0.8291528 1500 18.1468908072 0.1802702703 0.465085884 0.6829351536 2.36 0.263963964 6.35 2.8032143111 90.7344540359 3.6641559406 2.3316475261000003 13.8875 1.0246188316 12.075 14.65 0.9479522184 0.5835366336000001 0.1962733895 0.2223962346 1.5765300659 1.325 0.8 72.0 304.00000000000006 32.6 147.00000000000006 2.9454846140000006 8.301059030000005 3.18954994798076 2.7230223588819995 2.146208741218805 1.8935338922591654 0.37725715247382513 0.28686694864680773 1.43 1.3500000000000003 0.9440559440559443 42.3208 183.84000000000003 1.256 2.3600000000000003 1.1040000000000003
455 Li4W 1.4264146 2000 18.5687081543 0.1817127072 0.4666630826 0.6924210526 2.36 0.2624309392 6.3 2.790576149 92.8435407715 3.6952759753 2.2964371489 13.5875 1.5386174801 11.8 14.25 0.9535087719 0.5702806832 0.1918147315 0.1558041917 1.5087083556 1.325 0.8 72.0 304.00000000000006 32.6 147.00000000000006 2.9454846140000006 8.301059030000005 3.18954994798076 2.7230223588819995 2.146208741218805 1.8935338922591654 0.37725715247382513 0.28686694864680773 1.43 1.3500000000000003 0.9440559440559443 42.3208 183.84000000000003 1.256 2.3600000000000003 1.1040000000000003
456 Li4W 1.9169427 2500 19.0646163405 0.1917746479 0.4773950475 0.7242553191000001 2.36 0.2647887324 5.8 2.8264661226000003 95.3230817025 3.4762503439 2.2487484883 13.325 1.5951097141 11.475 14.1 0.945035461 0.5554465605000001 0.1868252529 0.2227678169 1.5716107449 1.325 0.8 72.0 304.00000000000006 32.6 147.00000000000006 2.9454846140000006 8.301059030000005 3.18954994798076 2.7230223588819995 2.146208741218805 1.8935338922591654 0.37725715247382513 0.28686694864680773 1.43 1.3500000000000003 0.9440559440559443 42.3208 183.84000000000003 1.256 2.3600000000000003 1.1040000000000003
457 Li4Zr 0.4067172 1000 19.4034905247 0.0487465181 0.1211910254 0.1888489209 1.33 0.2581244197 6.15 3.1514752739 97.0174526233 3.5674238356 2.4252689629 13.475 1.2142384445 11.6 13.9 0.9694244604 0.5935779076000001 0.2313944233 0.38856807 1.7410361742 1.0675 0.8 30.0 94.0 10.0 34.00000000000001 2.586253666 6.504904290000002 2.9416255160623206 3.0362576117398703 1.6983482835536523 1.8260562367095878 0.48460324079687184 0.4139020696129783 1.47 1.5500000000000007 1.0544217687074835 23.797600000000003 91.22400000000003 1.05 1.3300000000000003 0.28000000000000025
458 Li4Zr 0.9349439 1500 20.1461374471 0.047030185 0.1193770503 0.184351145 1.33 0.2551119766 6.1 3.1435818226 100.7306872357 3.6167404075 2.3874656363 12.85 1.2658988901 11.125 13.1 0.9809160305 0.5716968494 0.2228645323 0.3625287322 1.7358601319 1.0675 0.8 30.0 94.0 10.0 34.00000000000001 2.586253666 6.504904290000002 2.9416255160623206 3.0362576117398703 1.6983482835536523 1.8260562367095878 0.48460324079687184 0.4139020696129783 1.47 1.5500000000000007 1.0544217687074835 23.797600000000003 91.22400000000003 1.05 1.3300000000000003 0.28000000000000025
459 Li4Zr 1.4888419 2000 20.5404222469 0.049950446 0.1224339897 0.1909090909 1.33 0.2616451933 5.6 3.1535691197 102.7021112345 3.651551763 2.3523486593 12.625 1.4947825929 10.825 13.2 0.9564393939 0.5607228112 0.218586524 0.4355281083 1.7952350566000002 1.080625 0.8 30.0 94.0 10.0 34.00000000000001 2.586253666 6.504904290000002 2.9416255160623206 3.0362576117398703 1.6983482835536523 1.8260562367095878 0.48460324079687184 0.4139020696129783 1.47 1.5500000000000007 1.0544217687074835 23.797600000000003 91.22400000000003 1.05 1.3300000000000003 0.28000000000000025
460 Li4Zr 2.0013080000000003 2500 21.1278958615 0.0501557632 0.1226439106 0.188671875 1.33 0.2658359294 5.6 3.1664879343 105.6394793077 3.5415057075 2.3660777387 12.05 1.4396180049 10.325 12.8 0.94140625 0.5451315825 0.2125085967 0.3956220912 1.7683195264 1.07625 0.8 30.0 94.0 10.0 34.00000000000001 2.586253666 6.504904290000002 2.9416255160623206 3.0362576117398703 1.6983482835536523 1.8260562367095878 0.48460324079687184 0.4139020696129783 1.47 1.5500000000000007 1.0544217687074835 23.797600000000003 91.22400000000003 1.05 1.3300000000000003 0.28000000000000025
461 Li5(GaSi4)2 0.1192745 1000 17.6831243314 0.6306640625000001 0.4138682596 0.3446564103 1.882 1.8298341297 4.7142857143 2.6426476343000003 33.1558581213 2.5140664314 2.7494281896 14.6571428571 1.3080597877 4.4 13.9285714286 1.0523076923 0.3957250017 0.2301334168 0.4226959407 1.5957414068 1.6902857143 0.3333333333333333 55.599999999999994 76.39999999999999 38.53333333333333 55.79999999999999 3.347034364666667 4.217256042 2.4926157594509535 2.009928355151524 2.0750866213534547 1.7177145613121654 0.4411300678947321 0.38796415808664897 1.2433333333333332 1.1399999999999997 0.9168900804289543 26.589 36.413 1.5813333333333333 1.8819999999999997 0.3006666666666664
462 Li5(GaSi4)2 0.4397929 1500 18.3037455151 0.6078514056000001 0.4258308306 0.3353934942 1.882 1.8123530005 4.5357142857 2.6907375773 34.3195228408 2.4486137796 2.7740159976000003 14.2571428571 1.5737644976 4.6857142857 13.6142857143 1.0472193075 0.3823072388 0.2223303322 0.1346250133 1.2833079837 1.7268571429 0.3333333333333333 55.599999999999994 76.39999999999999 38.53333333333333 55.79999999999999 3.347034364666667 4.217256042 2.4926157594509535 2.009928355151524 2.0750866213534547 1.7177145613121654 0.4411300678947321 0.38796415808664897 1.2433333333333332 1.1399999999999997 0.9168900804289543 26.589 36.413 1.5813333333333333 1.8819999999999997 0.3006666666666664
463 Li5(GaSi4)2 0.8492539 2000 18.9956653691 0.621141649 0.4191776921 0.3402637363 1.882 1.8254711944 4.3035714286 2.6957761188 35.616872567 2.4903873674 2.6006116615 13.5428571429 1.2499795917 4.2285714286000005 13.0 1.0417582418 0.3683816424 0.2142319178 0.2144415108 1.3934786301 1.5954285714 0.3333333333333333 55.599999999999994 76.39999999999999 38.53333333333333 55.79999999999999 3.347034364666667 4.217256042 2.4926157594509535 2.009928355151524 2.0750866213534547 1.7177145613121654 0.4411300678947321 0.38796415808664897 1.2433333333333332 1.1399999999999997 0.9168900804289543 26.589 36.413 1.5813333333333333 1.8819999999999997 0.3006666666666664
464 Li5(GaSi4)2 1.2604742 2500 19.6495964062 0.6330752212 0.4152715544 0.3494029851 1.882 1.8118769681 3.7857142857 2.6703051657 36.8429932617 2.4870952139 2.6411027574 12.9428571429 1.7879414682 3.8857142857 12.4428571429 1.0401836969 0.3561220425 0.2071023617 0.2242671802 1.3818998085 1.6531428571 0.3333333333333333 55.599999999999994 76.39999999999999 38.53333333333333 55.79999999999999 3.347034364666667 4.217256042 2.4926157594509535 2.009928355151524 2.0750866213534547 1.7177145613121654 0.4411300678947321 0.38796415808664897 1.2433333333333332 1.1399999999999997 0.9168900804289543 26.589 36.413 1.5813333333333333 1.8819999999999997 0.3006666666666664
465 Li5(SiBr4)3 0.3555920999999999 1000 36.6082132072 1.2337254902 0.9357215084 0.803959596 2.748 1.5345615581 1.8666666667 3.1485583809 244.0547547145 4.5016973012 3.2732993473 8.2 1.4422205102 2.88 6.6 1.2424242424 0.2020961248 0.1421059683 -0.0480349728 1.1560691442 2.7224 0.25 18.349999999999998 19.799999999999997 11.95 14.6 1.94061131675 2.0519514190000003 0.9544088399861036 0.7404171055343459 0.7701944265816251 0.6357996379510797 0.23103737626822893 0.19582588980274218 1.2174999999999998 1.1399999999999997 0.9363449691991785 53.890474999999995 69.54029999999999 2.306 2.7479999999999998 0.4419999999999997
466 Li5(SiBr4)3 0.9134706 1500 37.4130148432 1.4850617284 0.8150772807000001 0.8283940043 2.748 1.7926997548 1.7333333333 3.3975102983 249.4200989546 4.1408719786 3.4935394887 6.52 1.5263027223 1.36 6.2266666667 1.0471092077 0.1977487795 0.1390490878 0.1423263174 1.3434810518 2.8808 0.25 18.349999999999998 19.799999999999997 11.95 14.6 1.94061131675 2.0519514190000003 0.9544088399861036 0.7404171055343459 0.7701944265816251 0.6357996379510797 0.23103737626822893 0.19582588980274218 1.2174999999999998 1.1399999999999997 0.9363449691991785 53.890474999999995 69.54029999999999 2.306 2.7479999999999998 0.4419999999999997
467 Li5(SiBr4)3 1.5802425 2000 39.1755693844 1.4571604938 0.8015818101000001 0.8227789474 2.748 1.7710230658 1.6666666667 4.230425453 261.1704625623 3.772107474 3.6695233912 6.52 1.8573098826 1.28 6.3333333333 1.0294736842 0.1888518314 0.1327931072 0.3976955356 1.5904955356 2.8752 0.25 18.349999999999998 19.799999999999997 11.95 14.6 1.94061131675 2.0519514190000003 0.9544088399861036 0.7404171055343459 0.7701944265816251 0.6357996379510797 0.23103737626822893 0.19582588980274218 1.2174999999999998 1.1399999999999997 0.9363449691991785 53.890474999999995 69.54029999999999 2.306 2.7479999999999998 0.4419999999999997
468 Li5(SiBr4)3 2.0502573 2500 38.9886644478 1.4781707317 0.8123859767 0.8746823529000001 2.748 1.6899514741 2.0666666667 5.0897037106 259.9244296517 3.9258077142 3.5178624636 6.6 1.4422205102 1.36 5.6666666667 1.1647058824 0.1897571545 0.1334296945 -0.0538004599 1.1454102782 2.6376 0.25 18.349999999999998 19.799999999999997 11.95 14.6 1.94061131675 2.0519514190000003 0.9544088399861036 0.7404171055343459 0.7701944265816251 0.6357996379510797 0.23103737626822893 0.19582588980274218 1.2174999999999998 1.1399999999999997 0.9363449691991785 53.890474999999995 69.54029999999999 2.306 2.7479999999999998 0.4419999999999997
469 Li5(ZnSi4)2 0.1168134 1000 17.3052579425 0.6134516765 0.4086442262 0.3631515152 1.85 1.6892444364 2.1428571429 3.2220903646 129.7894345688 3.0249050554 2.7928421633 14.5142857143 1.4416543785 4.3428571429 14.1428571429 1.0262626263 0.4043657962 0.2351584608 0.6186473303000001 1.7712118009000002 1.6994285714 0.3333333333333333 57.86666666666667 79.8 38.8 56.19999999999999 3.1332159786666667 3.8965284629999997 2.605477739941795 2.1248340752861954 2.133482067436466 1.7831658346467694 0.4338137177651129 0.38072881110718165 1.25 1.15 0.9199999999999999 26.0138 35.5502 1.5599999999999998 1.8499999999999996 0.2899999999999998
470 Li5(ZnSi4)2 0.4723771 1500 17.7476731885 0.5979441118000001 0.4101343911 0.3598659794 1.85 1.6615744361 2.0 3.1973123133 133.1075489139 2.9445869059 2.7439055843 14.3428571429 1.3510389049 4.4571428571 13.8571428571 1.0350515464 0.3942857372 0.2292964141 0.2850576027 1.4308257522 1.7065714286 0.3333333333333333 57.86666666666667 79.8 38.8 56.19999999999999 3.1332159786666667 3.8965284629999997 2.605477739941795 2.1248340752861954 2.133482067436466 1.7831658346467694 0.4338137177651129 0.38072881110718165 1.25 1.15 0.9199999999999999 26.0138 35.5502 1.5599999999999998 1.8499999999999996 0.2899999999999998
