formula lnD PF RNC SBI SDLC RBI ENS SDLI SLPE LLB avg_diff_of_X_Li_rest ratio_r_without_Li_with SPF LNC AFC Li_percentage LBI avg_X_with_Li SNC avg_B_wiout_Li avg_G_wiout_Li avg_B_with_Li avg_X_wiout_Li avg_G_with_Li avg_Ecoh_with_Li avg_Echo_wiout_Li avg_m_wiout_Li avg_m_with_Li BR5_M_without_Li GR5_M_without_Li GR5_M_with_Li BR5_M_with_Li ER2_m_without_Li ER2_m_with_Li atomic_radius_avg_exclude_Li LASD SLPW LLSD atomic_radius_avg AASD SLPW_pp VPA AAV inverseTemp
Li3VPCO7 -8.643214569215099 0.3980584685 1.0256410256 0.9502167832 1.6063146994 1.6926241857000002 3.045 1.0222497864 3.0033333333 5.4444444444 0.4765384615384618 0.8125 0.2132278176 24.4444444444 2.0 0.2307692307692307 1.6083599089 2.5684615384615386 23.8333333333 35.50000000000001 14.6 30.53846153846154 3.0450000000000004 12.153846153846152 3.5072750266346158 4.0774802316250005 20.5921762 17.441904769230767 0.5876355619437157 0.3768515635395877 0.6278364188025651 0.9952065233274272 0.3226137072634997 0.4001313624435927 0.7250000000000001 3.4670888883 0.2909637933 2.7686020041 0.8923076923076924 3.0182428328 1.0487371259 142.5823538463 10.9678733728 0.6666666666666666
Li3VPCO7 -7.680789745960794 0.3802744562 1.0183150183 0.9576630037 2.0883273477 1.7048965449 3.045 1.0035540129 2.6877777778 4.7777777778 0.4765384615384618 0.8125 0.203701463 23.1666666667 3.1666666667 0.2307692307692307 1.6327163462 2.5684615384615386 22.75 35.50000000000001 14.6 30.53846153846154 3.0450000000000004 12.153846153846152 3.5072750266346158 4.0774802316250005 20.5921762 17.441904769230767 0.5876355619437157 0.3768515635395877 0.6278364188025651 0.9952065233274272 0.3226137072634997 0.4001313624435927 0.7250000000000001 3.4825573293 0.3323162163 2.7255237469 0.8923076923076924 3.4127220239 1.1352580613 149.2503965967 11.4807997382 0.5
Li3VPCO7 -7.157987307554733 0.3681246174 1.0234596546 0.9506728538 1.8096108305 1.6830184995000002 3.045 1.0123282994 3.1333333333 4.7777777778 0.4765384615384618 0.8125 0.1971931638 22.0555555556 2.5 0.2307692307692307 1.6 2.5684615384615386 21.55 35.50000000000001 14.6 30.53846153846154 3.0450000000000004 12.153846153846152 3.5072750266346158 4.0774802316250005 20.5921762 17.441904769230767 0.5876355619437157 0.3768515635395877 0.6278364188025651 0.9952065233274272 0.3226137072634997 0.4001313624435927 0.7250000000000001 3.6320610126 0.2505960062 2.6590619957 0.8923076923076924 3.1771747199 0.9677963677 154.1763596771 11.8597199752 0.4
Li3VSi2 -9.855463395961332 0.5969161811 1.040660737 0.4790088945 1.4336538361 0.8201531123 1.81 0.4290802206 1.5096078431 8.5882352941 0.415 0.8987341772151899 0.2990589459 16.0588235294 2.6470588235 0.5 0.3928606357 1.395 15.431372549 115.0 50.66666666666666 64.5 1.81 27.33333333333333 3.238651103333334 4.870711196666668 35.704166666666666 21.32258333333333 2.733740050691508 1.8145521817830736 2.252246864063632 3.4597884887917854 0.437062793718373 0.5131425321355126 1.1833333333333331 3.0909690876 0.2371838009 2.4517324182 1.3166666666666669 2.7183117455 1.4559393711 88.477250685 14.7462084475 1.0
Li3VSi2 -8.152278239779639 0.5735606692 1.0024937656 0.4522069825 1.2616241523 0.8381475827 1.81 0.4335373573 1.43 8.8235294118 0.415 0.8987341772151899 0.2873576803 15.7647058824 4.4117647059 0.5 0.3790161893 1.395 15.7254901961 115.0 50.66666666666666 64.5 1.81 27.33333333333333 3.238651103333334 4.870711196666668 35.704166666666666 21.32258333333333 2.733740050691508 1.8145521817830736 2.252246864063632 3.4597884887917854 0.437062793718373 0.5131425321355126 1.1833333333333331 3.5432104892 0.5099175293 2.3430856526 1.3166666666666669 2.9736059514 1.7278119842000002 92.0800630725 15.3466771787 0.6666666666666666
Li3VSi2 -7.434635931073745 0.5565694739 0.9974811083 0.437884131 1.4865797193 0.8369750757000001 1.81 0.4309539012 1.2496078431 8.9019607843 0.415 0.8987341772151899 0.2788449794 15.5294117647 3.9411764706 0.5 0.3664981037 1.395 15.568627451 115.0 50.66666666666666 64.5 1.81 27.33333333333333 3.238651103333334 4.870711196666668 35.704166666666666 21.32258333333333 2.733740050691508 1.8145521817830736 2.252246864063632 3.4597884887917854 0.437062793718373 0.5131425321355126 1.1833333333333331 3.5284309151 0.4885524735 2.3507851853 1.3166666666666669 2.7668640145000003 1.7216442123 94.8911233333 15.8151872222 0.5
Li3VSi2 -6.977397575585652 0.5399003047 1.0185430464 0.4491125828 1.4665303491 0.8218174146 1.81 0.4309156136 1.4247058824 8.5882352941 0.415 0.8987341772151899 0.2704936156 15.0784313725 3.1764705882 0.5 0.3690885417 1.395 14.8039215686 115.0 50.66666666666666 64.5 1.81 27.33333333333333 3.238651103333334 4.870711196666668 35.704166666666666 21.32258333333333 2.733740050691508 1.8145521817830736 2.252246864063632 3.4597884887917854 0.437062793718373 0.5131425321355126 1.1833333333333331 3.373074724 0.4840312992 2.3437291223 1.3166666666666669 2.7882349796 1.7126697493 97.8208423645 16.3034737274 0.4
Li4(ScSi)3 -9.843137792020011 0.6181225743000001 1.031598513 0.4413135068 1.3997767679 0.7543120288 1.63 0.3854894997 1.3755 7.0 0.26 0.971223021582734 0.4277041912 13.875 5.1 0.4 0.3328880866 1.37 13.45 67.49999999999999 45.5 46.1 1.63 28.9 3.329616455 4.478300085 36.520706 24.6888236 2.878834677390593 2.3635812565100203 2.4645391625758597 3.112699995027695 0.4727382923687243 0.5104599886594272 1.3500000000000003 2.5310785438 0.0714811764 2.4982743302 1.39 3.7080960444 1.3739554384 61.5103759949 18.4531127985 1.0
Li4(ScSi)3 -8.45662080625823 0.6058464811000001 1.0024390244 0.4362682927 1.5198684154 0.829286924 1.63 0.3912178926 1.466 6.4 0.26 0.971223021582734 0.4192098622 13.7 2.1 0.4 0.3617915905 1.37 13.6666666667 67.49999999999999 45.5 46.1 1.63 28.9 3.329616455 4.478300085 36.520706 24.6888236 2.878834677390593 2.3635812565100203 2.4645391625758597 3.112699995027695 0.4727382923687243 0.5104599886594272 1.3500000000000003 2.5222954566 0.4319008276 2.3858364687 1.39 3.2547518275 1.7085155636 62.7567430702 18.827022921 0.6666666666666666
Li4(ScSi)3 -7.499707447560996 0.5775944362000001 0.993556701 0.4470876289 1.0851267207 0.8298890742 1.63 0.3820382854 1.331 5.55 0.26 0.971223021582734 0.3996611214 12.85 4.1666666667 0.4 0.3710331384 1.37 12.9333333333 67.49999999999999 45.5 46.1 1.63 28.9 3.329616455 4.478300085 36.520706 24.6888236 2.878834677390593 2.3635812565100203 2.4645391625758597 3.112699995027695 0.4727382923687243 0.5104599886594272 1.3500000000000003 2.5728292911 0.1463519353 2.5617378185 1.39 3.5212734204 1.5141840954 65.8263819188 19.7479145756 0.5
Li4(ScSi)3 -7.030328758012174 0.5586936218 0.9780927835 0.4338917526 1.3518505835 0.7529368036 1.63 0.3827521644 1.2185 6.45 0.26 0.971223021582734 0.3865828778 12.65 3.2666666667 0.4 0.3266930693 1.37 12.9333333333 67.49999999999999 45.5 46.1 1.63 28.9 3.329616455 4.478300085 36.520706 24.6888236 2.878834677390593 2.3635812565100203 2.4645391625758597 3.112699995027695 0.4727382923687243 0.5104599886594272 1.3500000000000003 2.675863947 0.2562876446 2.5081870878 1.39 3.2516947892 1.6026622211 68.0533130693 20.4159939208 0.4
Li4(SiI3)3 -7.7917044336416454 0.2212801195 1.3813953488 0.7848372093 1.6459598031 1.474908985 2.47 0.7705900686 2.54 2.1428571429 0.3725 0.976958525345622 0.170649261 7.0714285714 2.3333333333 0.25 1.1575634518 2.0975 5.119047619 24.5 18.25 21.875 2.47 14.6875 2.01446778875 2.1504267150000005 102.1997275 78.385045625 0.9894591499270176 0.8539771712544257 0.927271069250584 1.1316361202883394 0.1921999775973937 0.2174219102892508 1.325 5.0358701779 0.3496166511 3.5382081862 1.35625 2.7195718836 1.7317595083 231.3353294942 43.3753742802 1.0
Li4(SiI3)3 -6.974907559681755 0.215467242 1.2 0.7676190476 1.164964745 1.673110355 2.47 0.677826535 2.54 1.2142857143 0.3725 0.976958525345622 0.1661664215 6.0 2.4285714286 0.25 1.2843113772 2.0975 5.0 24.5 18.25 21.875 2.47 14.6875 2.01446778875 2.1504267150000005 102.1997275 78.385045625 0.9894591499270176 0.8539771712544257 0.927271069250584 1.1316361202883394 0.1921999775973937 0.2174219102892508 1.325 4.282254122 0.1531481873 3.4614187931 1.35625 3.5997628511 1.5352910445 237.5762964372 44.545555582 0.6666666666666666
Li4(SiI3)3 -6.294097184372519 0.2119358036 0.9665871122 0.7401431981000001 1.3377371999999998 1.9161277965 2.47 0.5643149776 2.5728571429 0.5714285714 0.3725 0.976958525345622 0.1634430077 4.8214285714 2.0952380952 0.25 1.4182089552 2.0975 4.9880952381 24.5 18.25 21.875 2.47 14.6875 2.01446778875 2.1504267150000005 102.1997275 78.385045625 0.9894591499270176 0.8539771712544257 0.927271069250584 1.1316361202883394 0.1921999775973937 0.2174219102892508 1.325 4.2820254756 -0.2427409534 3.9856495637 1.35625 3.837106057 1.1333304752 241.534976547 45.2878081026 0.5
Li4(SiI3)3 -5.877892498559072 0.1998751527 1.0 0.7061904762 1.4880476183 1.8911888695 2.47 0.6060017598 2.54 0.7142857143 0.3725 0.976958525345622 0.1541419409 5.0 2.1904761905 0.25 1.3355395683 2.0975 5.0 24.5 18.25 21.875 2.47 14.6875 2.01446778875 2.1504267150000005 102.1997275 78.385045625 0.9894591499270176 0.8539771712544257 0.927271069250584 1.1316361202883394 0.1921999775973937 0.2174219102892508 1.325 4.1726977115 0.3008433745 3.8345217016 1.35625 3.4039447443 1.6771464985 256.1094196222 48.0205161792 0.4
Li4(SiTc)3 -9.042671476348016 0.6064945342 1.0206349206 0.3709206349 1.6490527584 1.4719626168 1.9 0.4524063858 1.601 6.55 0.3680000000000003 0.9315589353612168 0.3754592166 16.075 4.1 0.4 0.5459813084 1.532 15.75 191.50000000000003 101.5 120.5 1.9000000000000004 62.5 4.1213726705 5.797893777500001 63.04275 40.60205 2.894723162736571 2.107442180458927 2.4602566246666027 3.4161263452876365 0.371495571697632 0.4189601490787151 1.225 2.6851980872 0.3865884877 2.4243912951 1.315 2.8576627972 1.6834317102 50.6966054417 15.2089816325 0.6666666666666666
Li4(SiTc)3 -7.890296129274474 0.595277327 1.025974026 0.3564502165 1.2884098727 1.4643423138 1.9 0.4562807176 1.5550000000000002 6.85 0.3680000000000003 0.9315589353612168 0.3685150422 15.8 4.4666666667 0.4 0.5219651347 1.532 15.4 191.50000000000003 101.5 120.5 1.9000000000000004 62.5 4.1213726705 5.797893777500001 63.04275 40.60205 2.894723162736571 2.107442180458927 2.4602566246666027 3.4161263452876365 0.371495571697632 0.4189601490787151 1.225 2.8429825876 0.3763798448 2.339452279 1.315 2.9238442977 1.6568145973 51.6519153481 15.4955746044 0.5
Li4(SiTc)3 -7.161578809572034 0.5723817768 1.0128779395 0.3636730123 1.5392774279 1.4833887043 1.9 0.4536167981 1.532 6.25 0.3680000000000003 0.9315589353612168 0.3543412205 15.075 4.2 0.4 0.5394684385 1.532 14.8833333333 191.50000000000003 101.5 120.5 1.9000000000000004 62.5 4.1213726705 5.797893777500001 63.04275 40.60205 2.894723162736571 2.107442180458927 2.4602566246666027 3.4161263452876365 0.371495571697632 0.4189601490787151 1.225 2.7598042075 0.3871801107 2.3857663613 1.315 2.8994127299 1.6511150875 53.7180171579 16.1154051474 0.4
Li4(TiSi)3 -10.16339623441587 0.6472442566000001 1.0457627119 0.3755480226 1.2427288522 0.9356024136 1.72 0.4000890951 1.332 8.35 0.2960000000000002 0.9398496240601504 0.4281325663 15.425 5.5666666667 0.4 0.3513636364 1.424 14.75 94.0 674.0 62.0 1.7200000000000002 406.0 3.6957578465 5.088535737500001 37.97624999999999 25.562149999999995 2.7484188625524517 7.359510714887399 8.130053990992458 3.1770661519617445 0.4575624625396424 0.505713684020853 1.2500000000000002 2.9979047619 0.2154121666 2.4448820378 1.33 3.1403565776 1.4947931578 53.4554150193 16.0366245058 1.0
Li4(TiSi)3 -8.087757357231345 0.6299366468 1.0405405405 0.353963964 1.3190905958 0.9180117823 1.72 0.4033827713 1.275 9.05 0.2960000000000002 0.9398496240601504 0.4166841041 15.4 6.1666666667 0.4 0.3249430894 1.424 14.8 94.0 674.0 62.0 1.7200000000000002 406.0 3.6957578465 5.088535737500001 37.97624999999999 25.562149999999995 2.7484188625524517 7.359510714887399 8.130053990992458 3.1770661519617445 0.4575624625396424 0.505713684020853 1.2500000000000002 3.2752739979 0.3464423799 2.371892664 1.33 3.1215919254 1.5918724215 54.9241110668 16.47723332 0.6666666666666666
Li4(TiSi)3 -7.519269570723179 0.601486808 0.9807017544 0.3718362573 1.4228053275 0.9839764924 1.72 0.4062579175 1.401 7.4 0.2960000000000002 0.9398496240601504 0.3978653933 13.975 5.0333333333 0.4 0.3658781362 1.424 14.25 94.0 674.0 62.0 1.7200000000000002 406.0 3.6957578465 5.088535737500001 37.97624999999999 25.562149999999995 2.7484188625524517 7.359510714887399 8.130053990992458 3.1770661519617445 0.4575624625396424 0.505713684020853 1.2500000000000002 3.131112852 0.1845908868 2.3678176894 1.33 2.9839307715 1.483921926 57.5219770365 17.2565931109 0.5
Li4(TiSi)3 -7.1381426283659755 0.5882653541 1.0005988024 0.4009580838 1.7086178625 1.0173474124 1.72 0.4030039484 1.457 6.5 0.2960000000000002 0.9398496240601504 0.3891198001 13.925 4.4 0.4 0.4079136691 1.424 13.9166666667 94.0 674.0 62.0 1.7200000000000002 406.0 3.6957578465 5.088535737500001 37.97624999999999 25.562149999999995 2.7484188625524517 7.359510714887399 8.130053990992458 3.1770661519617445 0.4575624625396424 0.505713684020853 1.2500000000000002 2.8813207036 0.1697072055 2.3730826975 1.33 3.0173441138 1.4966001224 58.8148020511 17.6444406153 0.4
Li40Si9Bi -8.665593436729736 0.5053999818 1.0528673835 0.9073835125 1.3927827361 0.2374237677 1.912 0.3937210988 1.2275 11.3 0.7455999999999998 0.8273381294964031 0.0790374131 14.6875 5.3333333333 0.8 0.2154344123 1.1664 13.95 77.60000000000001 56.2 26.72 1.912 14.44 2.1639060479 4.3931661995 46.174990000000015 14.787798 1.8385356544026172 1.5646217157972615 2.2509655195265608 3.061987918372301 0.3547180204091379 0.5317190814791453 1.15 2.6244472465 0.2639479154 2.410953701 1.39 4.352945882 1.5013830897 91.5707835026 16.4827410305 1.0
Li40Si9Bi -7.544563525828716 0.4931441628 1.0382562278 0.8721708185 1.4890747966 0.2409948542 1.912 0.389891063 1.213 11.3 0.7455999999999998 0.8273381294964031 0.0771207763 14.5875 2.8333333333 0.8 0.2101886792 1.1664 14.05 77.60000000000001 56.2 26.72 1.912 14.44 2.1639060479 4.3931661995 46.174990000000015 14.787798 1.8385356544026172 1.5646217157972615 2.2509655195265608 3.061987918372301 0.3547180204091379 0.5317190814791453 1.15 2.6424807274 0.3705489373 2.3553439011 1.39 3.4583316785 1.5959487939 93.8465377994 16.8923768039 0.6666666666666666
Li40Si9Bi -6.898038044600772 0.4658218146 1.0560836502 0.8469961977 1.6201369541 0.2369369369 1.912 0.3835234397 1.262 10.9 0.7455999999999998 0.8273381294964031 0.0728479472 13.8875 2.5 0.8 0.2006846847 1.1664 13.15 77.60000000000001 56.2 26.72 1.912 14.44 2.1639060479 4.3931661995 46.174990000000015 14.787798 1.8385356544026172 1.5646217157972615 2.2509655195265608 3.061987918372301 0.3547180204091379 0.5317190814791453 1.15 2.6313543024 0.4699986623 2.3519827534 1.39 3.3748473345 1.704778772 99.3510197716 17.8831835589 0.5
Li40Si9Bi -6.399134063138919 0.4449670678 1.030075188 0.850075188 1.3729530218 0.2424067069 1.912 0.387304227 1.1125 10.675 0.7455999999999998 0.8273381294964031 0.0695865596 13.7 1.5 0.8 0.2060639269 1.1664 13.3 77.60000000000001 56.2 26.72 1.912 14.44 2.1639060479 4.3931661995 46.174990000000015 14.787798 1.8385356544026172 1.5646217157972615 2.2509655195265608 3.061987918372301 0.3547180204091379 0.5317190814791453 1.15 2.7087600112 0.4183234492 2.3115498999 1.39 3.0034962938 1.6875174081000002 104.0074101278 18.721333823 0.4
Li40Sn7Ru3 -8.53750559862812 0.5181398239 1.0027075812 0.9635379061 1.1290897883 0.2468567706 2.032 0.4407355363 1.4265 10.725 0.8416000000000001 0.9750173490631512 0.1301375728 13.8875 3.2857142857 0.8 0.2378558559 1.1904 13.85 119.0 72.60000000000001 35.0 2.032 17.72 2.1546871750000003 4.347071835000001 113.41800000000003 28.236400000000003 2.396753106470501 1.8720529510105672 1.9746364436803188 2.775168206775109 0.2750639911999459 0.3980626513824247 1.405000000000001 2.8879423125 0.3688178816 2.4647180064 1.441 4.7342092127 1.6930649416 129.3737671672 18.1123274034 1.0
Li40Sn7Ru3 -7.469642469600613 0.5076260157 1.0119926199 0.9695202952 1.3801607696 0.2454558752 2.032 0.441967787 1.43875 10.6 0.8416000000000001 0.9750173490631512 0.1274968928 13.7125 3.1428571429 0.8 0.2379744526 1.1904 13.55 119.0 72.60000000000001 35.0 2.032 17.72 2.1546871750000003 4.347071835000001 113.41800000000003 28.236400000000003 2.396753106470501 1.8720529510105672 1.9746364436803188 2.775168206775109 0.2750639911999459 0.3980626513824247 1.405000000000001 2.8699991797 0.2684839199 2.395254683 1.441 4.5841368611 1.5987503933 132.0533204633 18.4874648649 0.6666666666666666
Li40Sn7Ru3 -6.792532584871303 0.4751685043 0.9765917603 0.8850187266 1.4003905705 0.2515535003 2.032 0.4294141424 1.35625 10.25 0.8416000000000001 0.9750173490631512 0.1193447656 13.0375 2.3571428571 0.8 0.2226295585 1.1904 13.35 119.0 72.60000000000001 35.0 2.032 17.72 2.1546871750000003 4.347071835000001 113.41800000000003 28.236400000000003 2.396753106470501 1.8720529510105672 1.9746364436803188 2.775168206775109 0.2750639911999459 0.3980626513824247 1.405000000000001 2.9915248565 0.4906271912 2.4012796319 1.441 4.125687378 1.8136373787 141.07353565 19.750294991 0.5
Li40Sn7Ru3 -6.385910964569524 0.4632432515 0.9428838951 0.9271161049 1.4721901202 0.2618050283 2.032 0.4452218737 1.35925 9.675 0.8416000000000001 0.9750173490631512 0.1163495829 12.5875 2.3571428571 0.8 0.2427236581 1.1904 13.35 119.0 72.60000000000001 35.0 2.032 17.72 2.1546871750000003 4.347071835000001 113.41800000000003 28.236400000000003 2.396753106470501 1.8720529510105672 1.9746364436803188 2.775168206775109 0.2750639911999459 0.3980626513824247 1.405000000000001 2.9234567143 0.3016341052 2.3249492096 1.441 4.2971998418 1.6244554022000002 144.7051861272 20.2587260578 0.4
Li44Re4Si7 -8.485582612014635 0.5338556838 1.0493630573 0.7149044586000001 1.43793786 0.238420653 1.9 0.3574656513 1.1472727273 12.2045454545 0.736 0.8517555266579973 0.1077926719 14.9772727273 3.8571428571 0.8 0.1704479879 1.164 14.2727272727 185.54545454545456 101.72727272727276 48.309090909090905 1.9 23.545454545454543 2.4334804837272728 5.741038378636364 85.58422727272728 22.669645454545453 2.278897642370937 1.687401224817868 2.355810218570732 3.374435988931218 0.3084444560166535 0.4580946503792397 1.1909090909090905 2.7501037198 0.3362209556 2.3788105176 1.398181818181818 4.5589868594 1.5889096522 129.5983050338 16.4943297316 1.0
Li44Re4Si7 -7.363757230816704 0.5158666331 1.0516393443 0.6786885246000001 1.3957857913 0.2379095164 1.9 0.3499972303 1.2204545455 12.0227272727 0.736 0.8517555266579973 0.1041604397 14.5795454545 2.9285714286 0.8 0.1614664587 1.164 13.8636363636 185.54545454545456 101.72727272727276 48.309090909090905 1.9 23.545454545454543 2.4334804837272728 5.741038378636364 85.58422727272728 22.669645454545453 2.278897642370937 1.687401224817868 2.355810218570732 3.374435988931218 0.3084444560166535 0.4580946503792397 1.1909090909090905 2.8007339629 0.2859091508 2.3364867328 1.398181818181818 4.335844321 1.5383104447 134.1175941937 17.0695119883 0.6666666666666666
Li44Re4Si7 -6.776854129917449 0.4928049247 1.0242474916 0.7107692308 1.5316478864 0.2442810458 1.9 0.3600213781 1.0531818182 11.2954545455 0.736 0.8517555266579973 0.0995039693 13.9204545455 2.5714285714000003 0.8 0.173627451 1.164 13.5909090909 185.54545454545456 101.72727272727276 48.309090909090905 1.9 23.545454545454543 2.4334804837272728 5.741038378636364 85.58422727272728 22.669645454545453 2.278897642370937 1.687401224817868 2.355810218570732 3.374435988931218 0.3084444560166535 0.4580946503792397 1.1909090909090905 2.9642250973 0.3716956881 2.3218923359 1.398181818181818 3.8103866638 1.6403168031000002 140.3938724863 17.8683110437 0.5
Li44Re4Si7 -6.326662971372746 0.4790944411 1.02090301 0.76 1.3552297692 0.2450819672 1.9 0.3697243653 1.2309090909 11.0681818182 0.736 0.8517555266579973 0.0967356375 13.875 2.4285714286 0.8 0.1862622951 1.164 13.5909090909 185.54545454545456 101.72727272727276 48.309090909090905 1.9 23.545454545454543 2.4334804837272728 5.741038378636364 85.58422727272728 22.669645454545453 2.278897642370937 1.687401224817868 2.355810218570732 3.374435988931218 0.3084444560166535 0.4580946503792397 1.1909090909090905 2.9275958729 0.3525041639 2.3147685495 1.398181818181818 4.2579031864 1.6115546677 144.4115936808 18.3796573776 0.4
Li4AlSi -9.03143046156852 0.4836447292 1.0659574468 0.6310425532 1.0929943633 0.4447391848 1.755 0.3860461247 1.2805882353 9.4705882353 0.5166666666666664 0.8650306748466255 0.1317036785 14.7352941176 4.8823529412 0.6666666666666666 0.2806493506 1.2383333333333333 13.8235294118 83.0 42.49999999999999 37.0 1.7549999999999997 16.833333333333332 2.4254070925 4.0630392575 27.5335193 13.8051731 2.598381106756003 1.8593376718726808 2.374542949731848 3.5204309435614936 0.4513698153203874 0.5693479374644692 1.1749999999999996 2.580586221 0.3191901873 2.4508231096 1.3583333333333332 4.2791525924 1.5359654524000002 99.8409220867 16.6401536811 1.0
Li4AlSi -7.631099639503331 0.4652598638 1.0415778252 0.6296162047 1.2707618345 0.455048878 1.755 0.3843203386 1.2891176471 9.0588235294 0.5166666666666664 0.8650306748466255 0.1266972052 14.3676470588 3.4117647059 0.6666666666666666 0.2865061475 1.2383333333333333 13.7941176471 83.0 42.49999999999999 37.0 1.7549999999999997 16.833333333333332 2.4254070925 4.0630392575 27.5335193 13.8051731 2.598381106756003 1.8593376718726808 2.374542949731848 3.5204309435614936 0.4513698153203874 0.5693479374644692 1.1749999999999996 2.6096015152 0.3236282991 2.4147497837 1.3583333333333332 3.5787902668 1.5388178978 103.7861622704 17.2976937117 0.6666666666666666
Li4AlSi -7.008450361384962 0.441157891 0.9620123203 0.5844763860000001 1.4737466084 0.4959146927 1.755 0.3847007277 1.2863235294 8.6176470588 0.5166666666666664 0.8650306748466255 0.1201338783 13.7794117647 1.8823529412 0.6666666666666666 0.2898504274 1.2383333333333333 14.3235294118 83.0 42.49999999999999 37.0 1.7549999999999997 16.833333333333332 2.4254070925 4.0630392575 27.5335193 13.8051731 2.598381106756003 1.8593376718726808 2.374542949731848 3.5204309435614936 0.4513698153203874 0.5693479374644692 1.1749999999999996 2.8659829581 0.4605627652 2.3671840523 1.3583333333333332 2.7786279625 1.6901005795 109.4563572544 18.2427262091 0.5
Li4AlSi -6.568818367882218 0.4288219885 1.0485327314 0.6252144470000001 1.5108460244000002 0.4443820086 1.755 0.3831473255 1.2442647059 8.7941176471 0.5166666666666664 0.8650306748466255 0.1167746279 13.6617647059 2.1176470588 0.6666666666666666 0.2778340517 1.2383333333333333 13.0294117647 83.0 42.49999999999999 37.0 1.7549999999999997 16.833333333333332 2.4254070925 4.0630392575 27.5335193 13.8051731 2.598381106756003 1.8593376718726808 2.374542949731848 3.5204309435614936 0.4513698153203874 0.5693479374644692 1.1749999999999996 2.8186083136 0.4508810082 2.377738298 1.3583333333333332 3.4717001172 1.6853610652 112.6050832786 18.7675138798 0.4
Li4AlSn -8.808404149734649 0.4728901382 1.0489749431 0.6800683371 1.0769486242 0.4547976451 1.785 0.4133751628 1.5585294118 8.4705882353 0.5366666666666664 0.952941176470588 0.1640815236 13.5441176471 3.8823529412 0.6666666666666666 0.3092934783 1.2483333333333333 12.9117647059 60.49999999999999 22.5 29.5 1.7849999999999997 10.166666666666666 2.185306835 3.3427384849999986 72.84576929999999 28.90925643333333 1.9297895108420824 1.1768565077751716 1.416576457695299 2.413024523147184 0.2891896876305595 0.3894981745810636 1.3499999999999996 2.8158273349 0.4244890789 2.5607685383 1.4166666666666663 4.5242556215 1.7427672837 113.7860712145 18.9643452024 1.0
Li4AlSn -7.677901653406017 0.4560343242 0.9988662132 0.6590476190000001 1.3221397934 0.4709619679 1.785 0.4121432456 1.4360294118 8.0588235294 0.5366666666666664 0.952941176470588 0.1582329608 12.9558823529 3.4117647059 0.6666666666666666 0.3103863636 1.2483333333333333 12.9705882353 60.49999999999999 22.5 29.5 1.7849999999999997 10.166666666666666 2.185306835 3.3427384849999986 72.84576929999999 28.90925643333333 1.9297895108420824 1.1768565077751716 1.416576457695299 2.413024523147184 0.2891896876305595 0.3894981745810636 1.3499999999999996 2.7904494255000003 0.4341962529 2.4922309804 1.4166666666666663 4.1591648512 1.7282694491 117.9918003718 19.665300062 0.6666666666666666
Li4AlSn -6.945917896116498 0.4334041175 0.9866828087 0.6372881356 1.3338648739 0.4763350149 1.785 0.4066490053 1.4061764706 7.5 0.5366666666666664 0.952941176470588 0.1503808225 11.9852941176 2.6470588235 0.6666666666666666 0.3035626536 1.2483333333333333 12.1470588235 60.49999999999999 22.5 29.5 1.7849999999999997 10.166666666666666 2.185306835 3.3427384849999986 72.84576929999999 28.90925643333333 1.9297895108420824 1.1768565077751716 1.416576457695299 2.413024523147184 0.2891896876305595 0.3894981745810636 1.3499999999999996 2.9281032828 0.3819141672 2.4323859599 1.4166666666666663 3.8031257076 1.6701190839 124.1527451405 20.6921241901 0.5
Li4AlSn -6.516167010382676 0.4196349849 1.0338345865 0.6442105263 1.5895283407 0.4446625738 1.785 0.3996252942 1.3804411765 7.8235294118 0.5366666666666664 0.952941176470588 0.145603264 12.1323529412 2.8235294118 0.6666666666666666 0.2864563107 1.2483333333333333 11.7352941176 60.49999999999999 22.5 29.5 1.7849999999999997 10.166666666666666 2.185306835 3.3427384849999986 72.84576929999999 28.90925643333333 1.9297895108420824 1.1768565077751716 1.416576457695299 2.413024523147184 0.2891896876305595 0.3894981745810636 1.3499999999999996 2.8922603035 0.3443829043 2.4314813897 1.4166666666666663 3.9054360571 1.6505622958 128.2264655795 21.3710775966 0.4
Li4Cr3NiO8 -8.696223570083408 0.5063948141 0.9958592133 1.0420289855 1.1608186766 1.3465316412 2.8675 1.0708953344 2.168 5.8 0.4718749999999998 0.8544891640866872 0.3007035559 24.05 8.9 0.25 1.403125 2.395625 24.15 85.25 41.5 67.4375 2.8675 32.125 3.17330736375 3.695546148333333 28.556408333333334 23.15255625 1.1936944138650212 0.8328561864516263 1.205739404411923 1.7469586160310968 0.3102748876383747 0.373687989595718 0.8624999999999998 1.8306370746 0.2096095752 2.6456121608 1.009375 2.9712845325 1.093304023 21.3536779143 10.6768389571 0.6666666666666666
Li4Cr3NiO8 -7.516907694621587 0.4832692768 1.0118343195 1.0478032544 1.7204650534 1.3632498051 2.8675 1.076857289 2.172 5.5 0.4718749999999998 0.8544891640866872 0.2869713235 22.8 8.4 0.25 1.4284175824 2.395625 22.5333333333 85.25 41.5 67.4375 2.8675 32.125 3.17330736375 3.695546148333333 28.556408333333334 23.15255625 1.1936944138650212 0.8328561864516263 1.205739404411923 1.7469586160310968 0.3102748876383747 0.373687989595718 0.8624999999999998 1.8664278636 0.2550845491 2.6367170064 1.009375 2.9441417813 1.1553648092 22.3755001136 11.1877500568 0.5
